Date,ALB,APD,AVY,BLL,CF,DWDP,ECL,EMN,FCX,FMC,IFF,IP,LYB,MLM,MON,MOS,NEM,NUE,PKG,PPG,PX,SEE,SHW,VMC,WRK
2010-01-28,32.195011,57.801933,30.808861,11.673318,12.731887,21.171553,39.718323,22.635082,27.322327,23.275133,34.081802,17.496589999999998,,70.867447,66.960266,47.834919,39.028358000000004,31.977379,17.328903,25.065483,63.407715,16.893732,57.163872,42.054893,
2010-01-29,31.558870000000002,56.991627,26.288607,11.731059,12.405909,20.954962,39.718323,22.456322,26.476688,23.179571,33.885834,17.375242,,70.33446500000001,65.69622,46.069946,38.025828999999995,31.513952000000003,17.447653,24.925304,62.71656,16.953548,56.957081,41.142494,
2010-02-01,32.027142,57.629364,26.959763,11.758777,12.729215,22.146206,40.143543,23.822853,28.422040999999997,23.944019,34.431141,18.126068,,71.915604,66.93431899999999,48.44619,40.403538,32.417652000000004,17.621817,25.282107999999997,63.957268000000006,17.004822,58.098915000000005,41.850071,
2010-02-02,32.601421,57.486819999999994,27.121496,12.05904,12.862812,21.326263,40.424007,23.679838,28.787302,24.217054,35.002014,18.217077,,72.92830699999999,66.90834,48.558223999999996,40.164004999999996,33.151432,17.629734,25.460507999999997,64.315308,17.192812,58.944065,42.678696,
2010-02-03,32.362869,57.164207,26.798040000000004,11.904288000000001,12.973699,21.333996,40.279251,23.552721,27.973422999999997,24.039583,35.240578,17.193222,,71.9245,67.13343,49.669849,40.696331,32.394493,17.178504999999998,25.150433,64.023872,16.816828,57.76625799999999,42.008342999999996,
2010-02-04,31.267317,55.28849399999999,26.450333,11.546283,12.500762,20.583668,39.048790000000004,22.833702,26.496540000000003,23.11586,34.277778999999995,16.798849,,69.73043100000001,65.349915,46.541782,38.629124,30.509825,16.576859,24.521774,62.108727,16.099035,57.40662,40.313862,
2010-02-05,31.064123,51.49955,26.498848,11.675625,12.587603,20.514059,39.238796,22.897263,27.882107,24.166995999999997,34.294827000000005,17.193222,,69.837021,66.440804,47.549999,41.015716999999995,31.251329,16.933092000000002,24.780884,61.625781999999994,16.278484,57.45158000000001,40.649035999999995,
2010-02-08,30.799068,51.281963,26.288607,11.606335000000001,12.33377,20.251051,39.374508,22.480162,27.473179,24.276208999999998,33.954002,17.071877,,70.716431,64.250351,46.998486,39.400997,30.563894,16.917259,24.500536,61.734019999999994,16.338299,56.822219999999994,40.500069,
2010-02-09,31.205467,50.981838,26.312865999999996,11.680246,12.798688,21.496437,39.953540999999994,22.984663,28.418077,24.986061,35.002014,17.382824,,67.46530899999999,65.557693,49.040783000000005,40.651978,31.251329,17.075582999999998,25.129192,62.608321999999994,16.611746,57.334697999999996,39.690056,
2010-02-10,31.25848,51.184428999999994,26.013666,11.569379,12.99775,21.279851999999998,39.609737,22.782064000000002,28.199726000000002,24.885956,35.308739,16.996031,,68.76220699999999,65.427841,49.480259000000004,40.217228000000006,30.834227000000002,16.830181,25.379807,62.633289000000005,16.517746,56.624424,39.876274,
2010-02-11,31.691409999999998,51.319477,26.151134,11.791112,13.375832,21.550587,37.393124,22.976713,29.446329,25.523004999999998,35.521751,16.984638,,69.330711,65.592331,50.341991,41.485943,31.784285999999998,17.02017,25.583696,63.4743,16.765556,57.298733,40.081103999999996,
2010-02-12,32.336369,51.417023,25.94898,11.869642,13.426595,21.496437,37.809303,23.036304,29.251796999999996,25.336445,35.513237,17.136494,,69.508377,65.644287,50.695301,41.281895,31.768831,17.099331,25.638912,64.057182,16.722828,57.496525,39.978691,
2010-02-16,33.317062,52.827549,26.361382,12.019772999999999,13.836744,22.030174,38.343117,23.568609,30.149046000000002,25.700470000000003,35.7859,18.298161,,70.68089300000001,66.916985,52.030991,42.071498999999996,32.973785,17.605984,26.089160999999997,64.881493,16.868099,58.026984999999996,41.412487,
2010-02-17,33.370064,52.65499499999999,25.957062,12.04518,13.981031,22.231295000000003,38.325008000000004,23.556694,29.823496000000002,25.927989999999998,35.87109,18.002054,,70.76973000000001,67.618286,52.789280000000005,41.911804,32.780682,17.780142,26.4877,64.98143,16.970636,58.476528,41.291451,
2010-02-18,33.458408,52.48243299999999,25.916635999999997,12.216101,13.693759,22.850115,38.650719,23.77915,30.411065999999998,26.059952,36.109660999999996,18.396873,,71.658012,67.38452099999999,52.186091999999995,42.949837,33.692112,18.120548,26.616259000000003,64.706642,17.192812,58.64735,41.384552,
2010-02-19,33.688128999999996,52.249828,25.714481,12.156049000000001,13.97969,22.610326999999998,38.514992,23.842712,30.6334,26.114552,36.194866,18.412048000000002,,72.40418199999999,67.315239,52.375671000000004,43.06517,34.255966,17.985968,26.774821999999997,64.298645,17.23554,58.77323199999999,42.362140999999994,
2010-02-22,33.696964,52.459911,25.90855,12.167597,13.913910000000001,22.710884,38.107857,23.942024,30.268143,25.841534,35.998901000000004,18.214642,,72.83054399999999,66.4841,52.289509,42.346534999999996,33.723003000000006,17.780142,26.599117,64.03220400000001,17.320988,58.269749,42.660069,
2010-02-23,32.663253999999995,52.572456,25.488062,12.082138,13.683019,22.339584,37.619312,23.441494,29.235917999999998,25.454744,35.564369,18.229828,,72.386414,65.713539,50.738384,41.326233,32.440819,18.468860999999997,26.333426,63.41601899999999,17.175720000000002,57.658375,42.064213,
2010-02-24,32.583744,52.422382,25.657875,12.246127,13.529987,22.432407,38.008342999999996,23.66395,28.854794000000002,25.627666,35.700691,18.146313,,72.72395300000001,64.103172,49.652603000000006,41.237518,32.510345,18.753851,26.611977000000003,63.282787,17.355165,58.218941,42.017403,
2010-02-25,32.610256,51.754642,25.479975,12.294723,14.147485999999999,21.906408,38.144062,23.592449,29.40663,25.495701,35.760326,18.138720000000003,,72.26870699999999,61.62701,50.428165,43.491023999999996,32.348141,19.118,26.1663,62.458431000000004,17.474804000000002,58.17374399999999,41.708427,
2010-02-26,33.122688000000004,51.454533000000005,25.55275,12.505306,14.26159,21.898670000000003,38.125969,23.656008,29.839367,26.014442000000003,35.879616,17.592049,,70.715515,61.16811800000001,50.316134999999996,43.721706,31.977379,18.840929,26.372002000000002,62.566692,17.457710000000002,57.305733,40.641155,
2010-03-01,34.845524,51.889706,25.910816,12.634889999999999,14.4361,22.192616,38.325008000000004,23.858595,30.351507,26.269264,36.084109999999995,18.358906,,69.77822900000001,61.678959,51.229568,44.608921,32.726620000000004,19.308001,26.731965999999996,63.332756,17.64571,57.63124499999999,40.266663,
2010-03-02,35.631851,53.022636,25.772472,12.540011,14.285751999999999,22.339584,38.18026,24.045305,30.958944,26.578691,36.501606,19.004271,,69.296181,62.137798,52.987480000000005,45.868759000000004,33.143707,19.292164,26.826241999999997,64.090492,17.756792,57.938652000000005,39.957726,
2010-03-03,35.649506,53.510307,25.577162,12.632578,14.334082,22.904264,38.605469,24.251877,31.459165999999996,26.692451000000002,36.569759000000005,19.133348,,70.858322,63.419205000000005,52.797901,46.081676,33.336819,19.410913,26.971946999999997,64.157471,17.920095,57.875374,41.090542,
2010-03-04,35.596508,53.93798100000001,25.056347,12.600183,14.528723999999999,22.865586999999998,38.614529,24.335297,31.300377,26.751606,37.08952,18.966312,,71.884865,64.198387,52.074062,45.123497,33.607151,19.315910000000002,26.959087,64.71028100000001,17.645058,58.526352,40.978199,
2010-03-05,36.373981,55.145939,25.349304,12.704313,14.060229000000001,23.205946,39.13665,24.529949,32.042786,27.215744,37.907486,19.247234,,73.322014,62.76984,53.08227900000001,45.735676,34.418175,19.482162,27.121933000000002,66.15927099999999,17.971664,58.915156999999994,42.213997,
2010-03-08,36.444672,55.671135,25.536478,12.590926,13.823970000000001,22.81918,38.773434,24.529949,32.007057,27.097431,37.720039,19.171312,,73.670158,62.354279000000005,52.892689000000004,45.300945,34.634445,19.395079,27.233353,66.360275,17.945877,59.005577,43.019146,
2010-03-09,36.223801,55.693645,26.097975,12.505306,13.508507,22.602581,38.637229999999995,24.402826,31.665619,27.056475,37.515545,19.049831,,73.089935,61.713581000000005,52.548004000000006,45.398528999999996,34.703964,19.292164,26.967665000000004,66.360275,17.791179999999997,59.222584,42.775729999999996,
2010-03-10,36.515361999999996,55.821201,26.333977,12.52613,13.900487,22.478825,38.664474,24.46242,31.792666999999998,27.061028000000004,37.438846999999996,19.065014,,73.19706,61.566399,52.005119,44.68737,34.781197,19.228838,27.297634000000002,66.17603299999999,17.911501,58.499218000000006,42.513596,
2010-03-11,36.701523,56.01625799999999,26.887356,12.604808,13.505826,22.741825,38.773434,24.909748,31.959408000000003,27.147488,37.600746,19.133348,,73.536263,61.999306000000004,51.6432,44.820728,34.765759,19.340353,27.121933000000002,66.59478,17.928684,58.99654,42.728905,
2010-03-12,37.180229,55.94123100000001,27.107071,12.600183,12.984974000000001,23.082179999999997,39.608837,24.958113,31.971321000000003,27.438707,38.111973,19.239647,,73.250633,62.63999200000001,54.978065,44.482925,34.974297,19.348316,27.494759000000002,66.66179699999999,18.134968,59.258736,42.373154,
2010-03-15,37.410740000000004,55.611098999999996,27.351208000000003,12.553898,12.93799,23.205946,39.5271,24.808998000000003,32.022942,27.297655,38.333515000000006,18.913164000000002,,72.599007,62.189774,53.763039,44.207347999999996,34.850719,19.40407,27.636175,66.78742199999999,18.203723999999998,59.32201800000001,42.579117,
2010-03-16,37.765324,56.181332,27.709278,12.607122,12.835969,23.546295,39.690552000000004,25.074982000000002,32.630371000000004,27.420507,38.65728,19.270012,,73.92012,62.406231000000005,54.323161999999996,45.638546000000005,35.584496,19.945738000000002,27.700454999999998,67.499352,18.461561,58.833767,43.524708000000004,
2010-03-17,37.969231,55.933735,28.181271000000002,12.683488,12.685621000000001,23.538565,39.590664000000004,25.437685000000002,32.249226,27.543364,38.682842,20.515204999999998,,79.624115,62.562065000000004,53.34940699999999,45.54076,34.842983000000004,20.280287,28.2404,68.713844,18.659241,59.457648999999996,46.48315,
2010-03-18,37.986961,56.091301,28.311476000000003,12.567785,12.500368,23.205946,39.172973999999996,25.131401,31.868101,27.493315000000003,38.699871,20.059647000000002,,78.061981,62.362933999999996,51.324364,45.576321,34.557224,20.144873,27.743303000000004,68.789215,18.685022,59.023647,45.30352,
2010-03-19,37.446194,55.85121899999999,28.506784000000003,12.542327,12.269477,22.393735999999997,39.218365000000006,24.667948000000003,31.169363,27.297655,38.324996999999996,19.604094,,78.026276,62.510098,50.341991,45.122963,34.286865,19.738628,27.824728000000004,68.362061,18.564697,59.041732999999994,45.47205,
2010-03-22,38.164260999999996,56.278877,28.799738,12.530758,12.423853,22.888792000000002,39.399982,25.220057999999998,31.681507,27.579773,38.967587,19.778721,,79.42776500000001,62.917030000000004,51.005524,45.691895,34.495419,19.969629,28.060422999999997,68.73895999999999,18.693624,59.457648999999996,46.389523,
2010-03-23,38.297237,56.676529,29.084566,12.61638,12.309749,23.182739,39.427223,25.332905,32.193661,27.948349,39.464535,19.86224,,79.392044,63.16811800000001,50.962437,45.736328,35.785323999999996,20.120979000000002,28.304689,69.241501,18.685022,60.090548999999996,46.979355,
2010-03-24,37.685547,56.128803000000005,28.531197,12.496049000000001,12.405062,23.484415,39.309177000000005,25.542467000000002,31.677540000000004,28.053009000000003,39.241764,19.900202,,78.46369200000001,63.297985,51.944801,44.198456,35.391391999999996,19.913872,28.038996,68.914864,18.452972,59.539028,46.558048,
2010-03-25,37.082729,55.29599,28.466095000000003,12.306293,12.085571,23.113119,39.13665,25.369173,30.93116,27.502413,39.224628,19.140942000000003,,75.223351,61.68761800000001,50.359226,42.980598,34.665337,19.388144,27.721882,68.144279,18.289673,60.03631600000001,45.181793,
2010-03-26,36.763584,55.761173,28.848570000000002,12.496049000000001,12.507085,23.252352,39.490776000000004,25.538437,31.431385,27.438707,39.113255,18.973902,,74.41999799999999,61.557766,51.143398,43.896221000000004,35.275528,19.36425,28.313254999999998,68.32854499999999,18.315454000000003,60.434139,44.732422,
2010-03-29,37.366413,55.746185,29.361256,12.507617999999999,12.474867,22.949163000000002,39.617908,25.788301,32.904301000000004,27.621478999999997,41.092464,19.095388,,75.785721,61.523109,51.893112,44.776268,35.843872,19.587286,28.18041,68.54630999999999,18.289673,60.587852000000005,45.144366999999995,
2010-03-30,37.703278000000005,55.957626,29.434486,12.368773,12.406402,23.135744,39.863075,25.933384,33.213982,28.055569000000002,40.861134,19.178901999999997,,75.223351,61.82611800000001,51.746596999999994,45.105183000000004,35.470172999999996,19.611179,28.304689,69.316887,18.375612,60.55168199999999,44.638794,
2010-03-31,37.791927,55.851891,29.629799,12.352575,12.239945,22.988039,39.908493,25.663368,33.166328,27.662611,40.844006,18.685387,,74.580688,61.834801,52.367043,45.274078,35.330032,19.603214,28.026138,69.517876,18.117770999999998,61.193638,44.226859999999995,
2010-04-01,38.0047,55.791481000000005,29.621662,12.556212,12.405062,23.563322,40.344345000000004,26.183247,34.254143,27.945904,41.323814,19.163721,,77.213989,61.323978000000004,50.264439,47.034191,35.7738,19.730667,28.497526,70.204697,18.332645,61.709015,45.958866,
2010-04-05,38.261772,56.018051,29.743727000000003,12.593235,12.343307000000001,24.091963,40.462399,26.682973999999998,34.671001000000004,28.443953999999998,41.829322999999995,19.361128,,77.58889,60.98631700000001,49.971439000000004,47.834244,37.003890999999996,20.073180999999998,28.677507000000002,70.313576,18.650648,62.378094,46.267818,
2010-04-06,38.669571000000005,56.365475,30.215725,12.523816,12.407745,24.224123000000002,40.462399,26.505651,34.671001000000004,28.900892,41.872158,19.672424,,76.428444,60.432217,49.583672,47.354225,37.089539,19.985557999999997,28.968914,70.58161199999999,18.702213,63.173763,45.752888,
2010-04-07,38.660702,55.934978,30.362198,12.46365,12.246656,23.936478,40.589504,26.537886,34.115185,29.019686,41.872158,20.50761,,76.40166500000001,59.176373,49.10973,48.083157,37.066181,19.515594,28.904634,70.724007,18.487351999999998,63.155678,44.872868,
2010-04-08,38.722759,55.965199,30.28896,12.491422,12.282903,23.889833,40.317104,26.525801,34.162827,28.978565000000003,41.915001000000004,20.818899,,77.883461,59.845592,49.626762,47.914253,36.972752,19.651010999999997,29.110338,70.765877,18.624866,64.050789,45.013294,
2010-04-09,39.281261,56.91680899999999,30.427307,12.581667,12.470837,23.928703,40.880093,26.961046000000003,34.011963,29.362394000000002,42.720397999999996,20.856873999999998,,78.115532,59.836876000000004,48.81673,48.189823,36.902687,19.826241,29.431734000000002,71.151131,18.650648,64.385323,45.331596000000005,
2010-04-12,38.57206,56.90173000000001,30.419159000000004,12.477533,12.35405,23.897607999999998,40.861931,26.606401,33.507759,29.261864000000003,42.831795,20.606316,,77.731697,59.967255,48.902912,47.603134000000004,36.708042,19.388144,29.521721000000003,71.184662,18.470156,65.379898,46.136745,
2010-04-13,38.244049,56.607169999999996,30.484271999999997,12.401167999999998,11.93522,23.788767,40.970886,26.533859000000003,33.714565,29.344115999999996,43.18309,20.674648,,77.213989,58.880897999999995,48.928761,47.807587,36.591274,19.36425,29.710274,71.142761,18.461561,65.397987,46.595496999999995,
2010-04-14,39.467422,57.407764,30.826057000000002,12.542327,11.924481,24.255222,41.143421000000004,26.755515999999997,33.94923,29.334976,43.611492,21.335203,,77.91914399999999,57.125336,47.739578,47.603134000000004,37.112896,19.79439,29.787418,71.930084,19.020227,65.813873,48.168335,
2010-04-15,39.458569,57.966637,30.988822999999996,12.609436,12.081544000000001,24.348501000000002,41.234226,26.884478,33.495834,29.248155999999998,44.151264000000005,21.335203,,79.356323,57.038425,47.532764,47.140865000000005,36.318779,19.818279,29.881693,73.404198,19.510122,66.446831,49.881611,
2010-04-16,38.917801000000004,57.422855000000006,30.402889000000002,12.570095,12.081544000000001,23.742126000000003,41.11618,26.316238000000002,32.286762,29.239021,43.268757,21.145391,,81.07914699999999,56.25624499999999,46.645187,46.358601,35.532447999999995,20.168770000000002,29.637424,72.709,19.295254,65.967606,49.525856,
2010-04-19,38.76709,57.286910999999996,30.093658,12.509932000000001,11.664058,23.920929,41.325031,26.421017,32.135635,29.293846000000002,43.414406,20.834087,,80.15078000000001,58.011784,45.835163,46.420837,35.446808000000004,19.658972,30.083096,72.97704300000001,19.389801000000002,66.157471,49.535206,
2010-04-20,39.183754,57.747601,30.647018,12.577038,11.716412,23.602192000000002,41.724583,26.811934,32.135635,29.536015999999996,43.363007,20.818899,,82.37346600000001,58.124786,47.325947,45.807449,35.236607,19.706770000000002,30.173098,73.82299,19.716404,66.889862,50.405899,
2010-04-21,38.846878000000004,57.906216,31.005090999999997,12.542327,11.764737,23.563322,42.115028,26.876409999999996,31.185087,29.325838,43.045994,21.38835,,83.38217900000001,57.681557,45.869637,46.145252,35.119831,20.152834,30.207378000000002,73.33719599999999,19.836723000000003,67.18824000000001,50.958263,
2010-04-22,38.935516,58.397141000000005,31.387569,12.671916,11.768765,23.539997,42.587204,27.049706,32.016319,29.49033,43.422977,21.540201,,85.640579,56.977589,46.602115999999995,46.61639,35.244392,20.46349,30.104528000000002,73.462822,19.939863,71.727112,52.381298,
2010-04-23,39.591545,59.83215,31.997904,12.813075999999999,11.423771,24.224123000000002,43.240990000000004,28.661724,31.642459999999996,29.769053000000003,44.314075,21.737614,,86.194016,57.064487,46.34359,47.203083,35.85944,20.909565,30.541639,73.890015,19.991436,71.91699200000001,53.617115000000005,
2010-04-26,39.706787,59.665989,31.981619,12.782993,11.395577000000001,24.356281,43.322716,27.767046,31.976538,29.435499,44.039875,21.570572,,86.613548,56.577797,44.973442,47.283096,35.625885,20.551113,30.305943,73.931877,19.879698,72.27864100000001,54.150760999999996,
2010-04-27,39.228081,58.472671999999996,33.682426,12.634889999999999,10.878758,23.376742999999998,42.614456,27.166576,30.286241999999998,29.115647999999997,43.114544,20.537979,,83.66780899999999,55.082966000000006,43.586059999999996,47.345325,34.73835,19.913872,29.551718,72.374001,19.561689,71.799438,51.828941,
2010-04-28,40.105728000000006,58.95604300000001,32.770996000000004,12.674230999999999,11.259997,24.744987,43.095721999999995,27.448677000000004,30.421465,29.280147999999997,43.131671999999995,20.636682999999998,17.49762,83.400002,54.874382,44.766636,48.687645,35.041977,19.738628,29.963114,70.64020500000001,19.166334,71.718102,52.484303000000004,
2010-04-29,41.213875,58.933384,32.876793,12.454392,11.394237,24.737213,44.49411,27.646162,30.910658,29.732509999999998,43.962776,21.259273999999998,18.292965,86.033302,54.100894999999994,44.387463000000004,49.603249,35.548023,20.113007,30.528776,70.615128,19.157743,71.564369,54.525245999999996,
2010-04-30,40.47805,57.989295999999996,31.761896000000004,12.313233,11.231808000000001,23.967571,44.348808,26.969103000000004,30.039658000000003,29.079088,42.91748,20.302612,17.736223000000003,85.587013,54.804867,44.068622999999995,49.852158,35.283328999999995,19.698798999999998,30.155952000000003,70.162842,18.478758,70.587891,53.62648000000001,
2010-05-03,40.779457,58.163006,31.867703999999996,12.276205000000001,10.788818,24.42625,44.802834000000004,27.190765000000003,29.327735999999998,29.380669,43.714302,20.226682999999998,18.133898000000002,89.095108,55.074276,43.930766999999996,48.829871999999995,35.758232,20.081148000000002,30.545919,70.363838,18.633460999999997,72.341965,55.133793000000004,
2010-05-04,39.387646000000004,56.47120699999999,31.045786,12.079511,10.466644,22.785902,44.121784000000005,26.364599,28.035152000000004,29.252726000000003,42.437672,18.989088,17.099947,82.489494,53.423,42.352245,48.252052,35.158756,19.284588,29.341742,68.822746,18.487351999999998,70.93145799999999,51.960014,
2010-05-05,38.235184000000004,55.995396,31.135296000000004,12.077202,10.505574000000001,22.086237,44.121784000000005,26.288023,28.015263,29.243589,41.555149,18.799278,16.376179,80.106155,52.997147,41.662197,47.576462,35.633671,19.013763,28.913206,68.596588,18.427187,69.665634,50.574402,
2010-05-06,36.160763,54.590603,29.694903999999998,11.734714,9.955192,20.74132,43.132042,25.288572,27.454485,29.243589,39.978621999999994,17.721128,15.469485,78.427994,51.163368,41.110153000000004,48.572078999999995,34.800621,18.010107,27.971464,66.45240799999999,17.773979,69.014641,48.449196,
2010-05-07,34.777798,53.608768000000005,29.011328000000002,11.452397999999999,9.839746,19.823978,43.349968,24.845272,26.881775,28.695271,38.641994,17.584457,14.793442,78.677925,51.354572,41.541435,47.460888,34.956337,17.635723000000002,27.556749,66.067123,17.688034,68.671028,47.821938,
2010-05-10,37.809669,54.824734,30.671442,11.922153,10.2183,21.332155,44.521336,26.372658,28.834571999999998,29.499471999999997,40.304214,18.822056,15.119532999999999,83.605324,51.415401,42.033096,49.327690000000004,36.2565,18.105688,28.982322999999997,68.09407,18.444376000000002,71.835617,51.538715,
2010-05-11,37.463921,54.12989,30.638890999999997,11.922153,9.647784,21.681986,44.357895,26.030106,27.935716999999997,29.275570000000002,39.910069,18.442425,15.032043,81.436165,49.990093,41.118771,51.736732,35.804939000000005,18.089756,28.697206,67.331841,18.091984,71.86274,51.033157,
2010-05-12,38.536602,54.809631,30.647018,12.058689,10.058729,22.412751999999998,44.049152,26.795809000000002,29.033434000000003,29.764484000000003,40.715469,18.928349,15.747855,83.757065,49.39043,42.611019,52.190086,36.412197,18.734966,29.219919,68.470947,18.367016,72.712662,51.220394,
2010-05-13,38.226318,53.978848,30.052971000000003,11.963809,9.765388,22.583782,43.676857,26.134888,28.520369,29.49033,40.312782,18.550613000000002,15.628551999999999,83.22150400000001,48.269295,41.429295,50.785564,36.069649,18.591593,28.848406,67.432358,18.513132000000002,70.72350300000001,50.443356,
2010-05-14,37.224567,52.543834999999994,29.174084000000004,11.780996,9.793776,21.25441,43.113873,25.300663,27.728912,28.489651000000002,39.473106,18.146181,14.912744,82.150322,47.461037,41.196404,51.274483000000004,35.727081,18.296865,28.118334,65.246323,18.169346,70.289505,49.507118,
2010-05-17,36.976345,53.30666,29.572838,11.931413000000001,9.61669,20.912348,43.486168,25.494104,27.032907,28.731823,39.56736,18.008825,14.992279000000002,83.507111,48.217155,40.420094,50.705555,35.446808000000004,18.177378,28.563288,65.397079,19.183521,71.537239,49.89098,
2010-05-18,37.206829,52.90635699999999,28.986912,11.82959,9.647784,20.780188,43.277317,25.187820000000002,26.786324,27.918488,38.89904,17.497560999999997,14.944559,82.87334399999999,47.156857,41.403419,49.834385,34.652706,18.233139,28.351614,65.15418199999999,18.521725,70.596939,49.095188,
2010-05-19,36.852234,52.407883,28.832302000000002,11.734714,9.51125,20.632475,43.122959,24.708251999999998,26.921551,27.749421999999996,38.513484999999996,17.184692000000002,14.077632000000001,82.900131,48.964565,40.420094,48.456516,34.691639,17.874695000000003,27.802984000000002,64.107231,18.667839,70.787666,48.627083,
2010-05-20,35.389484,49.855083,27.432589,11.329748,8.994864,19.979454,41.361359,23.434752,25.30283,26.9041,37.065478999999996,16.604746,13.44135,79.445587,46.913521,38.789833,46.287479,33.251339,16.950687,26.593412,62.205948,17.731005,68.489548,45.771618,
2010-05-21,36.187351,50.55748,27.758095,11.577359,9.212504,20.578062,42.360207,24.002987,26.651096000000003,27.242233000000002,37.87088,17.001554000000002,13.16298,80.365013,47.756523,39.428127,46.5275,33.438202000000004,17.054241,27.081561999999998,64.576263,18.014633,68.78022,46.576775,
2010-05-24,35.930264,49.824878999999996,27.627893,11.30198,9.11923,20.103842,41.815371999999996,23.712823999999998,26.074404,26.639086,37.296795,16.59712,13.44135,81.025574,46.870064,38.763943,46.5275,32.893208,16.743582,26.58045,63.629814,17.688034,68.92556,46.12738,
2010-05-25,35.841602,50.867142,27.375628000000003,11.253384,9.062453999999999,20.826838000000002,42.314796,23.821634,26.893715000000004,26.9041,37.382492,16.963398,13.178885000000001,82.194962,47.417583,38.539691999999995,47.594234,33.399260999999996,16.409031,26.878527000000002,63.89785,17.722412,68.598541,46.202286,
2010-05-26,36.74585,51.79612,27.164042,11.165448,8.979994,20.616928,41.933426000000004,23.632223,26.484053000000003,26.990913,37.074047,17.04734,13.640188,83.890968,45.766304,37.953144,47.256443,33.04892,16.671894,26.723009,64.36688199999999,17.593491,68.180702,46.955078,
2010-05-27,38.359303000000004,53.382183,28.189403999999996,11.53647,9.497733,21.821920000000002,43.150211,24.865417,28.265837,28.096689,38.710556,18.13092,14.236691,85.042473,43.689186,40.558098,48.829871999999995,34.138870000000004,17.699453,28.118334,66.092262,18.109179,70.033737,48.884087,
2010-05-28,38.173138,52.158642,27.976592999999998,11.420527,9.271982000000001,20.920122,42.886864,24.337482,27.860160999999998,27.667175,38.127903,17.726484,14.133304,83.22150400000001,44.210625,39.824921,47.843140000000005,33.516037,17.635723000000002,27.677709999999998,64.995064,17.911501,69.606842,47.500842999999996,
2010-06-01,36.825619,50.920021000000006,27.051678000000003,11.235017,8.913756,19.901716,42.360207,23.495197,26.444284000000003,26.817284,37.468174,16.971033,13.918560000000001,81.971786,42.385548,38.479301,48.572078999999995,32.25481,16.942724,27.016764000000002,63.864349,17.421597,69.397873,46.85157,
2010-06-02,37.986961,52.203964,27.641006,11.668648,9.147616000000001,20.570288,43.213745,24.442263,27.450506,28.060133,38.487770000000005,17.528082,13.783351999999999,83.828491,43.7761,39.93705,49.523243,33.290259999999996,17.452517999999998,27.96282,65.363579,17.845249,70.170006,48.027786,
2010-06-03,38.119942,52.090683,27.911108000000002,11.942277,8.831299000000001,20.274872,43.259171,24.30121,26.317010999999997,27.817963,38.367832,17.848577,13.783351999999999,84.792564,43.89777,38.591442,48.287613,33.118992,17.635723000000002,27.630186,64.40320600000001,18.009521,69.833908,48.394783000000004,
2010-06-04,36.391247,50.262924,26.274096000000004,11.861114,8.236506,19.310881,41.942505,23.043835,24.980679000000002,26.607094,36.928383000000004,16.73447,13.560649,79.942902,42.602818,37.142319,47.75425,31.865548999999998,16.918820999999998,26.692766,62.440369,17.387016,68.044449,45.120159,
2010-06-07,35.345158000000005,49.545418,25.635664000000002,11.643139999999999,7.993180000000001,18.999926000000002,41.252399,22.894724,23.330153,26.45631,36.834145,16.085855,13.433398,78.714798,43.037369,37.254448,49.034332,31.234924,16.393103,26.144135000000002,62.541458,17.257322,66.85453000000001,43.153496000000004,
2010-06-08,34.866451,50.459309000000005,25.684770999999998,11.691837,7.916129,19.551884,41.67009,23.406546,24.451714000000003,27.100582,37.639542,16.513174,13.322045999999999,79.127167,43.810856,36.831795,50.181067999999996,31.881113,16.568336,26.839645,63.965164,17.35243,67.099785,43.407558,
2010-06-09,35.354046000000004,50.980434,25.92214,11.673285,7.971553,19.777336,41.334118,23.426689,24.161381,27.054890000000004,37.768063,16.68869,13.353863,78.867195,42.524605,36.676525,49.51437,31.990109999999998,16.568336,26.744608000000003,64.10836,17.482119,67.29960600000001,42.711234999999995,
2010-06-10,37.082729,52.045361,27.190828000000003,11.993292,8.689359,20.515871,42.196758,24.396496,25.597141,28.019014000000002,38.624882,17.566235,13.497025,81.93296099999999,44.028133000000004,39.083107,49.878826000000004,33.03334,17.125926999999997,27.353716,65.41413100000001,17.810669,69.18897199999999,44.009796,
2010-06-11,37.509665999999996,52.438103000000005,27.870192,12.139381,8.834,20.772417,42.310627000000004,24.842525,25.823841,28.288609,39.181785999999995,18.54299,13.632237,82.452873,44.523518,39.022732,50.092566999999995,33.189068,17.952143,27.984425,65.523636,18.026814,69.615921,44.235622,
2010-06-14,37.394034999999995,52.128445,28.156668,12.090684,8.391963,20.134937,41.891552000000004,24.711579999999998,25.955091,28.220058,38.864777000000004,19.115297,13.910609,82.399101,43.445839,37.927261,48.925957000000004,33.03334,18.096531,27.677709999999998,65.287743,18.095982,69.606842,44.13213,
2010-06-15,38.443634,53.049866,29.114317,12.392142999999999,8.752892,20.826838000000002,43.012169,25.354013000000002,26.667002,28.919161,39.901512,19.992853,14.292373999999999,83.38515500000001,44.566956,39.212475,50.163807,33.204628,18.850557000000002,28.330015000000003,66.804138,18.450466,70.778595,45.016644,
2010-06-16,38.123428000000004,53.276447,29.245275,12.62403,8.815078,20.772417,42.866402,25.394941,26.659048,28.855197999999998,39.841534,19.580779999999997,14.029906,83.241722,44.08897,39.048598999999996,51.944874,32.830925,18.690126,28.744728000000002,67.469643,18.312124,70.160904,44.92255,
