<<<<<<< HEAD
Date,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,AMD,ANSS,APH,ATVI,AVGO,CA,CDNS,CRM,CSCO,CSRA,CTL,CTSH,CTXS,DXC,EA,EBAY,FB,FFIV,FIS,FISV,FLIR,GLW,GOOG,GOOGL,GPN,HPE,HPQ,IBM,INTC,INTU,IT,JNPR,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,SNPS,STX,SWKS,SYMC,T,TEL,TSS,TXN,V,VRSN,VZ,WDC,WU,XLNX,XRX
2009-10-26,19.581451,31.161396000000003,34.450001,21.555495999999998,28.340759000000002,58.73974200000001,26.110001,21.33,10.846183,5.42,43.119999,19.105558,11.004433,13.99774,16.842302,7.6,15.355,19.436134,,16.965135999999998,19.91181,30.968307,10.568239,19.469998999999998,9.819023,,47.669998,19.956612,12.1975,26.519647999999997,12.989752000000001,275.314331,277.382385,24.778906,,17.578464999999998,96.633202,15.078116,27.773476000000002,14.5,18.67,24.665094,22.170687,34.051395,18.989317,18.776318,23.093315,28.249559,7.38,26.063882999999997,12.027191,19.945251000000003,21.395609,,33.060955,,27.700001,23.049999,11.042953,10.176473,11.866171000000001,16.250544,18.907711,14.739332000000001,11.99,19.335592000000002,15.070951,20.05695,17.957193,30.972509000000002,14.949478,18.62191,17.182539000000002
2009-10-27,19.087270999999998,31.128069,33.950001,21.072083,28.242481,57.674438,25.780001000000002,20.959999,10.586142,5.15,42.75,19.18391,10.684536,13.6531,16.771036,7.35,14.84,19.304928,,16.923634,19.862253,30.586081,10.498358999999999,18.950001,9.743266,,45.98,19.930126,12.27,26.574211,12.646372999999999,272.37347400000004,274.41943399999997,24.293436,,17.372782,97.06765,15.009682999999999,27.773476000000002,14.22,18.82,24.307636,21.771729,32.92078,18.972122,18.566442000000002,23.020851,27.757648,7.05,25.390442,11.619491,19.836407,21.358971,,33.321037,,27.24,22.77,10.693935,9.890347,11.664069999999999,16.436737,18.498486,14.810927,12.17,19.417171,15.302875,19.938067999999998,18.308310000000002,30.237364000000003,14.822453,18.281708,17.07197
2009-10-28,18.606635999999998,31.053085,32.830002,20.438102999999998,28.088026,55.543827,25.48,20.16,10.376431,4.85,40.93,18.50635,10.410338000000001,13.193581,16.375126,7.03,14.48,18.878475,,16.752426,19.579779000000002,29.861442999999998,10.319548,18.52,9.574916,,45.34,19.224009,11.535,25.528341,12.386742,268.40429700000004,270.42041,24.05805,,17.236887,97.751503,14.469821,27.318626000000002,13.51,18.35,23.573887,21.056135,31.799669,18.967813,18.259125,22.561882,27.968464,6.83,24.562296,11.137661999999999,19.319414000000002,21.278378,,33.833027,,26.049999,22.25,10.079661,9.794972999999999,11.3537,16.744928,17.872122,13.826516,11.43,19.220371,15.855766000000001,19.122882999999998,18.778559,29.388439,14.457251999999999,17.901014,16.563347
2009-10-29,18.988625,31.336365,33.540001000000004,20.889810999999998,28.256514000000003,56.076477000000004,25.85,22.790001,10.695191000000001,4.93,41.720001,19.091724,10.136141,13.290784,16.992744000000002,6.35,14.915,19.288523,,17.110407000000002,19.921719,30.546265000000002,10.535356,18.700001,9.684343,,46.490002000000004,19.665335,11.6575,26.028543,12.679872999999999,273.744568,275.800812,24.210064000000003,,17.758432,98.853729,14.614294000000001,27.597099,14.19,18.950001,24.796797,21.708395,33.38633,19.606096,18.641401000000002,22.722919,30.709090999999997,7.25,25.199335,11.628757,19.455465,21.233936,,34.353165000000004,,26.65,22.57,10.177386,9.966647,12.804492999999999,16.841232,18.414968,14.300823999999999,11.59,19.613968,16.002789,19.768238,18.834988,30.639946000000002,14.790695000000001,18.152110999999998,17.049849
2009-10-30,18.229471,30.894775,32.939999,20.3113,27.940610999999997,54.23191800000001,24.93,22.0,10.233829,4.6,40.580002,18.492525,9.898503999999999,13.255434,16.565159,6.11,14.1875,18.706259,,16.840618,19.153593,29.272177000000003,10.422313,18.24,9.372895,,44.889998999999996,19.20636,11.4675,25.291885,12.235994,266.327789,268.328339,24.141410999999998,,17.431549,97.035454,14.530651999999998,26.984455,13.66,18.620001000000002,23.997206,20.587515,32.037189,18.840501999999997,17.959303,22.328371,30.111784000000004,6.79,24.616898000000003,11.082067,19.138006,21.04137,,33.589222,,25.809998999999998,22.02,9.737622,9.947574000000001,12.689006,16.481682,17.746848999999997,14.291876,10.97,19.228582,15.688038,19.369137,18.552837,29.475958000000002,14.425495000000002,17.617511999999998,16.629688
2009-11-02,18.307806,31.369703,32.869999,20.446018,28.3899,54.784298,25.23,22.450001,10.317713000000001,4.6,40.68,18.939625,9.478069999999999,13.140554999999999,16.517651,6.02,14.4525,18.862072,,16.985893,19.227928,29.734034,10.449034,18.01,9.444445,,44.790001000000004,19.435845999999998,11.4125,25.564724,12.160618,265.269684,267.262268,24.313051,,17.688654,96.995232,14.454616,27.049431,13.37,18.879998999999998,24.110086,20.809164000000003,32.331726,19.152756,18.056746,22.44915,31.728046000000003,6.58,25.117432,11.183989,19.128937,21.04137,,33.979309,,25.76,22.120001000000002,9.884212,9.842661,12.544648,16.430321,17.905529,14.524554,10.9,19.228582,16.00486,19.649355,18.439976,29.861036,14.758942999999999,17.748072,16.563347
2009-11-03,18.253643,31.777958,33.009997999999996,20.469797,28.537331,56.618995999999996,25.23,22.559998999999998,9.973789,4.64,41.619999,19.064080999999998,9.706567,12.80475,16.565159,5.86,14.6475,18.788265,,17.001455,20.79887,30.339226,10.520968,17.77,9.473906,,45.759997999999996,19.435845999999998,11.5275,25.100901,12.219242999999999,266.909027,268.91391,24.30324,,17.449913000000002,97.477982,14.066828,27.012303999999997,14.44,18.809998999999998,24.128901000000003,20.074572,31.590653999999997,18.855985999999998,18.101723,22.167336,31.903725,6.65,25.29944,11.128392,18.947538,21.196903,,34.312531,,26.379998999999998,22.040001,10.009859,9.928496,12.450817,16.282646,18.13102,14.515606,10.99,19.244984,16.079409,19.496508,18.226797,30.053577,14.703370999999999,17.584869,16.71814
2009-11-04,18.452866,32.086234999999995,33.860001000000004,20.707537,28.642626,55.908791,25.43,22.5,10.015734,4.69,41.470001,19.082512,9.761408,13.061022999999999,16.565159,5.85,14.69,19.099899,,17.214167,20.749311,29.686256,10.574407,17.73,9.490741,,45.34,19.329929,11.58,25.455585,12.453748,268.419189,270.435425,24.690641,,17.541737,97.582542,14.243046,26.984455,14.43,18.440001000000002,24.044241,20.1189,31.638151,19.353191,18.296604000000002,22.594089999999998,31.622639000000003,6.73,25.172031,11.100596000000001,18.956602,21.582037,,33.808651,,27.08,22.549999,10.275113000000001,9.852199,12.436378999999999,16.391798,18.799141,14.515606,11.09,19.326973000000002,16.216078,19.683323,18.245611,30.526166999999997,14.616035,17.723587,17.514244
2009-11-05,18.764263,32.469509,34.700001,21.293978,29.653551,58.059132,26.120001000000002,22.85,10.401596000000001,4.83,39.779999,19.38212,9.935065,13.538217999999999,17.032343,6.0,15.1575,19.624760000000002,,17.779671,21.200279000000002,30.530338,10.831311,18.16,9.781145,,47.189999,19.903651999999997,11.925,26.092209,12.788752,272.552307,274.599609,25.691008,,17.942083,99.03875699999999,14.472894,27.559975,15.17,19.16,24.458145000000002,20.821832999999998,32.388725,19.806528,19.016174,22.924223,32.711857,7.24,26.18219,11.369311999999999,19.337547,22.4856,,35.637234,,27.559998999999998,23.139999,10.728838,10.462595,12.595175,16.655039000000002,19.200008,14.873578,11.42,19.827164,16.481133,20.379627,18.377279,31.768921000000002,15.052691000000001,17.99287,17.558475
2009-11-06,18.794249,32.702808000000005,34.650002,21.016607,29.709705,58.325455000000005,26.49,23.32,10.401596000000001,5.04,41.200001,19.326798999999998,10.282378999999999,13.511707000000001,17.040257999999998,6.02,15.2525,19.534548,,17.919752,21.309301,30.960344,10.81076,19.0,9.823233,,47.119999,19.824207,11.895,26.155867,12.813874,273.769409,275.825836,25.744957,,18.055943,99.798416,14.503541,27.559975,14.95,19.18,23.827875,20.809164000000003,32.436226,20.378569,19.181076,22.964482999999998,31.236137,7.08,25.827267000000003,12.193977,19.428247,22.49301,,35.677876,,27.59,23.09,10.686954,11.454494,12.573523,16.648619,19.016275,14.98991,11.41,19.71237,16.497695999999998,19.734272,18.534027,31.891440999999997,14.9336,17.862314,17.536356
2009-11-09,19.482807,33.311028,36.450001,21.500023000000002,30.151987,59.854362,27.59,23.690001000000002,10.941066000000001,5.21,41.869999,19.773909,10.547438,13.838675,17.634132,5.9,15.8725,19.673956,,18.153212,21.903979999999997,31.398312,11.129331,19.530001000000002,9.793771000000001,,47.880001,20.247885,12.16,26.392322999999998,13.232629000000001,279.437531,281.53652999999997,26.078417,,18.360794,101.826904,14.909609,28.098358,15.56,19.620001000000002,23.921948999999998,21.195454,33.063297,20.833624,19.548359,23.342928,31.552365999999996,7.51,27.155945000000003,12.471956,19.800127,22.922583,,36.368679,,27.27,23.52,10.987111,11.654778,12.78284,16.911861,19.166605,15.249439,11.73,20.196157,16.806242,19.547459,18.9165,32.740364,15.48935,18.360075,17.845951
2009-11-10,19.629807999999997,32.844437,36.599998,21.959663,30.278353000000003,60.515246999999995,27.6,23.9,10.957923,5.14,41.560001,19.884535,10.437758,13.6531,17.420343,5.9,15.9175,19.395132,,18.023514000000002,21.770176,31.055901000000002,11.057399,18.290001,9.861111,,47.310001,20.212574,12.12,26.228624,13.232629000000001,281.548798,283.66366600000003,26.416771,,18.349773000000003,102.562302,14.940257,27.949840999999996,16.110001,19.42,23.432785,20.916815,33.091797,20.530839999999998,19.653294,23.359037,31.095584999999996,7.4,26.682717999999998,12.166181,19.772923000000002,22.915176000000002,,36.043602,,27.559998999999998,23.5,11.112757,11.511713,12.73953,16.924702,19.158253,15.159948000000002,11.56,20.540551999999998,16.793817999999998,19.241764,19.004276,32.950401,15.592556,18.449837,17.337329999999998
2009-11-11,19.655914000000003,32.577827,35.919998,21.967585,30.460882,60.041779000000005,27.690001000000002,23.879998999999998,11.168652999999999,5.32,40.73,19.893751,10.401199,13.573564999999999,17.364918,5.81,15.8825,19.616554,,17.94569,21.894070000000003,31.207199,11.221817,18.450001,10.0,,47.830002,20.247885,12.1275,26.274096000000004,13.643009,283.436523,285.565552,26.397163,,18.364468,102.788589,15.200756,27.894147999999998,15.76,19.83,23.846691,21.30311,33.842369,20.464596,20.020573000000002,23.447607,30.814498999999998,7.52,26.555313,12.50902,19.863619,22.937389000000003,,36.29554,,27.85,23.52,11.378013000000001,11.607091,12.696224,16.976065,19.701092000000003,15.356827,11.75,20.770142,16.735836,19.454051999999997,19.035631,33.720562,15.544923999999998,18.72728,17.447901
2009-11-12,19.534067,32.861111,35.610001000000004,21.713991,30.41173,59.341438000000004,26.98,23.68,10.806197000000001,6.48,40.119999,19.515789,10.456038000000001,13.785656,17.238220000000002,5.64,15.725,19.190110999999998,,17.748542999999998,21.879202,30.801083000000002,11.08,18.219998999999998,10.063131,,47.279999,20.00074,11.9425,26.119488,13.811026000000002,282.090271,284.209198,26.048737,,18.254279999999998,102.03701,15.078167,27.736338,15.55,19.209999,23.235239,20.978697,33.424328,20.37771,19.863169,23.640854,30.638823,7.61,26.300490999999997,12.471956,19.990606,22.95961,,36.449946999999995,,27.969998999999998,23.25,11.727030000000001,11.464030000000001,12.515775999999999,16.879753,19.77626,15.285236,11.56,20.802948,16.652489000000003,19.318188,18.910227,33.633045,15.338498999999999,18.621197,17.359448999999998
2009-11-13,19.771964999999998,32.952759,36.509997999999996,21.682291,30.545111,59.696541,27.25,24.43,10.721905,6.53,40.290001000000004,19.483519,10.684536,13.767979,17.531738,5.72,16.532498999999998,19.444336,,17.976826000000003,22.216186999999998,31.382385,11.090278999999999,18.16,9.991583,,49.259997999999996,19.938951,11.9575,26.346851,13.987445000000001,284.17669700000005,286.31131,26.02911,,18.331402,102.659286,15.185438000000001,27.75491,15.33,19.379998999999998,24.599249,21.125006,33.775875,20.191044,20.05805,23.858261,30.849638,7.51,27.037640000000003,12.564615,20.262707000000002,22.974422,,37.197643,,28.18,23.5,11.671188,11.521253,12.595175,16.854078,20.143728,15.329985,11.92,20.860342000000003,16.669159,19.309696,18.89142,33.694302,15.433773,18.719116,17.381560999999998
2009-11-16,19.982788,33.26104,36.810001,22.332125,30.846991999999997,60.712520999999995,27.440001000000002,24.98,11.00007,6.43,40.889998999999996,19.907579000000002,10.711955999999999,14.147967000000001,17.642796,5.76,16.7125,19.57555,,18.044268,22.572992000000003,31.262939000000003,11.306084,18.049999,10.008417,,49.880001,19.97426,12.14,27.028940000000002,14.155458,286.278046,288.428436,26.436421999999997,,18.661966,103.612915,15.499556,28.2376,15.89,20.09,24.420519,21.500296,34.45993,19.853842,20.414879,23.785789,30.56855,7.64,26.992132,12.740668,20.707148,23.307710999999998,,36.986340000000006,,28.610001,23.57,11.873617999999999,11.835989,12.8478,16.879753,20.335804,15.65215,11.88,21.278536,16.575394,19.530476,19.016819,34.271919,15.894247,19.086313,17.713278
2009-11-17,20.01857,33.535992,36.900002,22.340052,30.896124,60.682933999999996,27.0,24.75,10.907347999999999,6.62,41.110001000000004,19.967501000000002,10.684536,14.20099,17.737995,6.19,16.4025,19.755972,,18.044268,22.652282999999997,31.565535999999998,11.336913000000001,17.85,9.953704,,49.759997999999996,19.930126,12.1825,27.692840999999998,14.247867999999999,286.87912,289.034027,26.382441999999998,,18.849289000000002,103.952324,15.568517000000002,28.16334,15.67,20.16,24.279409,21.500296,34.925484000000004,19.871042000000003,20.581898000000002,24.262964,31.095584999999996,7.72,27.046740999999997,12.722137,20.679932,23.374359,,37.376434,,28.65,23.440001000000002,11.992286,11.931365,12.862236,16.873341,20.544594,15.598457000000002,11.97,21.212933,16.783758,19.411594,19.217453,34.21067,15.735463000000001,19.159760000000002,17.669041
2009-11-18,19.917995,33.327694,36.59,22.427217000000002,30.75573,60.367293999999994,24.200001,24.51,10.839913000000001,7.32,40.349998,19.870697,10.849053,14.165644,17.706263,6.15,15.9025,19.682159,,17.976826000000003,22.57795,31.111643,11.301969999999999,17.67,9.760100999999999,,49.299999,20.715683,12.17,27.592802000000002,14.155458,286.46185299999996,288.613617,25.46475,,18.540764000000003,103.5644,15.415282000000001,28.16334,15.47,19.92,24.081869,21.131372,33.861374,19.551046,20.323778,24.351925,30.463140000000003,7.48,26.955734000000003,12.527552,20.679932,23.189203,,36.970081,,28.360001,23.059998999999998,11.496675999999999,11.979052000000001,12.970502999999999,16.892595,20.369211,15.571610999999999,11.67,21.114538,16.750423,19.241764,19.223722,33.650546999999996,15.616365,18.939434,17.558475
2009-11-19,19.390938000000002,33.1194,36.110001000000004,22.062683,30.495977000000003,59.055386,24.049999,24.25,10.519607,7.05,39.849998,19.45126,10.574857000000002,13.759146,17.420671,6.02,15.645,19.419731,,18.049452,21.889112,30.347189,11.193045,17.43,9.760100999999999,,48.369999,20.39793,11.94,26.938,13.920235,284.643677,286.781769,24.458721,,18.298351,103.071434,14.787022,28.098358,14.78,19.360001,23.790251,20.444370000000003,32.588245,19.792759,19.503836,24.085037,29.795551,7.12,28.0569,12.027191,20.30806,22.922583,,36.644989,,27.870001000000002,22.82,11.203502,11.664315,12.898323,16.764187,20.0268,15.473168,11.28,20.401146,16.706665,18.579424,19.135944,32.617844,15.306748,18.449837,17.204653
2009-11-20,19.333876,33.186062,35.810001,21.777393,30.503,58.29586,23.809998999999998,23.940001000000002,10.351022,6.95,39.810001,19.377501000000002,10.401199,13.644260999999998,17.341347,6.09,15.64,19.239317,,18.474878,21.646286,30.132187,11.166322000000001,17.299999,9.591751,,46.91,20.062523000000002,11.8125,26.892515000000003,13.785824,283.138458,285.26525899999996,24.473436,,18.37916,102.602699,14.74105,27.532128999999998,14.6,19.23,23.705589,20.285337,32.322224,19.884808,19.382364000000003,23.955631,29.092831,7.26,27.701978999999998,11.953063,20.262707000000002,22.996643,,36.653126,,27.09,22.629998999999998,10.882401,11.588017,12.790053,16.706402,19.909882999999997,15.374728,11.2,20.28635,16.669159,18.307697,19.079519,32.425304,14.949478,18.180557,17.315217999999998
2009-11-23,19.910255,33.777621999999994,36.439999,22.141932,31.057608000000002,61.195866,24.360001,24.59,10.452169999999999,7.0,40.459998999999996,19.658676,10.465178,13.423337,17.888718,6.11,16.125,19.600151,,18.438564000000003,22.107162,30.761269,11.371852,17.25,9.869529,,48.27,20.274359,11.9775,27.101692,13.853026000000002,289.293427,291.466461,25.243906,,18.7391,103.60481300000001,14.863644,27.782754999999998,15.24,19.639999,24.523996,20.457092000000003,33.015797,20.317495,19.632904,24.214439000000002,29.163095000000002,7.52,28.1206,12.045721,20.498531,23.47065,,37.158909,,27.6,22.940001000000002,11.112757,11.855066,12.999374000000001,17.194370000000003,20.051855,15.696898000000001,11.42,20.614344,16.760839,18.698307,19.643812,33.387993,15.068570999999999,18.376396,17.536356
2009-11-24,19.771,33.777621999999994,35.950001,23.568399,30.882084000000003,61.698921,23.879998999999998,24.27,10.410027000000001,6.95,40.060001,19.557268,10.419478,13.485198,17.48414,6.17,16.360001,19.468941,,18.506004,22.126984,30.363115000000004,11.338968,17.059998999999998,9.928452,,48.029999,20.097832,11.73,26.61968,13.886636,289.661041,291.836823,25.548176,,18.43425,103.386612,14.855978,27.346474,15.24,19.5,24.495770999999998,20.527071,32.930285999999995,20.443089,20.096016,24.190172,28.776594,7.53,28.157001,11.971594999999999,20.081305,23.418797,,37.167057,,27.5,22.65,10.938248,11.940904,12.948848,17.399832,19.751207,15.65215,11.57,20.729145000000003,16.798346,18.919086,19.982395,33.037926,15.020935999999999,18.523275,17.514244
2009-11-25,19.74682,33.810955,36.169998,23.647644,30.889121999999997,61.817287,24.030001000000002,24.290001,10.477459,7.11,39.880001,19.594145,10.565717,13.697284,17.714192999999998,6.27,16.272499,19.468941,,18.791355,22.270699,30.824972,11.388292999999999,17.51,9.936869,,48.459998999999996,20.283184,11.825,26.665163,14.163860000000001,290.97747799999996,293.163177,25.646322,,18.382828,102.861313,14.817665,27.532128999999998,15.06,19.43,24.655687,20.717897,33.205811,20.631477,20.050459,24.093121,29.092831,7.46,28.621132,12.110585,20.498531,23.47065,,37.069168,,27.620001000000002,22.59,11.091819000000001,11.950438,13.006592,17.386993,19.843073,15.661102,11.68,20.843946,17.042137,19.063442000000002,20.082710000000002,33.659294,15.012995000000002,18.759914000000002,17.49213
2009-11-27,19.398668,33.752621000000005,35.380001,23.576324,30.559158,60.870346,23.620001000000002,23.92,10.359454,6.85,38.66,19.059462,10.583997,14.015412,17.452408,6.16,15.8125,19.173707999999998,,18.838045,21.55213,30.164040000000004,11.151936,17.01,9.772727,,47.73,19.885992,11.5725,26.183147,13.928636,288.006805,290.170166,25.135952,,18.022882,101.584419,14.641449,27.170103000000005,14.94,18.85,24.147714999999998,20.304428,32.768764000000004,20.265884,19.777151,23.632126,28.811733,7.3,28.0569,11.851139,20.035954,23.204021,,36.702068,,26.799999,22.43,10.847502,11.692928,12.768400999999999,17.329203,19.592525,15.347883,11.24,20.704546,16.737926,18.936069,19.831913,32.81913,14.687489999999999,18.466151999999997,17.226761
2009-11-30,19.332907000000002,34.194221,35.080002,23.766516,30.503,60.160149,23.450001,24.0,10.376313,7.01,38.939999,18.990323999999998,10.410338000000001,14.015412,17.531738,6.0,15.67,19.190110999999998,,18.827467000000002,21.770176,30.402931,11.367742,16.889999,10.298821,,47.029999,19.947782999999998,11.56,26.101303,14.012644,289.616333,291.791779,25.155575,,18.019213,102.109703,14.710405999999999,27.114411999999998,14.97,18.92,24.580437,19.871878,32.293715999999996,20.719215,19.921402,23.785788,28.144147999999998,7.52,28.038691999999998,12.101318,20.026884,23.21883,,36.710228,,26.700001,22.469998999999998,10.561309,11.740617,12.811711,17.297096,19.383743,15.464219,11.25,20.737345,16.877527,19.054951000000003,19.725323,32.241516,14.647799,18.474321,17.027739
2009-12-01,19.048586,34.57748,36.400002,24.067659,30.776798,60.663208,23.959999,23.950001,10.865202,7.2,39.84,19.478916,10.657117999999999,14.103782999999998,17.833189,6.23,16.08,19.616554,,19.017914,22.36981,30.928492,11.419125,16.98,10.10101,,49.139998999999996,20.671551,11.87,26.455984,14.449492000000001,293.029114,295.230225,25.322428,,18.213873,103.394684,15.062847,27.337190999999997,15.43,19.41,25.2013,20.170847,33.205811,20.902449,20.369326,24.271051,28.882004,7.77,28.803140999999997,12.342232000000001,20.353405,23.500273,,36.759182,,27.450001,22.549999,10.987111,12.551299,12.999374000000001,17.451191,19.809666,15.705839000000001,11.4,21.270329999999998,17.288002,19.17383,20.277088,33.589283,14.679547,19.110794,17.315217999999998
2009-12-02,18.977028,35.019085,36.5,24.243164,30.748711,59.578178,23.91,24.17,10.957923,7.3,40.040001000000004,20.336246,10.36464,13.794489000000002,17.785591,6.29,16.18,19.57555,,19.335316,22.548214,30.984234000000004,11.45406,16.85,10.0,,49.169998,20.583285999999998,11.86,26.928904,14.970344,291.85675,294.049042,24.895487,,17.989829999999998,102.804733,15.108808999999999,27.541404999999997,16.049999,19.200001,25.210703,20.838758,34.972988,20.853413,20.627457,24.085037,28.952278000000003,8.16,28.848644,12.712872,20.55295,23.766899,,36.759182,,27.709999,22.52,11.50366,12.789735,12.992159,17.560341,19.868126,15.643204999999998,11.31,21.286739,17.131729,18.808697,20.471449,34.044384,14.608092999999998,19.135277,17.248878
2009-12-03,19.001198000000002,34.8941,36.0,24.458553,30.320475,59.824771999999996,23.91,23.77,11.016927,8.03,39.990002000000004,20.313189,10.32808,14.077271,17.682461,6.19,16.172501,19.542749,,19.160744,21.913892999999998,30.673674,11.330746000000001,16.549999,9.93266,,49.18,20.450891,11.5925,26.692442,14.777123999999999,290.97747799999996,293.163177,24.605947,,17.982485,103.079498,15.223737,27.216520000000003,15.72,18.99,25.323586,22.009182,35.904078999999996,20.314913,21.007051,24.125473,28.214416999999997,8.37,28.675732,12.814797,20.534805,23.515082999999997,,36.408382,,27.620001000000002,21.120001000000002,11.412911,12.799272,12.963286,17.669493,19.792961,15.473168,10.92,21.680321,16.675410999999997,18.893612,20.496527,33.816826,14.163502,18.939434,17.160421
2009-12-04,18.695608,35.444012,36.5,24.410688,30.67148,60.327831,24.950001,24.98,11.227654,7.86,41.07,20.506792,10.081303,14.598653,17.968044,6.33,16.487499,19.813374,,19.224224,22.013004000000002,31.430164,11.447897,16.200001,9.962121,,50.639998999999996,20.706856,11.77,27.101692,15.398791000000001,290.61483799999996,292.797791,25.018167000000002,,18.287334,102.837051,15.67578,27.615669,16.440001000000002,19.51,25.709272,22.702536,36.293621,20.759649,21.082979,24.246788000000002,28.741457,8.45,29.795099,13.213232999999999,20.707148,23.959463,,36.840755,,27.91,21.02,11.650248,13.018636,12.90554,17.720852,19.876476,15.705839000000001,7.74,22.016516,16.725416,18.99551,20.502804,34.551983,14.401679999999999,19.07,17.49213
2009-12-07,18.272993,35.660641,36.369999,24.283047,30.804869,59.380901,24.719998999999998,25.370001000000002,11.168652999999999,8.52,40.959998999999996,20.529833,9.989903,14.907947,17.722126,6.27,16.467501000000002,19.854383,,19.414669,21.938669,31.055901000000002,11.435566,16.200001,9.730639,,51.720001,20.724508,11.7525,27.110788,15.44919,291.230835,293.418427,25.008354,,18.074303,102.667366,15.60682,27.476425,17.030001000000002,19.209999,25.728088,22.931538,36.322117,20.55406,21.082979,24.093121,28.565781,8.53,30.113613,14.9089,20.389685,24.070559,,36.620499,,28.129998999999998,20.98,11.601383,13.199848000000001,12.746752,17.958417999999998,19.901532999999997,15.723747,7.91,21.827917000000003,16.654573000000003,18.99551,20.847651000000003,34.184406,14.481072,18.963915,17.470018
2009-12-08,18.361963,35.718959999999996,36.080002,24.107548,30.201117,59.982601,24.5,25.09,11.227654,8.67,40.599998,20.271709,9.816246000000001,14.801908,17.381014,6.12,16.035,19.526344,,19.324732,21.884155,30.466634999999997,11.314303,16.360001,9.503366999999999,,51.299999,20.450891,11.685,27.274496000000003,15.029151,291.628235,293.81881699999997,24.870947,,17.975136,102.473412,15.315676999999999,27.216520000000003,17.25,18.57,25.568171,22.785232999999998,36.683151,20.525671,21.113338,23.915197,30.287446999999997,8.6,30.350229,14.186156,19.872692,23.566929000000002,,36.375755,,27.73,20.74,11.440835,13.123548000000001,12.530213,17.727278,19.258467,15.65215,7.9,21.590128,16.667076,18.774732999999998,20.935429,33.834339,14.330228,19.396399,17.248878
2009-12-09,19.128854999999998,35.194061,35.849998,24.322931,30.484178999999997,60.998577000000004,23.74,25.280001000000002,11.37095,8.71,40.509997999999996,20.331636,9.861945,14.854925,18.118771,6.01,15.9425,19.567352,,18.97559,21.849467999999998,30.625896,11.382128999999999,16.360001,9.562289,,52.080002,20.583285999999998,11.6675,27.356340000000003,15.188766000000001,292.606873,294.80481000000003,24.900391,,18.346102,103.758347,15.331006,27.597099,16.959999,18.34,25.671646,22.912451,36.512146,20.898142,21.257589000000003,24.028419,29.83069,8.59,30.641438,14.538260999999999,19.908974,23.478056,,36.522602,,27.129998999999998,20.790001,11.664205,13.381058,12.73953,17.695176999999997,19.77626,15.410520000000002,7.85,21.311332999999998,17.033796,18.553951,20.878998,34.613246999999994,14.441377,19.584078,17.470018
2009-12-10,18.996365,35.560654,35.799999,24.291021,30.569084000000004,62.399257999999996,23.440001000000002,24.93,11.219227,8.58,40.580002,20.197966,9.834526,14.819576999999999,18.023575,6.09,16.172501,19.632957,,19.171324,21.963448,30.848862,11.452008,16.440001000000002,9.482324,,52.560001,20.892210000000002,11.6725,27.474577000000004,15.297976,293.838867,296.046051,25.023083,,18.415888,104.526093,15.438263000000001,27.875578000000004,17.0,17.66,25.398844,22.84248,36.673664,20.999651,21.492945000000002,24.157826999999997,29.725281,8.72,30.077206,14.278816,20.489454000000002,23.581738,,37.167057,,27.66,20.73,11.524598,13.085396000000001,12.753966,17.823589000000002,19.617577,15.464219,7.78,21.270329999999998,17.152565,18.698307,21.104717,34.508232,15.084448000000002,19.567753,17.425789
2009-12-11,18.82616,34.994083,35.380001,24.322931,30.45587,62.497902,23.629998999999998,24.83,11.278232000000001,8.64,40.470001,20.161093,9.825385,14.651675,18.110838,5.97,15.815,19.493548999999998,,19.478148,21.626463,30.482560999999997,11.464339,16.110001,9.553872,,50.049999,20.945173,11.76,27.229021000000003,15.516401,293.347046,295.550537,24.875856,,18.382828,104.800873,15.246723000000001,27.62495,17.35,17.74,25.191891000000002,22.740709,36.141602,20.984173000000002,21.447392999999998,24.141648999999997,30.041508,8.64,29.9498,14.093496,20.661801999999998,23.581738,,36.628662,,28.219998999999998,20.49,11.468758,13.028172,12.710657000000001,17.9841,20.113699,15.482117,7.8,21.024335999999998,16.948368,18.842663,21.148603,34.131896999999995,15.140023999999999,19.339273000000002,17.536356
2009-12-14,19.049553,34.960758,35.779999,24.410688,30.498317999999998,64.036682,24.559998999999998,25.280001000000002,11.429955,8.68,40.98,20.354815,9.898503999999999,14.890272,18.221901000000003,5.95,16.23,19.550949,,19.271832999999997,21.745399,30.817009000000002,11.602041999999999,16.43,9.537037,,51.509997999999996,21.192830999999998,11.8975,27.51095,15.818837,295.940186,298.163177,25.234097,,18.644022,105.002899,15.308020999999998,28.209753000000003,17.1,17.549999,25.144855,22.956976,36.987186,21.288683,21.773846,24.351925,29.163095000000002,8.99,30.359325,14.51973,21.142509,23.700241000000002,,36.441025,,29.299999,20.870001000000002,11.566483,13.381058,12.797274,18.009783,20.038021,15.607409,7.92,21.303137,17.663059,18.88512,21.035746,34.814529,15.251169,19.543276000000002,18.177661999999998
