Date,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BHF,BK,BLK,BRK.B,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RE,RF,RJF,SCHW,SIVB,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
2018-02-07,42.551746,60.124088,87.92585,65.71779599999999,96.385971,187.869995,159.282272,140.550003,93.610001,31.133177000000003,53.44566700000001,39.198807,59.0,55.34,529.448669,,74.989998,146.753815,114.29383100000001,44.84,72.1175,93.297569,159.2659,97.69246700000001,76.293182,51.549999,32.174892,256.380341,15.532743,55.590977,70.493881,32.708145,112.870003,21.024199,47.800564,78.510002,24.907541000000002,157.563736,46.259997999999996,82.160004,54.549999,184.235413,13.866667000000001,76.921974,100.33689100000001,19.200001,63.38724499999999,53.400002,155.0,110.255692,245.439102,18.874121,91.050003,51.93,240.520004,182.20373500000002,68.62661,103.519997,37.5,83.279999,105.88253799999998,141.403091,50.580002,54.470276,57.540001000000004,156.756226,41.833813,53.812073
2018-02-08,41.383564,57.946613,84.617088,64.017944,89.609993,179.110001,151.711609,136.050003,88.339996,29.628821999999996,51.027668,37.767616,55.439999,53.290001000000004,506.689514,,71.870003,139.660843,110.88208,42.189999,69.84365799999999,88.910851,152.40451000000002,91.400002,72.081779,48.48,30.941225,245.66041600000003,14.996447,53.083110999999995,66.785774,31.202749,107.879997,19.979456,45.992813,73.860001,23.762253,151.739136,44.279999,79.309998,51.790001000000004,177.641708,13.214815,74.87125400000001,95.824562,18.559998999999998,59.876751,51.07,149.380005,102.52975500000001,239.827927,17.818924,86.059998,48.900002,227.080002,172.848694,65.434448,98.540001,34.98,80.519997,101.379646,134.310059,47.869999,52.333214,55.400002,151.75611899999998,41.096737,50.514812
2018-02-09,42.139153,59.875515,87.448914,64.554741,90.43584399999999,180.240005,153.084488,137.91000400000001,91.720001,30.216616,52.376549,37.986271,56.98,54.080002,518.755493,,73.68,143.769394,106.85181399999999,43.049999,71.63095899999999,91.333511,156.198715,92.019997,73.78426400000001,49.470001,31.816732000000002,248.602158,15.30432,53.720028000000006,68.231133,31.711063,110.040001,20.287903,46.671966999999995,75.379997,24.150656,154.232544,44.610001000000004,80.43,52.139998999999996,181.894745,13.293826999999999,75.767204,96.999962,18.91,60.878333999999995,52.220001,151.71000700000002,105.16788500000001,238.544525,18.187248,87.08000200000001,50.119999,238.649994,177.02754199999998,67.10511,100.010002,35.029999,82.639999,102.79115300000001,136.369324,49.209998999999996,53.426593999999994,56.130001,151.536987,41.694365999999995,51.441231
2018-02-12,42.318108,59.26900500000001,86.962036,65.817207,90.276649,181.190002,155.10398899999998,139.96000700000002,94.699997,31.003664,52.95607,38.592541,58.23,54.610001000000004,522.605042,,74.760002,143.858917,110.41320800000001,43.959998999999996,73.785645,93.018417,159.46508799999998,95.190002,75.616173,50.200001,32.085353999999995,252.45135499999998,15.373839000000002,53.242340000000006,68.38065300000001,31.789268,111.739998,20.486902,47.441013,75.470001,24.738239,158.860321,44.619999,81.040001,53.43,184.016281,13.392593,77.21067,98.97223699999999,19.07,61.32458100000001,52.380001,152.279999,106.972916,238.255997,18.386341,89.010002,50.939999,239.86000099999998,179.879929,67.214493,101.779999,36.240002000000004,83.529999,104.30205500000001,137.42382800000001,50.48,53.645270999999994,56.5,153.539017,41.435394,51.859619
2018-02-13,42.785385,59.090033999999996,87.756935,66.582642,91.669647,181.929993,155.810303,139.229996,94.559998,31.063438,53.285796999999995,38.602478000000005,53.560001,54.810001,518.5167240000001,,75.18,144.366272,111.949501,44.389998999999996,73.448044,93.55677800000001,159.49496499999998,95.309998,76.16375699999999,50.049999,32.22464,254.81471299999998,15.413567,53.710079,68.89899399999999,31.779490000000003,112.43,20.447101999999997,48.030277000000005,74.339996,24.499222,161.17421000000002,45.200001,81.279999,53.389998999999996,185.410721,13.432099,78.146439,98.962273,19.129998999999998,61.205585,53.220001,153.28999299999998,106.01088700000001,236.962646,18.764622,88.730003,51.150002,239.44999700000002,181.455734,67.542664,101.269997,36.009997999999996,84.040001,105.09726699999999,137.861557,50.82,53.814246999999995,58.0,154.694427,41.734211,51.760002
2018-02-14,43.570801,59.070147999999996,89.06851999999999,67.795395,94.555161,189.449997,159.720001,139.970001,96.230003,31.880373,54.694630000000004,39.566547,55.709998999999996,55.98,537.088135,,76.709999,146.524994,114.722794,45.849998,75.03675799999999,97.106041,161.476685,97.379997,77.268883,51.529999,33.08025,261.844971,15.781029,54.26738,70.84275799999999,32.716503,115.029999,21.063999,48.809311,77.300003,25.11668,163.11906399999998,46.700001,82.260002,55.049999,191.21756000000002,13.827160999999998,79.400764,102.28924599999999,19.58,62.742664000000005,56.299999,158.270004,110.35486599999999,241.350113,19.282267,91.019997,52.400002,247.49000499999997,185.534836,69.680717,103.940002,36.700001,86.300003,107.671768,139.871094,52.450001,54.977211,59.549999,158.618805,43.327877,54.509997999999996
2018-02-15,43.953568,58.891178000000004,89.49578100000001,68.64035799999999,94.04770699999999,190.28999299999998,159.0,140.889999,96.559998,32.089588,54.78455400000001,38.821135999999996,56.080002,56.16,537.7943730000001,,77.08000200000001,146.306152,117.16688500000001,46.02,75.65238199999999,97.375221,164.424408,98.66999799999999,78.224663,51.73,33.030506,266.930695,15.751234,54.197716,72.318031,32.736228999999994,115.510002,20.8451,49.828041,77.18,24.827869,166.550003,46.73,82.440002,55.400002,190.341064,13.629629999999999,80.017967,103.464638,19.74,62.345997,56.779999,159.860001,108.82753799999999,241.15113799999997,19.391766,91.309998,52.330002,248.86999500000002,188.417145,70.23761,103.959999,36.84,86.120003,108.904343,140.149628,52.150002,54.768471,60.02,158.987335,42.949379,54.77
2018-02-16,44.565002,59.12980699999999,89.346733,68.560829,94.56510899999999,191.78999299999998,159.809998,140.860001,96.790001,31.850485,54.914443999999996,38.860886,56.82,56.25,538.241943,,76.82,146.236511,111.181351,45.93,76.645325,97.524773,161.70575,99.529999,79.18044300000001,51.810001,32.960861,266.87088,15.721439000000002,53.879256999999996,71.500648,33.456249,114.68,20.914751000000003,50.017811,77.58000200000001,24.867704,168.21000700000002,46.639998999999996,82.760002,55.139998999999996,190.878922,13.817283999999999,78.66409300000001,104.450775,19.84,62.524498,57.349998,159.080002,108.529999,242.01667799999998,19.361904,92.559998,52.169998,248.809998,188.776184,70.754723,104.550003,36.73,86.650002,109.828781,140.428177,52.450001,55.275402,59.950001,158.59887700000002,43.62669,55.07
2018-02-20,44.459998999999996,59.69654499999999,88.015282,68.898811,93.18205999999999,187.300003,158.759995,140.720001,97.190002,31.810634999999998,54.554741,38.622355999999996,57.66,56.419998,539.734009,,76.459999,144.684616,110.51297,46.09,75.155914,96.906639,162.671722,98.459999,79.279999,52.009997999999996,33.040451000000004,264.148529,15.790958999999999,53.560798999999996,72.627037,32.755955,114.709999,20.8451,49.828041,78.029999,24.997173,168.130005,46.889998999999996,83.510002,55.060001,189.88288899999998,13.471604999999998,78.445091,104.311317,19.620001000000002,62.177414,56.540001000000004,159.130005,108.480003,242.01667799999998,19.312128,92.230003,52.34,249.41000400000001,187.399857,71.122665,103.790001,36.560001,86.379997,109.25225800000001,138.34901399999998,52.34,54.579613,59.950001,159.017212,42.829857000000004,54.970001
2018-02-21,44.439999,59.83574300000001,87.697319,68.50119000000001,92.94326,189.029999,159.380005,139.369995,97.5,31.75086,55.044338,38.831074,57.439999,56.450001,540.688965,,77.0,142.97354099999998,111.03171499999999,46.299999,75.006966,98.11299100000001,161.10823100000002,97.389999,78.589996,51.759997999999996,33.269276,262.662689,15.939929999999999,53.690174,72.627037,32.765823,115.190002,20.944599,49.688217,78.32,24.877665,166.990005,46.950001,82.760002,55.099998,192.054245,13.264198,78.763649,104.96874199999999,19.76,62.772411,57.169998,161.279999,108.629997,238.713654,19.531133999999998,91.220001,52.299999,252.57000699999998,187.080719,71.053055,103.959999,36.57,86.16999799999999,109.29200700000001,137.821747,51.98,54.768471,59.73,156.94548,43.128665999999996,55.860001000000004
2018-02-22,44.264998999999996,59.617001,87.27999100000001,67.725815,92.336311,186.830002,158.009995,139.119995,97.349998,31.571533000000002,54.274975,38.483215,55.169998,55.900002,536.680298,,76.269997,142.32692,109.694946,45.450001,74.39134200000001,96.378242,159.863419,96.66999799999999,77.75,50.740002000000004,32.702187,260.69818100000003,15.622126000000002,52.963692,71.321228,32.489647,114.980003,20.427204,49.538403,77.029999,24.379713,167.169998,46.630001,81.900002,54.860001000000004,188.747421,12.908642,77.847786,103.713661,19.43,61.850163,56.849998,157.600006,107.790001,238.17640699999998,19.222535999999998,90.08000200000001,52.029999,243.82000699999998,187.350006,69.949219,102.720001,36.330002,85.639999,109.759201,136.926422,51.259997999999996,53.943466,58.810001,155.909592,42.929459,54.720001
2018-02-23,44.785,59.726372,88.559998,68.580711,93.89846,190.009995,160.279999,141.91000400000001,98.800003,31.910259000000003,55.314114000000004,39.069607,55.34,56.900002,546.846313,,77.08000200000001,143.262024,108.487862,46.43,75.265137,98.38217900000001,163.338928,99.040001,79.41999799999999,51.380001,33.279228,266.023254,15.880342,53.779739,72.248253,32.736228999999994,117.309998,20.865,50.277485,78.019997,24.867704,169.300003,47.470001,83.57,56.07,192.741486,13.066667,80.11752299999999,106.144135,19.690001000000002,62.623665,57.709998999999996,160.08999599999999,108.980003,241.698334,19.560997,91.470001,52.740002000000004,248.080002,191.669998,70.89394399999999,104.5,37.150002,86.510002,111.627953,139.015549,51.73,55.156128,59.169998,159.326004,43.278076,55.68
2018-02-26,45.380001,58.672436,88.440002,69.34614599999999,95.271561,194.860001,162.320007,143.300003,101.639999,32.298801,55.743759,39.596363000000004,55.990002000000004,58.18,560.99115,,77.650002,145.380966,111.061646,44.540001000000004,76.714836,99.369186,166.20696999999998,100.75,80.43,51.959998999999996,33.587643,270.500702,15.920069,54.237526,73.304863,33.377342,118.769997,21.18,50.667,78.41999799999999,24.917501,170.199997,47.549999,84.690002,57.009997999999996,194.54431200000002,13.08642,81.292213,108.415237,19.719998999999998,63.446746999999995,58.849998,161.830002,110.120003,240.39502000000002,19.710318,92.599998,53.73,251.710007,193.300003,71.599998,106.82,37.389998999999996,87.599998,113.466881,141.84082,52.41,55.504020999999995,59.970001,160.571045,42.949379,56.290001000000004
2018-02-27,44.994999,57.8969,87.349998,69.564842,93.54026,190.25,159.770004,142.46000700000002,99.58000200000001,32.209140999999995,54.904453000000004,38.920521,55.610001000000004,57.990002000000004,549.850342,,76.379997,143.441101,109.924393,43.75,75.344566,98.312386,165.997849,99.25,79.559998,53.110001000000004,33.090195,267.179993,15.711507999999998,53.55085,73.195213,32.568554,117.360001,21.16,50.18,78.220001,24.459385,168.369995,47.220001,84.309998,56.720001,191.426743,12.908642,81.322075,107.17011299999999,19.459999,63.040165,58.529999,160.229996,108.690002,241.937088,19.531133999999998,93.699997,53.799999,247.669998,193.139999,70.57,107.16999799999999,36.810001,86.989998,111.71740700000001,140.806198,51.939999,54.679012,59.209998999999996,160.371826,42.52108,55.740002000000004
2018-02-28,44.439999,57.011990000000004,85.470001,68.699997,91.79900400000001,189.360001,156.440002,140.320007,97.510002,31.979998,54.304951,38.433516999999995,54.27,57.029999,546.527954,,75.489998,141.18289199999998,111.74000500000001,43.490002000000004,74.06366700000001,96.926582,165.470047,97.93,78.83000200000001,52.23,32.881268,262.929993,15.592331,52.59547,72.846336,32.095119,115.5,21.129998999999998,49.330002,76.16999799999999,23.89172,166.880005,46.189999,83.019997,56.02,189.08606,12.8,80.38630699999999,105.456833,19.139999,61.810501,57.580002,157.66000400000001,106.32,239.012131,19.322084,92.709999,53.02,248.979996,191.800003,69.839996,106.150002,36.389998999999996,85.370003,111.230347,138.279373,50.959998999999996,54.032925,58.41,157.274155,42.142586,54.970001
2018-03-01,43.830002,56.14696899999999,85.690002,68.370003,91.599998,185.369995,153.66000400000001,137.449997,95.139999,31.48,53.845333,38.125415999999994,53.470001,55.509997999999996,532.7511599999999,,73.660004,139.083847,111.360001,43.529999,72.822487,96.63745899999999,161.586227,96.510002,75.209999,51.189999,32.622597,256.77999900000003,15.502948000000002,51.66,71.82959,31.375096999999997,113.43,21.0,48.650002,73.879997,23.543154,166.520004,45.73,81.82,54.490002000000004,188.100006,12.95,79.241486,103.265411,19.16,60.68,57.790001000000004,155.990005,103.93,237.161636,19.172764,92.019997,52.049999,250.17999300000002,189.520004,69.089996,104.58000200000001,35.849998,83.16999799999999,109.42123400000001,138.249527,49.310001,52.85008199999999,57.310001,154.375702,42.560925,54.380001
2018-03-02,43.755001,56.186737,86.440002,68.660004,91.610001,187.479996,150.91000400000001,138.490005,95.599998,31.629998999999998,54.245003000000004,38.552784,51.950001,55.369999,534.740601,,73.68,139.133591,115.0,44.18,74.083527,97.99335500000001,165.569626,96.720001,75.839996,51.52,32.741985,258.119995,15.691645999999999,51.77,72.30806,31.769629,113.32,21.34,48.82,73.730003,23.712457999999998,166.940002,45.5,82.620003,54.740002000000004,190.979996,13.16,80.22702,104.301353,19.440001000000002,61.09,57.580002,157.429993,105.599998,237.778458,19.381811,91.860001,52.630001,255.86000099999998,189.020004,69.620003,104.279999,35.93,82.959999,109.66973899999999,137.165192,49.150002,53.088638,57.41,154.305969,43.128665999999996,54.810001
2018-03-05,44.125,57.290386,88.660004,69.660004,92.889999,188.16000400000001,155.619995,141.380005,96.660004,32.130001,54.919998,39.139179,52.740002000000004,56.41,542.380005,,74.41999799999999,140.82475300000002,115.349998,44.860001000000004,75.3545,98.551659,167.790375,97.900002,77.07,52.619999,33.189686,263.119995,15.900205999999999,53.939999,72.447609,32.223339,115.059998,21.450001,50.369999,74.900002,23.822008,167.5,46.389998999999996,83.33000200000001,55.490002000000004,193.75,13.43,81.40171099999999,105.94491599999999,19.67,61.369999,58.790001000000004,158.71000700000002,106.220001,253.05001800000002,19.630679999999998,93.610001,53.610001000000004,260.119995,190.369995,70.66999799999999,105.849998,36.23,84.110001,111.180641,138.856369,49.959998999999996,53.645270999999994,57.59,156.298035,55.698730000000005,55.709998999999996
2018-03-06,44.389998999999996,57.69804,89.760002,69.610001,93.43,191.800003,155.570007,142.169998,96.07,32.110001000000004,55.25,39.35783,52.860001000000004,56.869999,548.659973,,74.059998,141.192825,118.16999799999999,45.32,75.50344100000001,100.34623,168.885803,98.040001,76.809998,54.400002,33.488155,266.929993,16.088903,54.419998,73.105499,32.667187,115.160004,21.700001,50.880001,75.849998,23.971392,166.059998,47.07,83.540001,56.560001,195.33999599999999,13.48,83.532074,106.303513,19.9,61.59,58.619999,159.33999599999999,107.540001,254.69999700000002,19.809864,95.849998,54.73,266.109985,190.990005,71.07,105.459999,36.200001,84.720001,112.681602,140.656982,49.959998999999996,53.844067,57.07,156.806015,55.68877,56.540001000000004
2018-03-07,44.384997999999996,56.982162,89.08000200000001,69.550003,93.389999,190.100006,155.740005,142.490005,95.639999,32.18,55.02,39.069607,52.380001,56.900002,547.429993,,73.91999799999999,139.909546,118.790001,45.439999,75.185699,100.864662,167.880005,97.629997,76.629997,54.91,33.508053000000004,265.350006,16.168354,54.27,73.005821,32.884178000000006,114.730003,21.969998999999998,50.939999,76.040001,23.90168,166.759995,47.049999,83.800003,56.880001,195.190002,13.53,83.571892,107.200005,19.92,61.580002,58.419998,159.639999,107.309998,255.57000699999998,19.780001000000002,96.0,55.43,266.429993,189.699997,71.470001,105.349998,36.299999,84.839996,112.41321599999999,138.16000400000001,49.939999,53.337134999999996,56.599998,158.220398,55.52940400000001,56.93
2018-03-08,44.994999,55.948112,88.360001,70.050003,94.33000200000001,191.53999299999998,156.41000400000001,144.229996,96.589996,32.200001,55.02,39.27832,51.849998,55.689999,553.3900150000001,,74.110001,141.172943,119.889999,45.220001,74.728943,100.037163,168.440002,98.150002,77.099998,55.169998,33.4981,266.339996,16.049177,54.360001000000004,74.062431,33.436523,114.739998,21.809998999999998,51.259997999999996,76.400002,23.881762,168.369995,46.84,84.440002,56.959998999999996,194.690002,13.57,84.477791,107.769997,19.77,61.369999,59.02,159.490005,107.489998,257.309998,19.76,96.260002,55.91,265.160004,192.5,71.32,106.18,36.84,85.620003,113.486755,139.669998,49.630001,53.615448,56.720001,158.937546,55.579207999999994,56.099998
2018-03-09,45.84,56.24639499999999,90.809998,72.629997,96.029999,196.110001,161.110001,148.029999,99.050003,32.720001,56.029999,40.21257,53.860001000000004,57.23,577.179993,,76.110001,143.25208999999998,124.540001,46.259997999999996,76.49638399999999,101.90151999999999,171.419998,100.790001,78.41999799999999,57.240002000000004,34.035346999999994,270.769989,16.386845,56.130001,75.48786199999999,34.048046,118.040001,22.15,51.720001,78.709999,24.399632,170.050003,47.84,85.870003,58.669998,196.809998,13.86,86.140274,110.699997,20.15,63.049999,60.369999,162.449997,110.300003,262.619995,20.110001,98.75,57.700001,270.72000099999997,194.96000700000002,72.849998,109.83000200000001,37.279999,87.339996,116.89623300000001,142.300003,51.189999,54.947388000000004,58.23,163.489426,55.449718000000004,57.040001000000004
2018-03-12,45.415001000000004,56.286167000000006,89.0,71.709999,94.849998,194.729996,159.880005,146.309998,97.66999799999999,32.84,55.599998,39.586426,53.779999,56.439999,571.789978,,76.019997,142.346817,123.82,46.150002,74.70908399999999,100.51571700000001,169.179993,100.459999,78.150002,57.880001,34.085091,273.380005,16.366982,55.200001,75.42804699999999,34.048046,117.660004,21.799999,51.509997999999996,78.410004,24.399632,169.860001,47.02,84.910004,58.91,194.91000400000001,13.46,85.503151,109.510002,20.110001,63.049999,59.970001,162.259995,109.889999,261.390015,19.92,98.239998,57.759997999999996,267.480011,195.96000700000002,72.58000200000001,108.83000200000001,36.98,87.019997,116.38928200000001,141.490005,50.689999,54.679012,58.02,162.31411699999998,55.34016,56.580002
2018-03-13,45.375,55.619999,89.099998,71.269997,96.410004,194.949997,158.91000400000001,145.96000700000002,95.370003,32.360001000000004,55.380001,39.178928000000006,53.459998999999996,55.959998999999996,564.0599980000001,,74.910004,141.202789,119.91999799999999,45.73,74.550217,99.10000600000001,164.809998,98.82,77.33000200000001,56.990002000000004,33.886115999999994,268.52999900000003,16.178286,54.310001,74.82,33.643654,116.25,21.360001,51.240002000000004,77.839996,24.200449,169.080002,47.099998,84.620003,58.029999,193.050003,13.47,84.866035,108.550003,20.049999,62.68,60.009997999999996,160.490005,109.599998,261.769989,19.709999,97.25,56.68,262.190002,195.889999,72.269997,107.33000200000001,36.68,86.379997,116.270004,140.690002,50.32,53.824188,57.560001,161.746368,55.379996999999996,55.75
2018-03-14,45.105,54.93,88.029999,70.739998,96.410004,193.46000700000002,157.009995,144.220001,94.529999,32.139998999999996,54.619999,38.622355999999996,52.68,54.869999,558.960022,,73.470001,140.02891499999998,119.290001,45.130001,73.52748100000001,97.720001,162.949997,97.199997,76.459999,57.16,33.448357,264.429993,15.939929999999999,53.869999,74.309998,32.815135999999995,114.949997,20.92,50.959998999999996,76.269997,24.200449,166.690002,46.91,83.769997,56.990002000000004,190.309998,13.24,83.99000500000001,106.489998,19.82,62.049999,61.400002,158.08999599999999,108.050003,260.369995,19.4,95.82,55.939999,259.52999900000003,192.380005,71.059998,105.779999,36.099998,85.239998,115.5,139.520004,49.509997999999996,52.949481999999996,56.630001,160.889771,55.450001,54.779999
2018-03-15,45.009997999999996,54.66,88.879997,70.739998,96.809998,190.46000700000002,155.389999,144.970001,94.389999,32.099998,54.610001000000004,38.42358,52.509997999999996,54.849998,557.929993,,73.339996,140.32736200000002,118.610001,44.959998999999996,73.775719,98.050003,165.389999,98.050003,75.370003,56.740002000000004,33.398613,266.609985,15.93,53.810001,74.260002,32.469921,115.239998,20.91,50.939999,76.489998,24.309998999999998,166.479996,46.959998999999996,83.860001,57.220001,190.330002,13.21,84.08000200000001,106.099998,19.77,61.970001,61.580002,157.869995,108.489998,259.369995,19.370001000000002,95.41999799999999,55.59,259.769989,192.71000700000002,71.129997,105.900002,34.669998,85.540001,115.410004,140.470001,49.810001,53.038940000000004,56.830002,161.636795,55.419998,54.75
2018-03-16,45.244999,54.299999,89.93,71.010002,97.529999,192.399994,157.100006,145.970001,95.610001,32.169998,55.040001000000004,38.751564,54.73,55.0,563.659973,,73.470001,140.247772,119.220001,44.869999,74.599861,98.940002,165.119995,99.360001,76.540001,57.290001000000004,33.547852,267.600006,16.07,53.93,74.529999,32.746094,115.440002,20.959999,51.16,76.360001,24.65,167.300003,47.32,84.33000200000001,57.509997999999996,190.369995,13.51,83.970001,107.209999,19.799999,62.110001000000004,61.919998,160.070007,108.650002,261.399994,19.629998999999998,97.57,55.709998999999996,263.799988,192.509995,71.529999,106.870003,35.200001,85.589996,115.540001,141.320007,50.279999,52.939541000000006,55.900002,162.15473899999998,55.330002,55.52
2018-03-19,44.700001,54.450001,90.129997,70.519997,96.779999,190.66000400000001,156.03999299999998,145.0,94.839996,31.98,54.959998999999996,38.006149,53.200001,54.34,553.830017,,72.699997,139.571304,118.529999,44.91,74.58000200000001,98.029999,163.53999299999998,98.650002,76.040001,56.490002000000004,33.448357,262.52999900000003,15.92,53.450001,74.059998,32.193748,114.529999,20.92,50.990002000000004,75.800003,24.0,165.389999,47.09,84.41999799999999,56.950001,189.28999299999998,13.47,83.620003,106.720001,19.620001000000002,61.619999,61.869999,159.429993,107.720001,262.670013,19.549999,96.519997,55.669998,260.589996,190.449997,71.050003,105.83000200000001,35.259997999999996,85.440002,113.360001,140.020004,49.869999,52.482310999999996,55.48,158.549072,55.439999,54.990002000000004
2018-03-20,45.43,55.630001,90.93,70.849998,97.389999,189.25,157.139999,145.279999,94.949997,31.98,54.650002,38.135353,54.060001,54.43,557.52002,,72.91999799999999,140.58601399999998,119.900002,44.77,75.400002,98.559998,164.179993,98.66999799999999,75.360001,57.16,33.358818,263.190002,15.83,53.669998,74.410004,32.085251,114.639999,20.93,51.41,76.559998,23.190001000000002,167.46000700000002,47.200001,84.93,57.470001,188.690002,13.31,84.150002,106.349998,19.549999,61.740002000000004,62.330002,158.850006,108.900002,260.26001,19.459999,96.449997,55.970001,264.589996,195.649994,70.66999799999999,106.150002,35.400002,86.029999,112.0,141.479996,50.27,52.283512,54.900002,158.907654,55.360001000000004,54.799999
2018-03-21,45.369999,55.84,91.010002,70.269997,96.839996,192.259995,157.860001,143.41000400000001,94.739998,31.870001000000002,54.720001,38.453396000000005,53.830002,54.610001000000004,564.159973,,73.32,139.531509,117.33000200000001,44.919998,75.550003,98.989998,164.5,98.18,74.860001,57.610001000000004,33.448357,261.850006,15.88,53.400002,74.019997,32.489647,114.739998,20.969998999999998,51.59,77.199997,23.16,167.21000700000002,47.220001,84.489998,57.110001000000004,189.649994,13.43,84.209999,106.949997,19.639999,62.200001,62.009997999999996,158.889999,108.879997,259.589996,19.530001000000002,96.849998,55.84,265.040009,193.809998,70.870003,106.809998,35.299999,86.059998,112.58000200000001,141.100006,50.630001,52.233814,54.790001000000004,157.52316299999998,55.389998999999996,55.099998
2018-03-22,44.369999,54.810001,89.480003,68.57,94.650002,185.169998,151.059998,139.309998,91.410004,30.549999,52.310001,37.04208,52.400002,52.02,539.419983,,70.309998,136.925125,112.620003,42.950001,73.440002,94.760002,160.16000400000001,94.650002,71.889999,54.970001,32.135098,252.600006,15.31,51.880001,71.730003,31.020020000000002,109.949997,20.02,50.240002000000004,73.599998,22.360001,160.91000400000001,45.709998999999996,82.43,54.639998999999996,182.449997,13.12,82.019997,102.510002,18.889999,59.93,60.549999,153.279999,105.059998,253.289993,18.620001000000002,91.599998,53.400002,250.669998,189.080002,68.400002,101.5,33.73,83.83000200000001,107.639999,138.149994,48.619999,50.345249,52.529999,154.046997,55.349998,53.07
2018-03-23,43.349998,53.41,87.489998,66.690002,92.25,180.919998,144.889999,137.169998,90.449997,29.17,50.68,36.425872999999996,50.759997999999996,50.73,521.130005,,67.900002,133.871078,111.709999,41.27,71.610001,91.690002,158.119995,92.389999,70.07,53.09,30.871582,245.25999500000003,14.7,50.290001000000004,70.32,30.299999,107.010002,19.040001,49.07,70.360001,21.85,158.419998,44.080002,80.540001,52.07,177.509995,12.63,80.720001,99.449997,18.25,57.759997999999996,59.68,147.240005,100.639999,248.63000499999998,18.01,87.150002,51.32,239.55000299999998,186.490005,65.970001,97.709999,32.509997999999996,80.910004,104.650002,134.899994,46.98,48.953671,50.98,150.90948500000002,55.330002,51.23
2018-03-26,44.09,54.209998999999996,90.839996,68.230003,94.519997,188.600006,149.550003,140.800003,92.620003,30.440001000000002,52.220001,37.876945,52.110001000000004,52.139998999999996,540.719971,,69.779999,136.30835,114.589996,43.119999,73.139999,96.139999,161.71000700000002,95.07,71.790001,55.560001,31.956017,254.88000499999998,15.28,51.48,73.0,32.130001,110.309998,19.93,50.119999,73.110001,22.48,163.300003,46.150002,82.089996,54.299999,184.240005,13.06,83.5,103.800003,18.690001000000002,59.23,60.849998,153.009995,104.16999799999999,252.44999700000002,18.799999,89.559998,52.959998999999996,249.47000099999997,191.279999,68.41999799999999,101.449997,33.299999,84.120003,108.339996,138.220001,48.240002000000004,50.981396000000004,52.290001000000004,153.529068,55.400002,53.240002000000004
2018-03-27,43.48,53.779999,89.690002,67.529999,93.389999,185.229996,147.309998,138.820007,91.41999799999999,29.52,51.580002,37.380001,50.630001,50.720001,532.1099849999999,,68.279999,135.990005,112.059998,41.59,73.129997,94.43,159.0,93.620003,70.230003,54.07,31.18,247.25999500000003,14.93,51.110001000000004,71.800003,31.360001,108.16999799999999,19.27,49.099998,71.959999,22.15,159.53999299999998,45.490002000000004,81.389999,53.150002,180.330002,12.75,81.91999799999999,101.58000200000001,18.290001,58.790001000000004,60.290001000000004,149.179993,102.559998,250.69999700000002,18.290001,87.650002,51.529999,239.210007,187.869995,66.690002,98.959999,32.669998,83.16999799999999,106.099998,136.75,47.470001,49.560001,51.099998,150.779999,55.41,52.02
2018-03-28,43.599998,54.419998,90.989998,68.209999,94.949997,184.58999599999999,146.654999,139.505005,92.780602,29.440001000000002,51.52,34.34,50.404999,50.82,532.057007,,68.364304,138.045502,112.83000200000001,41.259997999999996,73.966499,94.43,159.326797,94.339996,70.32,53.459998999999996,31.34,249.00500499999998,14.965,51.84,71.889999,31.424999,108.175003,19.17,49.41,72.209999,22.35,159.179993,46.02,81.8946,53.060001,181.320007,13.025,83.790001,100.959999,18.495001000000002,59.290001000000004,60.459998999999996,149.499298,103.209999,254.77999900000003,18.18,87.220001,50.82,234.100006,188.28999299999998,66.54900400000001,98.449997,33.189999,83.650002,105.877502,138.440002,47.369999,50.07,51.360001000000004,151.58999599999999,55.369999,52.009997999999996
