Date,AAL,ALK,ALLE,AME,AOS,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HII,HON,HRS,INFO,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,RHI,ROK,ROP,RSG,RTN,SNA,SRCL,SWK,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
2009-07-28,2.799628,5.339048,,13.811988000000001,5.729531,23.2826,28.29417,34.55162,33.884239,44.247147,33.543739,34.35458,10.286588,21.300875,6.086118,34.56023,22.868443,23.379412,27.817825,18.605427,30.040128999999997,14.29768,,61.992743999999995,47.971138,20.031574,,43.984684,9.425180000000001,74.97801199999999,,27.662592,25.607569,,19.260727,32.89098,25.205265,9.386555,39.730644,18.53735,57.44556,55.392418000000006,7.144199,9.937429,56.13298,,31.876486,34.836399,25.36647,40.42815,23.087366,23.23,20.986353,32.555958000000004,44.362697999999995,21.081316,36.572857,27.758746999999996,53.18,32.411941999999996,18.224979,12.800852,3.96,21.474429999999998,41.361346999999995,6.74,42.597609999999996,,21.983128,
2009-07-29,2.915474,5.383617,,13.348137,5.722949,22.765670999999998,27.896328000000004,34.647488,33.039124,43.974976,33.077511,34.918339,10.307319999999999,21.404736,6.395104,33.772915000000005,22.485289,23.343633999999998,27.519932,18.392032999999998,29.8083,14.269397,,62.125027,46.156009999999995,19.784916,,44.647652,9.229448,75.274765,,27.573481,25.559054999999997,,19.129747000000002,32.63765,25.004436,9.286593,39.049717,18.231331,57.68746899999999,55.126778,7.296405,9.6507,55.20118299999999,,32.690861,34.173695,25.451760999999998,39.943527,22.642572,23.059998999999998,20.647722,33.533791,44.51466,20.914822,36.786121,27.54846,51.970001,32.01038,18.454994,12.488399000000001,4.16,21.311173999999998,40.943703,6.68,43.214966,,22.027956,
2009-07-30,2.9347830000000004,5.3906540000000005,,13.410260000000001,5.844401,23.69615,28.303638,34.543644,34.287079,44.89045,34.392952,36.878483,10.48874,21.828851999999998,6.423195,35.158916,22.579399,23.450960000000002,28.299015,19.056133,30.289796999999997,14.362316,,63.66514599999999,46.996517,22.122711,,45.122364000000005,9.869336,76.44471,,27.954203000000003,25.59948,,19.777752,32.997203999999996,25.360464,9.557451,39.54314,19.501773999999997,58.912716,55.082512,7.3534820000000005,10.133611,56.149052000000005,,33.039867,34.293468,26.568479999999997,38.85524,23.12933,23.25,20.825499,33.459846,45.530879999999996,20.82761,37.457561,27.952215000000002,51.41,32.469315,18.518614000000003,12.996135,4.13,21.68326,41.469631,7.12,44.051655,,20.95944,
2009-07-31,2.82859,5.40942,,13.401976999999999,5.7127040000000004,24.316465,27.953159000000003,34.28001,34.800472,44.972908000000004,35.808285,36.600937,10.398033,21.79423,6.488738,35.872440000000005,22.861727,23.298906,27.787275,19.155754,30.254122,14.3704,,64.0998,47.211113,22.136408,,45.335175,10.087651,76.224266,,28.108109000000002,25.316479,,19.908722,33.136131,25.515663,9.744474,40.441177,18.834095,58.920520999999994,55.163672999999996,7.467637,10.510887,56.647071999999994,,32.414555,34.532990000000005,26.870926,37.647919,22.92791,23.309998999999998,20.986353,34.026829,45.416931,21.089243,37.086288,29.971039,51.200001,32.903664,18.738842,13.123073000000002,4.12,21.838926,41.554695,7.47,44.246613,,21.004276,
2009-08-03,2.645166,5.463375,,13.385409,5.935126,26.053354000000002,28.947771000000003,34.983025,35.637707,45.187359,37.107101,37.546318,10.880092999999999,21.941370000000003,6.535554,37.266644,23.17766,23.567228,27.817825,19.794035,31.047705,15.053161,,65.139175,48.293026,22.947651,,45.834431,10.328551,77.25009200000001,,28.577932,25.001139000000002,,20.012138,33.250523,26.483337,9.883125999999999,41.368815999999995,20.002533,59.217068000000005,55.894183999999996,7.952794,10.427887,57.94838000000001,,33.512489,35.419281,27.305201,39.798984999999995,23.381102,23.379998999999998,21.705931,34.339073,45.872803000000005,20.090279000000002,37.78931,30.610336,51.75,33.755951,19.57081,13.865148999999999,4.21,22.856457000000002,42.057396000000004,7.66,44.823349,,21.213486,
2009-08-04,2.905821,5.594739,,13.327426,5.954148,26.549609999999998,29.345603999999998,35.27861,37.825565000000005,44.981163,37.331879,37.962631,10.872313,22.226997,6.713456,37.430683,23.312099,24.094927,27.588688,19.893644000000002,29.522964,15.198606,,64.666718,48.105251,23.558817,,46.243664,10.403831,76.605789,,28.877644,25.373081,,20.005238000000002,33.544703999999996,26.757209999999997,9.960516,41.901718,20.725849,59.37315,55.687560999999995,8.295261,10.963621,57.860027,,33.999649,35.48315,27.367243,40.615210999999995,23.48181,23.440001000000002,22.27313,34.610229,45.939278,19.693863,37.623436,30.803804,51.860001000000004,33.928062,21.924785999999997,14.099491,5.0,22.943779,41.825382,7.93,44.506554,,21.295687,
2009-08-05,3.147168,5.714375,,12.996106,5.864887,27.523721999999996,28.871980999999998,35.512505,36.838264,44.156418,37.398487,37.858554999999996,10.698672,22.131788,6.853905,37.274857,22.861727,24.121759,26.603376,19.657518,28.943384000000002,14.774398999999999,,63.66514599999999,49.70578,23.556082,,46.047237,10.53181,75.55452700000001,,28.58602,24.920284,,19.984558,33.005379,26.264246000000004,9.925047,42.187903999999996,20.373463,58.982967,54.83900500000001,8.590162,10.737252,57.699364,,33.948757,34.952114,27.072552,39.654457,22.760067000000003,23.17,21.562012,33.878918,45.037014,19.81279,37.18108,31.039331,51.27,33.755951,21.96883,14.001847,5.92,22.499563000000002,41.516026000000004,7.84,44.043537,,21.355469,
2009-08-06,2.9540900000000003,5.285092,,12.933987,5.810745,26.528885,29.080378999999997,36.714275,37.233181,43.711067,37.506706,38.240177,10.646835000000001,22.26162,6.8258160000000005,37.201046000000005,22.814663,23.933935,26.549903999999998,19.605869000000002,28.042807,14.859248000000001,,62.710854000000005,50.072376,23.199791,,46.194561,10.772708,75.878349,,28.642725,24.887936,,19.991449,33.021713,26.045145,9.94762,41.803036,20.429104000000002,58.678593000000006,55.857265000000005,8.704317999999999,11.023982,58.157238,,34.166889000000005,34.702675,27.057043,39.849998,22.793633,23.290001,21.849846,34.141861,44.372211,19.392582,36.778236,31.283264000000003,49.91,33.616634000000005,21.831804,13.845619000000001,5.85,22.564102,41.175734999999996,7.82,44.725883,,20.92955,
2009-08-07,3.0988990000000003,5.437571,,13.004392,5.8883,26.943405,29.989738,37.65794,37.73867,45.170856,39.246769,39.228931,11.489151,23.1964,6.938175,37.980175,23.090265,24.792551,27.222061,20.20356,29.415962,15.570292000000002,,64.118698,52.048462,24.087760999999997,,47.094883,11.066303999999999,77.531609,,29.468962,25.356913,,19.86047,33.471165,27.542307,10.037904,43.164894,21.495537,59.357555000000005,56.63943100000001,8.666265,11.416348,58.55888,,35.017609,37.309612,27.979883,41.448429,23.171293,24.139999,23.509114999999998,34.823875,44.60965,19.828644,37.244278,32.494553,51.09,34.731186,21.366879,14.431472,6.04,23.300669,41.848595,8.35,45.156399,,21.34799,
2009-08-10,2.9637439999999997,5.339048,,12.89257,5.8795209999999996,26.300905,30.141293,36.915901,37.241085,44.840961,39.396622,38.639140999999995,11.23775,23.023291,6.629188,37.332264,22.633179000000002,24.577892000000002,27.33663,20.174051000000002,29.460546,15.275360000000001,,63.419491,51.404671,23.969923,,46.497402,10.968439,75.656784,,29.128747999999998,25.874401000000002,,19.729495999999997,32.735706,27.615345,10.076596,43.046463,21.031872,58.553741,56.167182999999994,8.437953,10.971160000000001,56.960354,,34.603157,36.344086,27.793770000000002,41.048823999999996,23.104153,23.4,22.874191,33.993938,44.210743,19.899998,37.212677,32.116046999999995,50.43,34.419762,21.259211999999998,14.226425,5.97,22.503357,41.546955,8.23,45.400089,,21.460077,
2009-08-11,2.809282,5.287439,,12.689634,5.86196,26.34235,29.733976000000002,36.609417,36.553917,45.080132,37.481743,38.0667,11.447681,22.677076,6.573008,36.790981,22.431513,24.220142000000003,27.474115,19.834608,29.380299,15.105689000000002,,62.332893000000006,48.248314,23.632816000000002,,46.006316999999996,10.53181,75.605659,,28.691326,23.844877,,19.32967,32.653999,27.825308000000003,9.931496000000001,42.247116,20.716581,57.664069999999995,55.495723999999996,8.476007000000001,10.774980000000001,57.305767,,33.905132,37.365936,27.088064000000003,40.479176,22.74328,22.73,22.180006,33.451626,43.878326,19.75729,36.888813,31.678621000000003,50.299999,33.8461,21.048775,13.923738,5.71,22.780518,41.500549,7.98,45.302608,,21.557217,
2009-08-12,2.9347830000000004,5.496215,,12.635795,5.913175,26.860495,30.558071,37.375633,37.580715000000005,45.78941,38.647324,39.306992,11.463233,23.222364000000002,6.7415460000000005,37.561904999999996,22.962547,24.676277,27.75934,20.310556,29.754790999999997,15.222845000000001,,62.720299,49.026241,24.465981,,46.759315,10.637202,74.642715,,29.558064,24.653448,,20.012138,33.405792,28.117434000000003,10.199126,43.125415999999994,21.143152,58.709835,55.820395999999995,8.571135,11.054167,58.100998,,34.923088,37.695812,27.933352000000003,42.05209,23.062193,22.98,22.645618,34.108990000000006,44.334206,20.185413,37.67873,32.073975,51.27,34.231281,21.151546,14.333831,5.83,23.06148,42.173404999999995,8.22,47.252151,,22.431454000000002,
2009-08-13,3.021667,5.423495,,13.016814,6.034629,28.414928000000003,30.008678000000003,37.601494,37.256882,45.756409000000005,40.370723999999996,38.574554,11.62133,23.655132000000002,6.7415460000000005,37.422482,23.312099,24.595781,27.682240999999998,20.410172,29.326798999999998,15.084124,,63.221084999999995,50.036613,24.548208,,46.718384,10.614616999999999,74.54895,,29.315044,27.645176,,20.474005,34.321007,27.861828000000003,10.350677000000001,44.062927,21.66246,58.84666800000001,55.635914,8.789933,11.174892,58.317890000000006,,34.850365000000004,39.095833,28.445190000000004,42.392178,23.221645000000002,22.809998999999998,22.848793,34.051071,44.362697999999995,20.256771,37.591827,32.252018,50.029999,34.452545,21.092821,14.441238,6.31,23.353827,41.856308,8.47,46.626686,,22.902197,
2009-08-14,2.973398,5.4000379999999994,,12.913273,5.9263449999999995,27.502997999999998,30.046566,36.190002,36.33276,45.170856,38.988673999999996,38.156025,11.553941,23.265642,6.573008,36.520344,23.029776000000002,24.470570000000002,27.127218,19.963747,28.827465000000004,15.018839999999999,,62.370701000000004,48.310898,23.745184,,46.030869,10.479111999999999,73.89278399999999,,29.055843,26.990240000000004,,19.988394,33.740826,26.976309000000004,10.031457000000001,43.204357,21.634635999999997,58.493778000000006,55.038235,8.637725999999999,10.646708,57.289711,,34.443199,38.033752,27.356819,41.550461,22.802023000000002,22.18,22.366255,33.099453000000004,43.441448,20.010996,37.544437,31.522866999999998,49.84,33.624832,21.195591,14.070198000000001,6.15,23.091854,41.400009000000004,8.19,46.472343,,22.588369,
2009-08-17,2.809282,5.254599,,12.606807,5.563448,25.720587,28.90987,35.617371,34.713584999999995,44.354359,36.732433,37.223048999999996,11.110756,22.754974,6.17975,34.830875,22.391176,23.871325,26.202164,19.225853,27.980385,14.480269,,60.358139,46.066593,22.788689,,45.040512,10.057539,73.24511700000001,,28.286312,26.367632,,19.559717000000003,32.833782,25.543047,9.760597,42.020145,20.494022,57.246876,54.573364,8.276234,9.997793,56.29364,,33.999649,36.47282,26.1052,40.147583000000004,21.836901,21.23,21.807517999999998,31.899596999999996,42.263771000000006,19.947571,37.228485,30.43763,49.27,32.690582,20.936214,13.201185,5.63,22.408438,40.301784999999995,7.91,45.595036,,22.222235,
2009-08-18,2.82859,5.376579,,12.809737,5.572228,26.777592,29.553998999999997,35.310879,35.629799,45.261581,37.398487,37.475922,11.255894,23.083879,6.320199,36.97961,22.868443,24.121759,26.764908000000002,19.742376,28.140888,14.659792999999999,,62.14392900000001,46.978626,23.917847000000002,,45.326980999999996,10.230688,74.293297,,28.616535,27.386428999999996,,20.022957,33.642773,26.46508,9.912148,43.638577000000005,21.041147,57.293941000000004,54.676658999999994,8.39039,10.231705,56.51051700000001,,34.385017,37.100403,27.3335,41.125347,22.843989999999998,22.1,21.942968,32.288513,42.938091,19.931708999999998,37.315376,30.980249,49.369999,33.370792,21.14176,13.699157999999999,5.77,22.609659,40.673012,8.14,46.147422999999996,,21.669294,
2009-08-19,2.789974,5.289784,,12.855293,5.670269,25.865667000000002,29.610836,35.101158,35.677184999999994,45.855385,37.176990999999994,37.144569,11.188509,23.395473000000003,6.17975,35.905235,23.029776000000002,24.282745000000002,26.656981,19.701795999999998,28.354881,14.725072,,62.030547999999996,47.586655,23.978144,,45.498867,10.185516,74.216606,,28.624706,27.701777000000003,,20.064447,33.552876,26.66592,9.95084,44.368846999999995,21.068966,58.007560999999995,54.411033999999994,8.047927,10.375069,57.279202000000005,,34.814029999999995,36.746390999999996,27.442328999999997,41.133846000000005,22.852375,22.030001000000002,21.858313,32.553307000000004,43.194519,19.963423000000002,37.323265,30.971778999999998,49.599998,33.567463000000004,21.308151000000002,13.679632000000002,5.61,22.750141,40.819962,8.32,45.799828000000005,,21.953234,
2009-08-20,2.905821,5.294476,,12.967118,5.902933,25.762035,30.236009999999997,36.085167,35.937843,45.962601,37.962666,37.676456,11.460642,23.473372,6.367017,36.077473,23.184381,24.452676999999998,27.034709999999997,19.867821,28.863128999999997,14.827081,,62.45573,48.677505,24.471458,,45.678925,10.396303999999999,75.31591,,28.878016,27.920099,,20.797329,34.043182,26.66592,10.205577,45.059639000000004,21.514084,58.211437,55.060370999999996,8.076464999999999,10.178886,57.635234999999994,,34.683132,37.382027,27.621140000000004,41.544071,22.860771,22.280001000000002,22.069958,32.354717,43.204018,19.963423000000002,37.086288,31.090464,50.150002,33.714985,21.704559,13.796804000000002,5.79,23.258909,41.163181,8.64,46.830315,,22.304426,
2009-08-21,3.0409759999999997,5.430532,,13.19904,6.011216,26.031467000000003,30.482304,36.996559000000005,37.359553999999996,47.480114,39.308315,38.714069,11.678346000000001,23.975382,6.676003,36.741772,23.876753,25.052801000000002,27.767042,20.428625,29.861798999999998,15.165726000000001,,64.128159,49.956134999999996,24.973007,,47.872421,10.697428,76.543068,,29.678825,28.486094,,21.447247,34.557983,27.387115,10.311989,46.174786,22.255945,58.627106000000005,55.281734,8.257208,10.835343,58.776123,,36.326415999999995,38.251007,28.903851,42.296162,23.532162,23.040001,22.5037,33.306332,43.878326,20.629404,38.089484999999996,32.235073,51.5,34.436161,21.415817,14.236189999999999,6.0,23.520889,41.826229,8.76,48.016205,,22.461342000000002,
2009-08-24,3.079591,5.479794999999999,,13.190757000000001,5.815135,25.741314000000003,30.254963,38.012833,37.564915,47.39764,39.065929,39.027969,11.533208,23.871520999999998,6.638551,37.192837,23.903641,24.999057999999998,28.137065999999997,20.314247,29.719134999999998,14.863795000000001,,64.0998,49.607433,24.638641,,48.077038,10.689899,75.733498,,30.455118,28.534607,,21.391935,34.345535,27.049345000000002,10.376474,46.066231,21.486265,58.744717,55.126778,8.05744,10.835343,58.711383999999995,,36.035564,37.824558,28.693953000000004,42.509811,23.381102,23.120001000000002,22.418651999999998,33.041534000000006,43.792862,20.53426,37.907790999999996,32.192679999999996,51.290001000000004,34.280445,21.675198,14.402182,6.03,23.243727,41.748215,9.05,48.498745,,22.59585,
2009-08-25,3.3305919999999998,6.214030999999999,,13.211464999999999,5.873667,25.596235,29.961319,38.916176,37.778178999999994,47.50486,40.119053,39.289543,11.517660000000001,23.923448999999998,6.900722,37.980175,24.206129,24.891576999999998,28.961914,20.579885,29.647793,14.916839999999999,,64.496658,49.142452,24.537245000000002,,48.052498,10.765178,76.116966,,30.659395,28.478009999999998,,21.433418,35.179035,27.414503000000003,10.305541,45.789916999999996,21.616091,58.729015000000004,54.920166,8.257208,11.023982,58.808498,,35.890152,37.711918,29.160384999999998,43.014053000000004,23.809113,23.08,22.444164,33.852463,44.666622,20.383629,37.670811,32.47245,50.82,34.616451,21.841589000000003,14.451004000000001,6.55,23.148804000000002,42.411266,9.31,48.834068,,22.446405,
2009-08-26,3.629863,6.253908999999999,,13.099644,5.756604,25.409698000000002,30.264431,38.569340000000004,37.320065,47.29866,38.547729,39.228516,11.15741,24.122524,6.984991,37.012417,23.896919,24.990099,28.954196999999997,20.428625,29.326798999999998,14.916839999999999,,64.024208,48.221489,24.260427,,48.068867,10.622147,75.784615,,30.332554,28.494184000000004,,21.281309,34.549820000000004,26.46508,10.153991,44.507008,21.495537,58.29774499999999,55.030853,8.181107,10.888164,57.788940000000004,,35.555668,37.180865999999995,28.686178,42.544006,23.926601,22.9,22.605760999999998,33.926941,45.217471999999994,20.486694,37.599734999999995,32.353767,49.970001,34.600066999999996,21.660515,15.271194,6.76,22.924795,42.130447,9.32,48.883144,,22.565964,
2009-08-27,3.5236699999999996,6.059207,,13.008532,5.778553,25.69986,30.614915999999997,41.795547,37.185795,47.051247,38.280262,40.571304,11.439043,24.235043,7.01308,36.963211,24.292501,24.873657,28.853977,20.491343,29.282213,15.002522,,64.751747,48.364554999999996,24.254948000000002,,49.067409999999995,10.682367999999999,75.90392299999999,,30.553171000000003,28.316296,,21.467983,34.893035999999995,26.218596999999995,10.208805,44.210949,21.903561,58.760406,55.739201,8.038409,11.084344999999999,57.958884999999995,,36.186539,37.414215000000006,28.608438,42.458546000000005,24.102844,22.65,22.954453,33.960052000000005,45.853817,20.597683,37.72612,32.565723,50.310001,34.665627,21.631151000000003,15.154024,6.54,23.20063,42.083649,9.27,49.079437,,22.453878,
2009-08-28,3.446439,6.059207,,13.016814,5.660026,25.907116000000002,31.183256,41.166443,36.893547,46.812088,38.096385999999995,40.37075,11.510109,24.070593,6.872632,36.438316,23.987318,24.730349,28.676690999999998,20.222012,29.478384000000002,14.94948,,66.00843,47.908530999999996,24.501616000000002,,48.920078000000004,10.599563999999999,75.20513199999999,,30.422428000000004,28.332476,,21.474899,34.541653000000004,25.844313,10.250722,44.062927,23.174006,58.250671,55.724346,8.095488000000001,10.948528,58.193535,,35.841766,37.744099,28.538473,42.185055,24.052492,22.93,22.775858,34.638577000000005,46.290695,20.399485000000002,37.378567,32.362235999999996,49.830002,34.386990000000004,21.665409,15.300486,6.52,23.227444000000002,41.896446000000005,9.32,48.77681,,22.147516,
2009-08-31,3.2823230000000003,5.918461,,13.037521,5.567838,24.974457,30.415993,40.061465999999996,35.787781,46.399723,37.879082000000004,40.144047,11.186363,23.750345000000003,6.7602720000000005,35.757618,23.458334,24.757217,28.422290999999998,19.904713,29.121712,14.769951,,64.92186,47.300518,23.6383,,48.445353999999995,10.464053999999999,74.540428,,30.038372,28.081815999999996,,21.357368,34.173939000000004,25.588696,10.218478999999999,43.401733,22.163214,58.344784,55.746643000000006,7.781564,10.925891,58.339161,,35.805092,36.907307,28.118677,41.586815,23.775536,22.120001000000002,22.359119,34.630295000000004,44.999039,20.304342000000002,37.267979,31.641575,49.52,33.542889,21.787758,14.997797,6.23,22.913301,41.701415999999995,9.19,48.547821,,22.364207999999998,
2009-09-01,2.8961669999999997,5.428186,,12.89671,5.496137999999999,24.021084,29.771864,39.335567,34.626705,45.665703,36.84267,39.847595,11.038962,23.421438000000002,6.460648,34.847282,22.949701,23.924213,27.844139000000002,19.591108,28.729383000000002,14.243620000000002,,65.23365,46.03083,22.695509,,47.962456,10.042482000000001,73.526329,,29.351965000000003,27.30558,,21.060060999999997,33.708153,25.387857,10.054026,42.799759,22.181759,58.658463,56.207611,7.633556,10.231705,56.737083,,35.805092,36.488914,27.271307,40.962921,23.423065,21.5,21.823315,34.092445,44.115768,20.225061,36.778236,30.920912,48.970001,32.584042,21.386454,15.134497,5.71,22.714087,41.014977,9.16,48.302464,,22.311905,
2009-09-02,3.021667,5.40942,,12.9754,5.477115,23.938173000000003,29.942371,39.037136,34.366046999999995,45.881062,37.185359999999996,39.638332,10.98369,23.205053,6.404469000000001,33.805717,22.875103,23.637589000000002,27.928925,19.47674,28.497551,14.11714,,64.732857,45.587134999999996,23.260088,,47.577793,9.937088000000001,73.45815999999999,,29.229399,27.248981,,20.935612,33.44664,25.689114,10.025008,42.661590999999994,22.061213000000002,58.791771,55.434383,7.7382550000000005,9.620517999999999,57.109283,,35.144901000000004,35.796955,27.240213,40.484328999999995,23.271998999999997,21.620001000000002,21.721262,33.869038,44.343712,20.161634,36.557049,30.836115000000003,49.139998999999996,32.782371999999995,21.043879,16.979923,5.67,22.488052,41.147591,9.21,48.130714000000005,,22.035427,
2009-09-03,3.147168,5.540785,,13.004392,5.51955,24.891563,30.453885999999997,39.085533,35.57452,46.427757,38.447421999999996,39.420341,11.69172,23.594547,6.704092999999999,33.805717,23.119247,24.398932000000002,28.329786,19.801413,28.613466,14.84748,,65.89505799999999,47.021275,23.852068,,48.126152000000005,10.125292,74.284752,,29.629795,27.976688,,21.357368,33.544703999999996,26.319015999999998,10.224924,43.599106,23.183277,59.05056,55.672295,8.004766,9.673338000000001,57.465302,,35.166893,37.671677,27.566715000000002,40.732166,23.532162,22.940001000000002,21.891354,33.546295,44.429195,20.367770999999998,36.241096,31.370264000000002,49.490002000000004,32.955917,20.95579,16.462426999999998,6.18,22.997583,41.209988,9.28,48.785004,,22.458033,
2009-09-04,3.263015,5.761291,,13.174191,5.594176999999999,25.243895000000002,30.89909,39.642059,36.41964,47.289215000000006,39.174591,40.32716,11.920712,23.992691,6.919449,34.593037,23.688919,24.201883,28.838558000000003,20.085501,29.496212,15.161648000000001,,66.95330799999999,47.496334000000004,24.556423000000002,,49.501186,10.441472000000001,75.69088,,30.357058000000002,28.473083000000003,,21.599358,34.133072,26.528986,10.366802,44.260292,24.110611,60.007286,55.969692,8.18561,9.86952,57.732315,,35.717056,38.588932,28.313021000000003,41.296223,24.564425,23.889999,22.197529,34.009686,45.046509,20.581833,36.778236,31.531359000000002,49.619999,33.426952,21.655621,16.667476999999998,6.31,23.76762,41.974438,9.32,49.496521,,22.699516,
2009-09-08,3.3016300000000003,5.8105519999999995,,13.418542,5.468334,26.114373999999998,31.694759,39.924343,37.098907000000004,47.156693,38.90712,40.963661,12.004938000000001,24.217733,6.835178,35.085102,23.831336999999998,24.157104,29.316511,20.303179,29.719134999999998,15.173884,,67.123642,47.989304,24.937374,,51.490078000000004,10.915741,76.278908,,30.904558,28.831137,,21.855175,34.198444,26.903275,10.424846,45.276749,24.240437,60.18766,55.144447,8.233201,10.420342999999999,58.007427,,35.717056,38.226859999999995,28.725052,41.099655,24.379793,23.98,22.01042,34.340691,45.435916999999996,20.875179,36.564953,31.353303999999998,49.48,33.509594,21.822016,17.575544,6.33,23.625874,42.200645,9.78,49.382034000000004,,22.873077,
2009-09-09,3.456092,6.016983,,13.840979,5.436143,26.549612,31.524269,40.7551,38.236286,46.899891,39.450413,41.242672,12.352373,24.373529,6.863268,35.273734999999995,24.699415,24.192926,29.894665000000003,20.819704,30.414628999999998,15.210607999999999,,68.17408,47.899673,25.710243,,50.900771999999996,11.194283,75.75904799999999,,31.427513,29.164773999999998,,21.972713,35.898159,27.158891999999998,10.603492,45.80965,24.833927,60.28175,54.371207999999996,8.385489999999999,10.62407,59.213069999999995,,35.658363,38.934909999999995,29.611292,41.32188,24.522457,24.16,22.469685000000002,34.911652000000004,46.243198,21.041676000000002,36.683440999999995,31.802666,49.0,34.088043,22.145014,17.995870999999998,6.45,23.848066,43.23811,10.12,50.085384000000005,,22.548583999999998,
2009-09-10,3.880864,6.319592,,14.279981,5.614664,26.611795,32.338898,40.722839,38.457451,47.54599,39.208015,41.853046,12.678756,24.555292,7.584239999999999,35.290154,25.133446,24.327282,30.511375,21.125926999999997,30.949621,15.210607999999999,,68.76080300000001,48.60775,26.318676,,51.179058000000005,11.141586,76.696434,,32.21199,29.799490000000002,,22.090254,35.832771,27.980501,10.817967999999999,46.362286,25.909632000000002,60.979693999999995,54.690891,8.804289,10.729709,60.192101,,35.783085,39.610783000000005,29.782312,41.629532,24.84976,24.809998999999998,22.843892999999998,35.706043,47.620331,21.057529000000002,36.509665999999996,30.742859000000003,49.080002,33.840145,22.345665,18.59215,7.6,24.342272,43.916756,9.89,50.666053999999995,,22.699516,
2009-09-11,3.890518,6.232798000000001,,14.445639000000002,5.646856,26.922676,32.225231,41.416477,38.331062,48.639396999999995,39.684441,42.350056,12.352373,24.563945999999998,7.546788,35.265541,25.39794,24.542246,30.357206,21.421093,31.912622,15.422769,,73.170731,48.65258,26.082979,,51.842022,11.043722,75.537483,,31.811586,29.677433,,22.187046,35.971703000000005,29.212919,10.704228,46.026759999999996,25.557245,61.1287,56.23735799999999,8.889951,10.699527999999999,59.87656,,35.944454,39.168255,29.968889,42.90295,25.504364000000002,25.1,22.920431,35.995659,48.085732,20.92275,36.778236,30.649596999999996,48.43,33.683128,22.409285999999998,18.59215,7.66,23.963001000000002,45.866875,10.16,50.698788,,22.940996,
2009-09-14,3.987056,6.1506940000000005,,14.406143,5.689291000000001,26.81905,32.215755,41.109982,38.520638,48.539993,39.667721,42.306461,12.391859,24.944785999999997,8.052402,35.478767,25.750593,24.676605,30.511375,21.343611,31.787784999999996,15.639016,,74.64701099999999,48.74221,26.680445000000002,,51.645588000000004,11.555632000000001,76.09994499999999,,32.661404,29.555367999999998,,22.304579,36.118793,29.368114000000002,10.866712,46.125446000000004,26.113649,61.042427,56.200176,9.080314,10.744799,60.329674,,36.149853,39.449856,30.606365000000004,44.988262,25.882020999999998,24.85,22.852398,36.177708,48.579582,21.160601,36.438564,30.742859000000003,49.189999,33.881454,22.546316,18.836520999999998,8.43,24.051115,46.171101,10.81,50.347111,,23.137203,
2009-09-15,4.247711,6.392311,,14.526713,5.746361,28.995248999999998,32.717796,41.9972,40.834858000000004,48.38261,39.818169,42.393646000000004,12.318158,24.988062,8.567383,37.045219,25.831978,24.533295000000003,30.842852,21.797413,31.823458000000002,15.781820999999999,,75.262108,49.360668,26.910662,,51.670142999999996,12.044958,76.040291,,32.514328000000006,29.669292,,22.484348,35.849109999999996,29.267696,10.88621,46.283344,25.761263,62.140327,56.281952000000004,9.232607000000002,10.873073,60.426745999999994,,36.318577000000005,39.240665,30.497519,46.159138,26.461091999999997,24.02,22.656786,36.459064,49.624302,21.184383,36.406971,31.048075,48.57,34.212016999999996,22.619726,20.087725,8.79,24.369085000000002,46.249096,10.56,50.126278000000006,,22.714605,
2009-09-16,4.228404,6.3712,,14.638971,5.83562,29.990070000000003,32.907242,42.231087,41.561535,48.730511,40.010395,42.49828,12.057584,25.316967,8.848278,37.069828,26.1236,24.864705999999998,31.737066,22.166365,32.831036,16.026623,,74.00348699999999,50.221157,27.036737,,51.801105,12.797767,77.36969,,32.74313,29.791359000000003,,22.636454,35.881817,29.441149,11.188422000000001,48.197826,26.568035,62.54811899999999,56.623978,9.403934,11.303167,60.993156000000006,,36.567986,38.210766,30.730749,46.962502,26.360384000000003,24.360001,22.843892999999998,36.831421,50.384102,21.485659,36.470161,31.158298,48.040001000000004,35.063179,22.991663,19.69673,9.09,24.212015,46.178909000000004,10.96,50.666053999999995,,22.744795,
2009-09-17,4.952445,6.2586010000000005,,14.826064,5.737581,29.119602,32.746208,42.650504999999995,42.564617,48.614529,39.157875,44.102638,11.875967999999999,25.498728,8.576744,37.660305,26.218546000000003,25.070715,31.791031,22.114708,32.492199,15.989901999999999,,72.356865,50.104626,26.801039000000003,,52.734157999999994,12.616021,76.670898,,32.767647,29.596065999999997,,22.380638,36.323074,29.404634,11.103933999999999,48.247177,26.06728,64.014565,59.15181,9.232607000000002,11.001348,60.596680000000006,,37.132832,37.526859,30.894003,46.885578,26.066651999999998,24.16,22.996976999999998,36.508705,49.700278999999995,21.446014,37.694534000000004,30.971778999999998,47.939999,35.04665,23.490845,18.9636,8.6,23.886377,45.898078999999996,10.94,51.13224,,22.654242,
