Date,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
2009-09-17,17.798784,22.162645,12.255692,16.273397,9.763997,8.583276,24.320641000000002,25.164839,31.938896000000003,28.687876,26.750197999999997,18.337721,53.523582,35.670475,30.563761,9.665471,41.361019,3.8274769999999996,25.701636999999998,29.882584,22.379526000000002,23.255056,18.640801999999997,23.897436,21.544289000000003,39.001366,17.133825,14.395878
2009-09-18,17.867369,22.463936,12.289852999999999,16.090639000000003,9.881721,8.583276,24.542253,25.10075,32.221534999999996,29.002515999999996,27.043898,18.307795000000002,54.404675,35.367542,30.681318,9.748494,41.42123,3.810515,25.204767,29.904428000000003,22.555798,23.198857999999998,18.677382,24.646836999999998,21.517408,38.894436,17.032213,14.302995000000001
2009-09-21,17.695898,22.386860000000002,12.494828,16.058849,9.889085000000001,8.59015,24.442169,25.043787,31.797562,28.911609999999996,26.703816999999997,18.173128,54.202861999999996,35.071498999999996,30.727034000000003,9.700064999999999,41.376072,3.8076879999999997,25.322212,29.889864000000003,22.104542000000002,23.114584,18.634710000000002,24.494179000000003,21.524128,38.886795,16.949423,14.317288000000001
2009-09-22,17.545006,22.036524,12.964556,15.947609,9.844933000000001,8.576405000000001,24.363543,24.709107999999997,31.71681,28.785759000000002,26.665173,17.903779999999998,54.095268000000004,35.264275,30.779276,9.696603999999999,40.871758,3.810515,25.656469,29.467443,21.900066,23.170769,18.7932,24.355396,21.356184,38.702068,16.862873,14.154546
2009-09-23,17.524424,21.973454999999998,12.742500999999999,15.971451,9.844933000000001,8.507684,24.342089,24.908487,31.736994,28.645922,26.309642999999998,17.791557,53.947295999999994,34.775444,30.602953000000003,9.755414,40.548111,3.8500900000000002,24.951822,29.904428000000003,21.970577,23.065414,18.6469,24.431726,21.369612,38.548107,16.866636,14.103925
2009-09-24,17.380392,21.798288,12.469204,15.756904,9.822861,8.425218,24.485067,25.008179000000002,31.918696999999998,28.659908,26.549242,17.799035999999997,53.684982,34.527603000000006,30.282932000000002,9.790007000000001,40.600792,3.858571,24.373644,30.487078000000004,21.998772,22.903881,18.616425,24.424788,21.450229999999998,38.409572999999995,16.859118,14.169014
2009-09-25,17.476414000000002,21.707195000000002,12.230068,15.68539,9.822861,8.418344,24.442169,24.944098,31.959071999999995,28.715843,26.38693,17.828964000000003,53.375622,34.32793,29.82579,9.824601,40.939503,3.867051,24.292337,30.115644,22.062239,22.833635,18.488413,24.403967,21.430082000000002,38.17094,16.742451000000003,14.111154
2009-09-28,17.654743,21.847336,12.725422,16.027071,9.940589,8.583276,24.735277,25.221807000000002,32.181152000000004,28.953566,26.574121,17.971117,53.671558,34.575790000000005,30.178457,9.893789,41.368546,3.9009720000000003,24.527224,30.137712,22.252613,23.065414,18.701759,24.508059,21.477104,38.671271999999995,16.994583,14.219646
2009-09-29,17.709618,21.756242999999998,13.0158,16.042961,9.940589,8.658872,24.828213,25.335741,32.019642,28.869659000000002,26.480528000000003,17.956156,54.115448,34.493168,30.139275,9.762334,41.504028000000005,3.932068,25.810041000000002,30.115644,22.294914000000002,23.198857999999998,18.689567999999998,24.494179000000003,21.477104,38.609691999999995,17.152642999999998,14.147314000000001
2009-09-30,17.339241,21.714203,12.657095,15.844316000000001,9.859648,8.542047,24.663778,25.022419,31.77737,28.624945,26.191936,17.761629,53.711906000000006,34.162701,29.85844,9.634335,41.571777000000004,3.9264129999999997,25.466751000000002,29.791897,22.167995,23.051374,18.494505,24.216619,21.275566,38.340294,16.998348,13.915864000000001
2009-10-01,17.010012,21.616104,11.811583,15.709234,9.71985,8.445835,24.163357,24.751835,31.514927,28.499096,25.739542,17.469843,52.339828000000004,33.384705,29.205368,9.437153,40.45779,3.8416089999999996,24.292337,29.571159,21.667385,22.538652,18.116573000000002,23.93906,21.275566,38.378772999999995,16.840296,13.959261999999999
2009-10-02,16.817965,21.279781,11.768879,15.518531,9.71985,8.397730000000001,23.94175,24.23913,31.050575,28.212427,25.365147,17.252872,52.043919,33.033581,29.251093,9.298776,40.066371999999994,3.8020339999999995,23.67803,29.431359999999998,21.399454000000002,22.250687,17.775206,23.654573000000003,21.315873999999997,38.386478000000004,16.663427,13.886939000000002
2009-10-05,16.996294,21.475970999999998,12.554609,15.454958,9.78607,8.49394,24.091877,24.367314999999998,31.313032,28.582998,25.638142000000002,17.402504,52.945159999999994,33.171265000000005,29.603756,9.385261999999999,40.23196,3.861397,24.816309,29.872829,21.589827,22.840668,18.061703,23.959885,21.315873999999997,39.040749,16.558054000000002,13.988197
2009-10-06,17.270647,21.574072,12.622933999999999,15.494691,9.822861,8.507684,24.206257,24.616539000000003,31.535109000000002,28.638928999999997,26.106136,17.439911,53.281452,33.508621000000005,30.067428999999997,9.395639,40.563148,3.8727050000000003,24.680799,29.777184000000002,21.921219,22.995182,18.183624,24.050089,21.423361,39.148506,16.753748,13.937566
2009-10-07,17.284367,21.525015,12.665635,15.558264000000001,9.78607,8.487069,24.370682000000002,24.766073000000002,31.656246000000003,28.624945,25.981344,17.35013,53.093121,33.446667,29.551506,9.361044,39.810459,3.886839,24.301374,30.056778,21.949421,22.910895999999997,18.067801,24.036210999999998,21.383057,39.233177000000005,16.768795,14.031585999999999
2009-10-08,17.318665,21.405898999999998,12.665635,15.637725,9.749281,8.610764999999999,24.47077,24.83728,31.474543,28.603975,25.778543,17.529697,53.039322,33.715176,29.642927,9.361044,39.89325,3.92924,24.527224,30.093573,21.871861,23.037326999999998,18.012947,24.063967,21.376335,39.618041999999996,16.723631,13.980960000000001
2009-10-09,17.332378,21.518010999999998,12.648556,15.725126999999999,9.91116,8.706977,24.80677,25.008179000000002,31.494732,28.729834000000004,25.817539,17.582069,53.624466000000005,34.024994,29.917219,9.402558,39.968521,3.951855,24.906647,30.380523999999998,22.104542000000002,23.416592,18.287252,24.161112,21.389769,40.118365999999995,16.734924,13.973723999999999
2009-10-12,17.332378,21.602091,12.682719,15.971451,9.999450999999999,8.775699000000001,24.92115,25.285892,31.575497,29.00951,26.106136,17.597029,53.819515,34.142044,30.073963,9.399097,40.119057,3.980124,25.629368,30.792564000000002,22.034031,23.543026,18.592041000000002,24.279072,21.443514,40.41087,16.780086999999998,13.952032
2009-10-13,17.339241,21.342838,12.622933999999999,15.931719000000001,10.028883,8.713849,24.678085,25.40694,31.514927,28.638928999999997,25.606942999999998,17.417473,53.005692,34.011219,30.289479999999998,9.416392,39.900776,3.9490279999999998,25.44869,30.579182,21.787249,23.353385999999997,18.415262,24.09866,21.329309,40.472443,16.57687,14.060521
2009-10-14,17.346102,21.370870999999998,12.810825,15.748960999999998,10.124536,8.748209,24.821062,25.606329000000002,31.858126000000002,28.631940999999998,25.786335,17.522213,53.012432,34.052535999999996,30.367846999999998,9.399097,39.885731,3.9235870000000004,26.207541,30.748421,21.625082,23.339334,18.457932999999997,24.181923,21.396484,40.549419,16.813951,14.212418
2009-10-15,17.531285999999998,21.693178,12.785205,15.701286999999999,10.117177,8.830672,24.549406,25.869787,31.999456,28.80674,26.090536,17.694298,53.906937,34.479393,30.79887,9.534011999999999,40.45779,3.9235870000000004,26.261746999999996,31.094233000000003,21.674435,23.690516,18.640801999999997,24.417847000000002,21.571151999999998,40.772648,16.81019,14.197945
2009-10-16,17.565582,22.022507,12.622933999999999,15.852259,10.117177,8.892524,24.678085,26.012217,31.878321000000003,28.897633000000003,26.129538,17.671848,54.236506999999996,34.493168,30.779276,9.589364,40.269591999999996,3.915107,25.981695000000002,31.234029999999997,21.95647,23.873131,18.720045000000002,24.181923,21.833153,40.726467,16.945664999999998,14.212418
2009-10-19,17.826221,22.225704,12.947474,15.820473000000002,10.212833999999999,8.995605,25.099878,26.987762,32.261909,29.282185,26.433725,17.911261,54.45845799999999,35.085266,30.916420000000002,9.790007000000001,41.172852,3.951855,26.099129,31.704937,22.323122,24.224312,18.811491,24.757858,22.350431,41.219086,17.0548,14.349834
2009-10-20,17.647884,21.910395,12.665635,15.788692000000001,10.242267,8.885652,24.999782999999997,27.528944,32.201336,29.135348999999998,25.84874,17.492285,53.806068,34.279742999999996,30.354782,9.662014,40.254551,3.9009720000000003,25.520962,31.256109000000002,21.787249,23.964436,18.732243,24.528873,22.310125,40.934292,16.859118,14.176248999999999
2009-10-21,17.606735,21.728216,12.90477,15.717182999999999,10.212833999999999,8.789441,25.071278,27.486208,32.605125,29.030476,25.801945,17.529697,54.310497,34.458733,30.341721999999997,9.575525,40.570698,3.858571,24.843409,31.307609999999997,21.674435,23.606236,18.738336999999998,24.369278,22.491503,40.834213,16.80266,14.197945
2009-10-22,17.565582,21.924414000000002,12.776665,15.812531,10.161325999999999,8.933755999999999,25.371529000000002,27.493334,32.685883000000004,29.212273,25.887739,17.612001,54.404675,35.00264,30.400501000000002,9.648174000000001,40.314774,3.869877,24.662733,31.226675,21.787249,23.901229999999998,18.823679000000002,24.521931,22.357149,41.142113,16.904266,14.255807999999998
2009-10-23,17.284367,21.588085,12.144664,15.486739000000002,9.999450999999999,8.830672,25.142763000000002,26.952156,32.504177,29.233244,25.458748,17.267836,53.328529,34.33482,29.995592,9.502879,39.614738,3.776593,24.301374,30.674834999999998,21.371248,23.514927,18.616425,24.258259,21.947354999999998,40.595596,16.727401999999998,14.067756
2009-10-26,17.154047,21.31481,11.811583,15.319879,9.955302,8.727592,24.885399,26.738533,32.181152000000004,28.897633000000003,25.255953,17.073311,52.736675,33.46043,29.381704,9.371422,39.238396,3.765286,23.533485,30.711615000000002,20.927044,23.262079,18.293344,24.001518,21.886894,39.825871,16.591921,13.930334
2009-10-27,17.167768,21.160662,11.734716,15.145064000000001,9.947947000000001,8.734468,24.813917,27.009110999999997,32.100390999999995,28.904617,25.232548,17.125683,52.716476,33.240120000000005,28.728634000000003,9.437153,38.244834999999995,3.8076879999999997,23.126953,30.623325,20.98345,23.465763,18.18972,24.077852,21.93392,39.833565,16.53924,13.923098999999999
2009-10-28,17.140329,20.782295,10.940446000000001,15.137122,9.859648,8.658872,24.74243,26.781253999999997,31.979260999999997,28.792747,24.912751999999998,17.103241,52.218784,32.909641,28.519647999999997,9.354724000000001,37.725464,3.7645470000000003,22.413270999999998,30.571823,20.722567,23.24803,17.970276000000002,23.814170999999998,21.85331,39.494884000000006,16.565582,13.908631
2009-10-29,17.373535,21.567064000000002,11.563906,15.264256,10.10982,8.651999,24.756721,27.400763,32.524361,28.890638,25.053154,17.357618,52.830830000000006,32.992275,28.970282,9.403829,37.702877,3.827817,21.807997,30.461464000000003,21.477013,22.844801,18.342113,23.911314,21.593177999999998,40.156849,16.712345000000003,13.778443
2009-10-30,16.694504000000002,21.174673000000002,11.1625,15.073552,9.78607,8.658872,24.370682000000002,26.332646999999998,31.938896000000003,28.443165000000004,24.81916,17.245388000000002,51.600014,32.331326000000004,28.264954,9.316139,36.95771,3.7156580000000003,20.769089,30.086208000000003,21.011651999999998,22.352365,17.945885,23.4811,21.239079999999998,39.602646,16.433870000000002,13.641022
2009-11-02,16.516178,21.293793,11.282066,15.129170000000002,9.602121,8.617637,24.735277,26.382488000000002,31.858126000000002,28.792747,24.873762,16.863820999999998,51.922855,31.966427000000003,27.722902,9.249495,36.912544,3.730036,21.058176,30.343737,20.856537,22.352365,17.95808,23.53661,21.136936,38.324898,16.275818,13.539765
2009-11-03,16.413284,21.419914000000002,11.367473,15.359606,9.660989,8.576405000000001,24.828213,26.767015,31.736994,28.582998,24.670958,17.005976,51.290638,31.732321000000002,27.455133,9.263525999999999,37.040496999999995,3.753043,21.031075,29.924332,20.68026,22.766294,17.823969,23.425594,21.10289,38.201744,16.249477,13.518066000000001
2009-11-04,16.591621,21.546045,11.358932000000001,15.319879,9.783560000000001,8.645126,25.09273,26.866709000000004,31.898514000000002,28.631940999999998,24.733355,17.020939000000002,51.667271,32.055927000000004,27.792624,9.365248,37.537289,3.7559199999999997,21.311131,30.086208000000003,21.082163,22.887619,18.025131,23.453342000000003,21.239079999999998,38.509640000000005,16.479031,13.568696
2009-11-05,16.975719,21.952431,11.837201,15.566201000000001,9.976705,8.755078,25.6003,27.443495000000002,32.403233,29.051448999999998,25.09996,17.335169,52.245678000000005,32.462134999999996,28.196283,9.596749,37.808262,3.845073,21.509876000000002,30.395248,21.603926,23.258739000000002,18.28116,23.751719,21.450182,39.256275,16.821479999999998,13.800144
2009-11-06,16.927706,22.030529,11.982393,15.542368,10.050988,8.755078,25.714684,27.301077000000003,32.403233,29.037464,25.887739,17.282804000000002,51.795071,32.152309,28.050701,9.593242,37.454494,3.845073,21.464705,30.432018,21.561617000000002,23.437159,18.195818,23.696210999999998,21.511463,39.063843,16.787607,13.74951
2009-11-09,17.407825,22.442318,11.888448,16.289289,10.28871,8.858164,26.172210999999997,27.906332,32.928143,29.512913,26.418127000000002,17.409983,52.691601,32.716873,28.599934,9.659885000000001,38.267414,3.891087,22.115154,30.785203999999997,21.942375,23.986685,18.512793,24.063967,21.851942,39.979816,17.020926,13.966494
2009-11-10,17.510715,22.520416,11.794501,16.003227,10.467,8.892524,26.286594,27.977546999999998,33.153538,29.687721000000003,26.667728000000004,17.626957,52.657631,32.859589,28.606556,9.740557,38.094291999999996,3.908343,22.268728,31.197243,22.160948,24.072326999999998,18.695667,24.251316,21.926847,40.534023,17.149078,14.183481
2009-11-11,17.579298,22.506220000000003,11.606608,15.820473000000002,10.570999,8.810057,26.207957999999998,28.134199,33.071571,29.694712,26.457132,17.68681,52.678005000000006,32.720352,28.328622999999997,9.744064999999999,38.591072,3.902591,22.277760999999998,30.910292,22.076332,23.979548,18.610326999999998,24.070908,21.770229,40.626389,17.118748,14.147314000000001
2009-11-12,17.421543,22.286125,11.153957,16.106535,10.481853,8.684498,25.921997,28.091486,32.805199,29.484955,25.926741,17.507246,52.155025,32.072918,27.554399,9.558164999999999,38.229778,3.905467,21.148516,30.608614000000003,21.93532,23.622707000000002,18.336018,23.751719,21.511463,39.779697,16.853344,14.053289000000001
2009-11-13,17.641029,22.449415,11.435799000000001,16.122425,10.674998,8.810057,25.921997,28.255259999999996,32.866669,29.687721000000003,25.989136,17.739189,53.411537,32.448837,27.83894,9.684436999999999,38.49321,4.003246,21.500845,30.851421000000002,22.118643,23.71549,18.403074,23.93906,21.504654000000002,40.203049,16.872303,14.400466
2009-11-16,17.689039,22.804401000000002,11.666393,16.395416,10.816144,8.977469000000001,26.522512,28.625542,33.194523,29.673538,26.207532999999998,17.888813,54.111092000000006,33.005787,28.169811,9.800185,39.133018,4.037758,21.943506,31.344390999999998,22.365423,23.986685,18.750529999999998,24.286005,21.722563,40.549419,17.027758,14.487257000000001
2009-11-17,17.757629,22.690807,11.358932000000001,17.366926,10.927576,8.984446,26.629744,28.632665999999997,33.174026,29.843714000000002,26.176336,17.941191,53.941303000000005,32.762119,28.222752000000003,9.782649000000001,38.794304,4.060764,22.006746,31.072155,22.294914000000002,23.886772,18.622519,24.376219,21.634035,40.764946,17.001219,14.371533
2009-11-18,17.750769000000002,22.477816,11.350392,17.206347,10.712143,8.963515,26.479623999999998,28.675385,33.112556,29.872076,26.051538,17.933706,53.465874,32.636798999999996,28.242603000000003,9.716005000000001,38.824421,4.023377,21.997711,30.799932000000002,22.104542000000002,24.550493,18.439644,24.174988,21.599987,40.618694,16.970875,14.451089999999999
2009-11-19,17.387251000000003,22.002133999999998,10.974608,17.238468,10.377854,8.879813,26.315193,28.376314,32.989609,29.638084000000003,25.669342,17.679333,52.847797,32.295681,27.825712,9.6213,38.282467,3.9687370000000004,21.139482,30.557108000000003,21.639179000000002,24.357798000000003,18.18972,23.890495,21.443373,40.149151,16.849552,14.487257000000001
2009-11-20,17.339241,22.200928,10.803799,17.093945,10.437283,8.907714,26.000628,28.255259999999996,33.235504,29.708988,25.770744,17.918749,52.834225,32.588085,27.759544,9.603760000000001,38.470646,3.951481,21.509876000000002,30.976503000000005,21.893015,24.286428,18.372595,24.022339000000002,21.38208,39.995209,17.099791,14.480023999999998
2009-11-23,17.558722,22.619814,10.966066,17.093945,10.467,9.0542,26.279434000000002,28.582819,33.727268,30.10605,26.324532,18.143196,53.615280000000006,32.998833000000005,27.865415999999996,9.68093,39.148087,4.000371,21.690557000000002,31.307609999999997,22.083389,24.657541000000002,18.707864999999998,24.355396,21.688517,40.626389,17.327284,14.704244000000001
2009-11-24,17.675322,22.847002,10.803799,17.53554,10.437283,9.089078,26.429572999999998,28.675385,33.932190000000006,30.169865,26.589729,18.240465,53.83263,33.019698999999996,28.057315999999997,9.666898,39.575348,4.049261,21.555048,31.344390999999998,22.034031,24.957293,18.762722,24.41091,21.777039000000002,41.157513,17.331079000000003,14.769336
2009-11-25,17.833078,22.832808,11.273525999999999,17.672037,10.674998,9.200685,26.608991999999997,28.90325,34.321495,30.425127000000003,26.784731,18.32276,54.375977,33.618423,28.560234,9.730036,39.863997999999995,4.161421,21.817028,31.594561,22.280817000000003,25.228485,18.890732,24.619081,21.811085000000002,41.434612,17.304533,14.827197
2009-11-27,17.545006,22.399714000000003,10.914823,17.672037,10.504141,9.040248,26.145977,28.362068,34.198559,30.091877,26.371332000000002,18.131994,53.316441000000005,33.179832,28.196283,9.558164999999999,39.180355,4.086647,21.600216,31.005946999999995,21.787249,24.907329999999998,18.567656,24.244379000000002,21.52508,40.549419,17.069457999999997,14.602979999999999
2009-11-30,17.826221,22.854095,10.88066,17.85671,10.578426,9.25649,26.319607,28.561449,34.178074,30.425127000000003,26.558525,18.215101,53.418327000000005,33.541847,28.507288,9.638839,39.476601,4.0981510000000005,21.627319,31.153097,22.111588,25.042932999999998,18.604231,24.424788,21.851942,40.9035,17.099791,14.697009
2009-12-01,18.230892,23.457584,11.222283000000001,17.888821,10.801288000000001,9.395999,26.898384000000004,29.195203999999997,35.059151,30.708754,26.987513,18.396421,55.048389,34.126637,28.752128999999996,9.77914,40.175438,4.161421,22.115154,31.557771999999996,22.337217000000003,25.428314,19.037025,24.848057,22.069853,41.426907,17.3652,14.863363
2009-12-02,18.443518,24.096556,11.153957,17.728245,11.046432000000001,9.472731,27.404799,29.821834999999997,35.346016,31.148359000000003,27.439909000000004,18.562635,55.367599,34.781044,29.0499,9.986086,40.50206,4.276457,22.214523,31.866816999999998,22.774376,25.870794,19.201616,25.160307,22.226469,42.227425,17.501696,14.885062
2009-12-03,18.580698,24.174652,11.102715,17.503424,10.994432000000002,9.626191,27.390337,29.992734999999996,35.386996999999994,31.460327000000003,27.330713,18.539965,55.055164000000005,34.815841999999996,29.724878000000004,10.126392,40.259003,4.30234,21.780901,32.028679,22.795534,25.849384,19.286957,25.292145,22.560141,42.004208,17.490316,15.015248999999999
2009-12-04,18.52582,23.990060999999997,11.410175,17.503424,11.039003999999998,9.605265,27.310753000000002,30.028326,35.120621,31.233441999999997,27.174721,18.585295000000002,54.64764399999999,34.321552000000004,29.513113,10.217588000000001,40.069096,4.305216000000001,21.988678,31.962463,22.696817000000003,25.856517999999998,19.280857,25.243572,22.355854,42.204342,17.558569,14.921226
2009-12-07,18.745007,24.31665,11.350392,17.471317000000003,11.232146,9.681997,27.650776,30.363014,35.612384999999996,31.474514000000003,27.291718,18.660847,55.116299,34.920277,29.711645,10.266693,40.228607000000004,4.342604,22.241630999999998,32.102261,22.805466,25.935026,19.378391,25.562757,22.478426000000002,42.319805,17.623023999999997,15.051416
2009-12-08,18.591925,24.373449,10.991686,17.342848,11.187578,9.681997,27.600138,30.34165,35.755817,31.205069,27.159115000000003,18.691060999999998,54.960091000000006,34.788002,29.380768,10.354383,40.479279,4.348355000000001,21.889302999999998,32.058109,22.74847,26.056341,19.261456,25.450302,22.587378,42.319805,17.547192000000003,15.044181
2009-12-09,18.633673,24.593544,10.872121,17.455256,11.195006,9.688972,27.701416,30.441338000000002,35.755817,31.325615000000003,27.276115,18.585295000000002,54.932915,35.0247,29.652084000000002,10.371922999999999,40.783119,4.333975,21.844133,32.359778999999996,22.962204,26.313276000000002,19.267623999999998,25.626015,22.866571,41.457703,17.596483,15.145434
2009-12-10,18.772835,24.792336,10.88066,17.471317000000003,11.239578,9.765699,27.925694,30.768904,36.206619,31.658863,27.689505,18.728842,55.523823,35.532917,30.320421000000003,10.459614,41.800995,4.374238,22.178391,32.595234000000005,23.361174,26.434601,19.656189,25.872010999999997,23.002766,41.950321,17.820183,15.203303
2009-12-11,19.357309,25.260923000000002,11.171038000000001,17.720215,11.484726,10.079599,28.272957,31.295824,36.493481,32.034659999999995,28.266699,19.265242,56.413555,35.929737,30.896132,10.687605,42.727715,4.434632,22.621057999999998,33.06612,23.817139,26.919898999999997,19.98307,26.314814000000002,23.302385,42.604607,18.286539,15.485384
2009-12-14,19.593887,25.140228,11.495584,17.736271,11.588727,10.163302999999999,28.598515999999996,31.452477000000002,36.268082,32.091377,28.383696,19.491896,56.888988,35.769615,31.286554,10.768282000000001,42.363102000000005,4.472017,23.099854,33.338371,23.859892000000002,26.927034000000003,19.970736,26.532698,23.268337,42.958679,18.313082,15.56494
2009-12-15,19.552137,24.891739,11.674932,17.712177,11.484726,10.135403,28.395946999999996,31.288708000000003,36.165634000000004,31.928299,28.173098,19.514559,56.37281,35.539864,31.260082,10.694622,42.082046999999996,4.46339,23.352808,33.213287,24.030869,26.72007,19.970736,26.349958,23.220667000000002,42.69696,18.150051,15.536014999999999
2009-12-16,19.308605,24.976933,11.956771,17.920939999999998,11.365865,10.177257,28.352536999999998,31.196147999999997,35.960724,31.871582,27.751902,19.514559,55.931335,34.989887,30.704231,10.761265,41.671856,4.466265,23.145029,33.117645,24.002377,26.805716999999998,20.026245,26.462418,23.07086,42.812428000000004,18.229668,15.536014999999999
2009-12-17,19.315561,24.721334,11.760341,18.097576,11.417867999999999,10.086572,28.186135999999998,30.619501,35.509945,32.197742,27.634907000000002,19.507004000000002,56.189426,34.495613,30.949064,10.557824,41.216099,4.437508,23.054686,33.095562,23.795771,26.548792,19.964567000000002,26.174242,22.812096,42.596905,18.187962,15.40582
2009-12-18,19.482557,24.905932999999997,11.751797,17.993198,11.640725,10.149356,28.309137,30.979886999999998,35.632874,32.169376,27.580309000000003,19.695881,56.399967000000004,34.627891999999996,31.015240000000002,10.691113,41.489552,4.446135,22.991451,33.191212,23.802891,26.498834999999996,20.137262,26.413221000000004,23.009569,42.389069,18.419242999999998,15.615572
2009-12-21,19.566057,24.976933,11.820121,18.209985999999997,11.692725999999999,10.219109,28.388714,31.210556,35.591910999999996,32.417545000000004,27.736307,19.794098,57.0588,34.41206,31.220384999999997,10.799849,41.398403,4.518033,22.973383,33.169151,23.973881,26.620153000000002,20.100258,26.546759,22.975525,42.581509000000004,18.525406,15.745764999999999
2009-12-22,19.482557,24.735538000000002,11.666393,17.832617000000003,11.61101,10.253986,28.301893,31.261007,35.366512,32.318275,27.471117,19.620331,56.29129399999999,34.182311999999996,31.021867999999998,10.820891,40.881882,4.500776999999999,22.467482,32.970486,23.731653,26.406053999999997,19.822708,26.462418,22.744001,43.027946,18.578489,15.595801000000002
2009-12-23,19.635633,24.65744,11.871367,17.86474,11.655581,10.253986,28.316359999999996,31.664654,35.325531,32.226112,27.533501,19.597672,56.243752,34.384212,31.319645,10.859477,40.22102,4.489274,22.042879,32.926327,23.653282,26.441732000000002,19.9769,26.680297999999997,22.669096,43.281963,18.768064000000003,15.654323000000002
2009-12-24,19.851334,24.93433,11.862825,17.985176,11.804158000000001,10.302814,28.482753999999996,32.125965,35.386996999999994,32.516827,27.822102,19.816757,56.67844,34.474716,31.405671999999996,10.940151,40.19062,4.497901000000001,22.259695,33.485527000000005,23.952503,26.484556,20.242110999999998,27.003605,22.778053,43.512882,18.946270000000002,15.800623000000002
2009-12-28,19.893079999999998,24.870432,11.905527000000001,17.936996,11.8413,10.330718,28.656384999999997,32.176421999999995,35.530429999999996,32.538082,27.900103,19.854534,56.610519,34.398144,31.306411999999998,10.834925,40.578022,4.497901000000001,21.871235000000002,33.551753999999995,24.0665,26.655838,20.291447,27.017666,22.771238,43.745399,18.934893,15.690902
2009-12-29,19.79567,25.076326,11.683475,18.041376,11.8413,10.295842,28.504469,32.147591,35.632874,32.67281,27.904039,19.892311,56.549369999999996,34.33548,31.299795,10.834925,40.555240999999995,4.503653,21.627319,33.767113,23.909755999999998,26.727203000000003,20.297619,26.989552000000003,22.82571,43.869415000000004,19.060013,15.683584
2009-12-30,19.767838,25.033724,11.674932,18.105604,11.915587,10.247010000000001,28.576811,31.967396,35.694340000000004,32.708252,27.801740999999996,19.884757999999998,56.427147,34.391182,31.425521999999997,10.789327,40.790718,4.497901000000001,21.609247,33.715137,24.045128,26.534513,20.34079,27.003605,22.934669,44.086437,19.116885999999997,15.690902
2009-12-31,19.44776,24.700031,11.367473,17.993198,11.6333,10.121450999999999,28.157203999999997,31.419594,35.264061,32.211929,27.368937,19.484339000000002,55.584934,34.022205,30.737326,10.61395,40.122271999999995,4.423127,21.329195000000002,33.158161,23.6889,26.106312,19.927559,26.483507,22.689526,43.388866,18.893187,15.522657
2010-01-04,19.315561,24.806528,11.674932,18.185904,11.729869,10.128426,28.186135999999998,31.383553000000003,34.77227,32.176472,27.361071000000003,19.469233,55.795486,34.029167,30.949064,10.645515,40.448890999999996,4.460514,21.564083,33.046761,23.959629,26.320419,20.026245,26.420237,22.641857,43.326865999999995,18.855267,15.420237
2010-01-05,19.239025,24.522548999999998,11.555363999999999,18.370570999999998,11.692725999999999,10.051696000000002,27.838881,31.030365000000003,34.198559,31.758128999999997,27.117121,19.401234,54.90575,33.472225,30.604972999999998,10.894554,40.053898,4.4490110000000005,21.898342,32.675453000000005,23.938254999999998,25.963575,19.767201999999997,25.984478,22.185616,42.404517999999996,18.608818,15.237360999999998
2010-01-06,19.106821,24.771036,11.435799000000001,18.466919,11.655581,9.954039999999999,27.867826,31.160107,34.321495,32.09848,27.455494,19.650547,55.184212,33.674114,30.935843,10.978736,40.448890999999996,4.397244000000001,22.37714,33.054195,23.810015,26.23477,19.810375,25.907162,22.498854,41.823215000000005,18.798403,15.266614
2010-01-07,18.925915,24.984028,11.444338,18.507061,11.507010000000001,10.051696000000002,27.911226,30.871788000000002,34.485413,31.985028999999997,27.290236,19.620331,54.525414000000005,33.7855,30.47263,11.038367,40.334953000000006,4.342604,22.503616,32.489803,23.489416000000002,26.184807,19.619179000000003,25.843906,22.403519,41.730198,18.760481,15.200787
2010-01-08,18.793713,25.282223000000002,11.768879,18.466919,11.551583,9.933113,27.896759000000003,31.109634000000003,34.505913,32.08429,27.148591999999997,19.67322,54.002418999999996,33.625384999999994,30.313814,11.252328,39.985541999999995,4.319596,22.133223,32.519508,23.425295000000002,26.348963,19.557507,25.759569,22.355854,41.706951000000004,18.870434,15.208104
2010-01-11,18.946791,25.544909,11.845744,18.651588,11.700156,10.00287,28.309137,31.549339,34.854248,32.488440999999995,27.675825,19.801651,55.048389,34.015244,30.843201,11.227773,39.955154,4.374238,22.341003,33.009640000000005,23.539285999999997,26.777161,19.810375,26.110986999999998,22.648659,42.311508,19.151011999999998,15.354398000000002
2010-01-12,18.925915,25.289322,11.709095,18.563271,11.6333,10.065647,28.164438,31.520504,34.895226,32.424628999999996,27.644353999999996,19.756315,55.503426,34.161449,30.889521000000002,11.23128,38.982861,4.388618,21.717661,33.046761,23.389671,26.727203000000003,19.828882,26.089903,22.505663000000002,42.164249,19.071385999999997,15.537282000000001
2010-01-13,19.051151,25.601707,12.025094000000001,18.643557,11.722439,10.149356,28.323596999999996,31.801615,34.977188,32.67281,27.896172999999997,19.937641,56.29129399999999,34.572182,31.06819,11.336506,39.119583,4.457637,21.952538,33.247271999999995,23.546408,26.869946000000002,20.112586999999998,26.300755,22.82571,41.753456,19.200302,15.778676
