Date,ADM,BF.B,CAG,CHD,CL,CLX,COST,COTY,CPB,CVS,DPS,EL,GIS,HRL,HSY,K,KHC,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TSN,WBA,WMT
<<<<<<< HEAD
=======
2011-03-07,30.758485999999998,,14.480843,15.483820999999999,31.228498,55.289832999999994,57.953087,,27.541473,29.161701,30.532801,41.249668,29.495903000000002,11.843407000000001,45.441914000000004,43.852340999999996,,48.845058,25.05617,9.805891,18.033691,41.30904,9.313334,18.202572,51.792614,49.404732,46.900017,58.903664,19.094345,22.176737,36.973507,17.037769,36.010567,43.109951
2011-03-08,30.967791,,14.625332,15.738249,31.49029,55.542244,59.10106700000001,,27.86297,29.632484,30.720829,41.939514,29.888741999999997,12.026752,45.697247,44.151871,,49.080578,25.217522,9.834925,18.102764,41.863407,9.338333,18.403387,52.053753,49.676933,47.349564,59.640896,19.385416,22.208887,37.788731,17.408159,36.475212,43.458012
2011-03-09,30.641277000000002,,14.688158999999999,15.716035,31.8165,55.468952,59.534603000000004,,28.192713,30.263146999999996,31.039640000000002,42.075665,30.025042,12.122791000000001,45.884487,44.443302,,49.194546,25.209841,9.84322,18.229392999999998,42.287842,9.395,18.510969,52.75552,49.636902,47.423256,59.996803,19.472735999999998,22.458067,38.018021000000005,18.15819,36.66452,43.954563
2011-03-10,29.678501,,14.669312,15.536326,31.808445000000003,55.18399,58.908413,,28.308121000000003,30.227622999999998,30.459235999999997,41.866898,29.696317999999998,12.035483000000001,45.646190999999995,44.443302,,49.293316,25.083060999999997,9.930328999999999,18.131538,41.89806,9.395,18.389042,52.576007999999995,49.228607000000004,46.988448999999996,59.505299,18.871192999999998,22.321424,37.143353000000005,17.926702,36.105209,43.937874
2011-03-11,30.214312,,14.681876,15.58075,31.889002,55.428245999999994,58.242104000000005,,28.258656,30.200974,30.630907,42.148293,29.912798,12.109697,45.731293,44.556637,,49.118572,25.262365,9.917885,18.246658,42.322495,9.23,18.236164000000002,52.75552,49.228607000000004,47.003181,60.505272,18.783869,22.369652,37.449065999999995,18.04707,36.079403000000006,43.887798
2011-03-14,29.971522999999998,,14.612770999999999,15.506032000000001,31.522510999999998,55.053738,57.672127,,27.904188,29.774607,30.818921999999997,41.304138,29.600109000000003,12.026752,45.203590000000005,44.151871,,48.905834000000006,24.92325,9.897144,18.050959,41.941368,9.215,18.192484,52.339352000000005,49.116516,46.855796999999995,59.48836899999999,18.46369,22.29731,37.007488,17.491495,35.786842,43.662471999999994
2011-03-15,29.720364,,14.468276000000001,15.463633999999999,31.119761999999998,55.110718000000006,57.447327,,27.640402,29.428175,30.590027000000003,40.423676,29.303482000000002,11.882692,45.569571999999994,43.771384999999995,,48.449982,24.568541,9.955217,17.918568,41.620872,9.141666,17.988646,51.417248,48.56411,46.207275,58.971413,18.046484,22.393767999999998,37.007488,17.500748,35.33939,43.445507
2011-03-16,28.832935,,14.342626999999998,15.544398999999999,30.874096,55.045581999999996,56.002316,,27.533234000000004,29.206122999999998,30.238518,39.724758,28.902611,11.751729,45.024853,43.431385,,48.062504,24.011136999999998,9.756112,17.757402,41.118477,9.135,17.682896,50.846043,47.819557,45.5956,58.725708,17.600178,22.064207,36.404556,17.093325,34.943577000000005,42.878014
2011-03-17,29.092471999999997,,14.122747,15.687766,30.890196000000003,55.314266,56.564266,,27.566206,29.294939000000003,30.666491999999998,40.006153000000005,28.966755,11.808483,45.126987,43.269478,,48.465168,24.276196,9.84322,17.705593,41.508263,9.156667,17.792085999999998,51.47438,48.379967,45.536629,58.590111,17.726307000000002,22.136554999999998,36.710258,17.121113,35.425426,42.869678
2011-03-18,29.268273999999998,,14.304934,15.905854000000001,30.990890999999998,56.022583,56.72483100000001,,27.615667,29.854547999999998,31.176786,40.550746999999994,29.383653999999996,12.070407000000001,45.850449,43.852340999999996,,48.845058,24.439913,9.897144,17.837984,42.322495,9.223333,18.054165,51.604942,48.516068,45.485058,59.683273,17.823328,22.265162,36.727245,17.648909,35.201721,42.994854
2011-03-21,30.0385,,14.487123,16.241049,31.578885999999997,56.641360999999996,57.029888,,27.797026000000002,29.961138000000002,30.45249,41.708054,29.760468,12.192639999999999,46.437740000000005,43.795681,,49.521248,24.77903,9.805891,17.780418,42.807567999999996,9.148334,18.308964000000003,52.306702,49.076488,46.39151,61.191658,17.968866000000002,22.530410999999997,37.703815000000006,17.685945999999998,36.113815,43.328666999999996
2011-03-22,30.172451000000002,,14.443143,15.976524,31.586937,56.299404,57.439323,,27.640402,29.676899,30.765263,41.22245,29.592106,12.031117,46.148346000000004,43.690441,,49.392086,24.755642,9.810035000000001,17.861007999999998,42.383121,9.168333,18.512804,52.176144,48.780262,47.158382,60.776436,18.056189,22.570604,37.584922999999996,17.630392,33.738921999999995,43.395428
2011-03-23,30.231056,,14.405454,15.895757000000001,31.530556,56.047012,56.933558999999995,,27.508507,29.890081,31.028640999999997,41.063602,29.054940999999996,11.97,46.012165,43.439479999999996,,49.270523,25.051882,9.747814,17.907055,42.495731,9.498333,18.643839,52.388306,48.764259,47.530643,60.954388,18.366663,22.506296,37.610401,17.593351000000002,34.272411,43.09499
2011-03-24,30.197571000000003,,14.700725,15.944215,32.340057,56.706486,57.88887,,27.640402,30.200974,31.176786,41.971278999999996,29.303482000000002,12.031117,46.267494,43.382813,,49.566826,25.215593,9.901291,18.004915,42.677634999999995,9.63,18.876801,52.388306,48.948387,48.036922,60.852688,18.502497,22.425917000000002,37.49152,18.15819,34.375668,43.887798
2011-03-25,29.552916999999997,,14.97086,15.972485999999998,32.279648,56.568068999999994,57.367054,,27.665131,30.103265999999998,31.176786,42.874424,29.26339,12.245024,46.267494,43.220909000000006,,49.460457,25.422182,9.830772999999999,17.993395,42.972141,9.846666,18.796719,52.208785999999996,48.740238,48.483635,61.395031,18.842081,22.393767999999998,38.315231,18.352644,34.108925,43.687511
2011-03-28,29.594782000000002,,14.914325,16.142107,32.416579999999996,56.7309,57.20650500000001,,27.557962,29.854547999999998,30.707651000000002,43.555202,29.319516999999998,12.157716,46.139832,43.50425,,49.551636,25.348124,9.82248,18.114275,42.972141,9.725,18.964148,52.502548,48.56411,48.520866,61.361149,18.667439,22.417881,38.332207000000004,18.306345,33.799155999999996,43.553989
2011-03-29,29.904546999999997,,14.895473,16.253162,32.388393,56.991440000000004,57.720284,,27.38485,30.023315000000004,30.905174,43.142193,29.343565,12.266852,46.633499,43.617573,,49.688385,25.617081,10.03403,18.166555,42.244549,9.818334,18.905914000000003,52.355671,49.060474,48.587872,60.852688,18.725651,22.47414,39.342739,18.148933,34.358463,43.612411
2011-03-30,30.088720000000002,,14.983432,16.154221,32.706554,57.015868999999995,58.450825,,27.426067,29.881196999999997,30.789948,43.509803999999995,29.463822999999998,12.201367999999999,46.548374,43.63377,,49.969498,25.741816,10.075509,18.288567,41.057838000000004,10.041667,19.007832999999998,53.081936,49.612888,48.915465999999995,60.386623,19.201073,22.482256,39.877720000000004,18.250788,34.418690000000005,43.695869
2011-03-31,30.147323999999998,,14.920604999999998,16.020945,32.52533,57.048416,58.860241,,27.294171999999996,30.48521,30.584194,43.732185,29.303482000000002,12.153349,46.258984000000005,43.698536,,49.589622,25.858746,9.942769,18.218843,41.430309,10.038333,18.949596,52.559677,49.316666,48.863341999999996,60.496777,19.676486999999998,22.474142,39.818287,17.769287,34.539162,43.437145
2011-04-01,30.540819,,14.977147,16.127968,32.428653999999995,57.691612,59.606834,,27.38485,31.053701,30.872260999999998,43.537033,29.175203000000003,12.323603,46.216438000000004,43.714729,,49.673195,26.201763,9.851513,18.364084,41.499598999999996,10.166667,18.913191,53.220654,49.700943,48.342182,61.386559,19.889942,22.620186,40.115501,17.889666000000002,35.227531,43.503918
2011-04-04,30.741739000000003,,14.945735,16.146143,32.630028,57.488079000000006,59.542609999999996,,27.261197999999997,30.884933,31.061553999999997,43.341892,29.295467,12.253753999999999,46.556881,43.900917,,50.037872,26.373271999999996,9.905438,18.305988,41.51693,10.178333,18.884075,53.114571,49.84507,48.334732,61.971279,20.006372,22.676983,40.098515,17.611867999999998,35.132889,43.937874
2011-04-05,30.992893,,14.964584,16.02297,32.557541,56.73904,60.152733,,27.38485,31.089235,30.789948,43.223888,29.119078000000002,12.227563,47.084583,43.674259,,49.673195,26.29921,9.86811,18.294369,41.326366,10.168333,19.007832999999998,53.51443100000001,49.372707,48.803779999999996,61.945868999999995,19.986964999999998,23.13133,40.064537,17.500748,35.37381,44.012989000000005
2011-04-06,30.60779,,15.008559,16.182491,32.835434,57.308949,60.20089,,27.698096999999997,31.764309,30.921629,43.101349,29.239340000000002,12.201367999999999,47.382473,43.925197999999995,,49.939116999999996,26.361582000000002,9.942769,18.445417000000003,41.187771000000005,10.323334,19.131594,53.653137,49.444756,48.997364000000005,62.208546,19.773514000000002,23.28549,40.412712,17.87114,35.46846,44.213276
2011-04-07,30.532444,,14.939448,16.085573,32.847522999999995,57.129852,62.47279,,27.772942999999998,31.506718,30.987476,43.573341,29.077753,12.153349,47.348446,43.739002,,49.787155,26.287518,10.000846000000001,18.462845,41.213916999999995,10.34,19.000557,53.791858999999995,49.740990000000004,48.900562,61.928925,21.141554,23.204351000000003,40.361763,17.880402,35.563114,44.229969
2011-04-08,29.527809,,14.857779999999998,15.958351,32.734749,56.519211,61.340874,,27.664837,32.181796999999996,30.831103999999996,43.142193,29.255497,12.105329,47.416527,43.666142,,49.711185,26.221252000000003,9.955217,18.398945,40.91766,10.33,19.102472,53.636821999999995,49.556843,49.012245,61.920448,20.889292,22.774342,39.724876,17.880402,35.287766,43.846081
2011-04-11,29.778966999999998,,14.97086,16.067392,32.867657,56.942593,61.172279,,27.714731,32.013034999999995,31.399003999999998,43.137669,29.489797999999997,12.048580000000001,47.748466,44.289497,,49.711185,26.271927,10.05062,18.608083999999998,41.492733,10.376667,19.306313,53.889770999999996,49.789017,49.756778999999995,61.886531999999995,20.879591,23.033972,39.869225,17.760025,35.571709000000006,44.079731
2011-04-12,29.753849,,14.838937,16.129992,33.242199,57.105427,61.372955000000005,,28.047341999999997,32.075203,31.826988,42.888039,29.562513,12.057312,47.918690000000005,44.240921,,49.916313,26.077026,10.000846000000001,18.671991000000002,41.379463,10.308333,19.437345999999998,54.322277,50.34943,49.16861,62.56448,20.957205,23.082653,39.597504,18.056337,35.511482,44.663897999999996
2011-04-13,29.418978000000003,,14.826373,16.158258,32.867657,56.519211,61.340874,,28.014078,31.639967,31.728222,43.559731,29.562513,12.397812,48.105942,44.435196000000005,,49.559222999999996,26.225154999999997,10.038177000000001,18.823044,41.449172999999995,10.346666,19.422787,54.224346,50.429497,49.220715000000006,62.988170999999994,20.976616,22.871704,39.67392,18.000776000000002,35.554512,44.755707
2011-04-14,29.335259999999998,,15.178179,16.144133,32.960285,56.698338,61.284649,,28.097229,31.631075,31.818748,43.092265999999995,29.934158,12.389081,48.301708000000005,44.726639,,49.665596,26.626633,10.245578,19.142572,41.597297999999995,10.433333,19.575663,54.42836,50.677677,49.280273,63.064457,21.190067000000003,23.106991,40.140968,17.963741,35.666378,44.647221
2011-04-15,29.159445,,15.511153,16.327883,32.948204,56.698338,61.79040500000001,,28.138810999999997,31.862016999999998,31.530693,43.741268,30.176546000000002,12.476392,48.769821,44.823792,,49.832752,26.509703000000002,10.179209,19.380760000000002,41.832558,10.546667,19.663027,54.762928,51.382206,49.555759,63.089878000000006,21.374411,23.261143,40.641994,18.176712,36.027767,44.688946
2011-04-18,28.841310999999997,,15.31011,16.073452,32.762943,56.364536,61.734218999999996,,27.656525,31.595543,31.719986,42.892578,30.039203999999998,12.349796000000001,48.122963,44.661877000000004,,49.954304,26.236841,10.195799000000001,19.299426999999998,41.100636,10.461667,19.328148000000002,54.79557,51.238094,48.960128999999995,62.4543,21.413221,23.050198,40.557072,18.037815,35.838467,44.488663
2011-04-19,29.268273999999998,,15.372936,15.978545,32.791121999999994,56.006306,61.581683999999996,,27.714731,31.911983000000003,31.950436,42.965199,30.338133000000003,12.414695,48.097431,44.686165,,50.007481,26.151089000000002,10.212394,19.404001,41.135490000000004,10.566667,19.20439,54.518101,51.126011,49.235619,62.072982999999994,21.92745,23.204351000000003,40.879761,17.815588,36.457996,44.522040999999994
2011-04-20,29.979896999999998,,15.303833,16.089602,32.730728000000006,56.39711,63.066841000000004,,27.714731,32.313126000000004,31.991591999999997,42.956123,30.709791,12.480477,48.157016999999996,45.001888,,50.349388,26.447332,10.054767,19.496956,41.998104,10.635,19.036953,54.942436,51.013927,49.496204,62.88649399999999,21.7334,23.431526,40.446686,17.945213,36.621494,44.805782
2011-04-21,30.180807,,15.153049,16.105757,32.951351,56.600646999999995,63.315704000000004,,27.348858,32.277462,32.1562,42.928875,30.629005,12.47609,48.301708000000005,44.831886,,50.182235999999996,26.459026,10.166764,19.392378,41.754128,10.881667,18.971434,55.007736,50.653664,50.337517,62.361095,21.56846,23.528889000000003,40.786353999999996,18.04707,36.733345,44.713989
2011-04-25,29.879421,,15.109073,15.768537,32.644913,56.247753,63.14710600000001,,27.249077000000003,32.108086,31.892832000000002,42.602127,30.871370000000002,12.423468,48.199577000000005,44.799496000000005,,48.807068,26.404453000000004,10.067210000000001,19.212286,41.771553000000004,10.766666,18.985992,54.697655000000005,50.733715000000004,50.330067,61.835708999999994,21.510242,23.504545,40.752388,17.815588,36.526835999999996,44.538734000000005
2011-04-26,30.431978000000004,,15.241007999999999,15.924024,32.910488,56.264179000000006,64.046219,,27.515169,32.170502,31.794062,42.883503000000005,31.097590999999998,12.612035,48.744293,45.139503000000005,,49.240131,26.088729999999998,10.075509,19.39819,42.085243,10.963333,19.138872,55.252525,51.101997,50.32262,62.988170999999994,21.888638,23.73984,41.406258,18.093372,36.888241,44.989371999999996
2011-04-27,30.398496999999995,,15.437628,16.059319,33.11887,56.814011,65.10590400000001,,27.623265999999997,32.420086,32.971012,43.319187,31.129921000000003,12.721664,49.067719,45.609024,,49.384479999999996,26.116009,10.199949,19.502760000000002,42.451199,11.016666,19.379108,55.43206800000001,51.679165000000005,50.270503999999995,63.538993999999995,22.111794,23.88588,41.94125,18.241528,36.896839,45.414989
2011-04-28,30.423596999999997,,15.437628,16.515678,33.899239,57.273563,65.394913,,27.764626,32.313126000000004,32.608871,44.027190999999995,31.10568,12.826913000000001,48.974090999999994,46.01379,,49.825142,26.275826000000002,9.988399000000001,19.520189000000002,42.66032,11.046667,19.400949,56.892723,52.066639,51.394749,63.538993999999995,21.762508,23.73984,41.822357000000004,18.306345,37.146384999999995,45.640297
2011-04-29,30.992893,,15.507392000000001,16.655005,34.463081,57.166885,64.937302,,27.930925,32.286381,32.263195,44.022648,31.170322,12.897077000000001,49.118790000000004,46.361885,,50.189827,26.295313,10.083805,19.514385,42.799721000000005,11.025,19.539267000000002,56.215424,52.389534000000005,51.700005,63.61525699999999,21.723696,23.45587,41.39777,18.42672,36.759167,45.88232
2011-05-02,30.976151,,15.653274,16.554041,34.544785,57.437702,65.057762,,28.105546999999998,32.223984,32.419575,43.841099,31.453097999999997,12.888305,49.016659000000004,46.361885,,50.341789,26.396662,9.992550999999999,19.630575,42.764877,10.851666,19.495586,56.558174,52.615559,51.60321,63.750866,21.937153,23.74795,41.100552,18.445234,36.40638,45.932396000000004
2011-05-03,28.891540999999997,,15.697671,16.459135,34.606075,55.369652,64.632286,,28.063976,32.544884,32.691181,43.650496999999994,31.735878000000003,12.888305,48.676208,46.499496,,50.873622999999995,26.459026,9.992550999999999,19.677052,42.878151,10.576667,19.655745,56.786640000000006,53.0434,51.781895,63.649162,22.160307,23.650591,38.654896,18.315609,37.103363,46.28289
2011-05-04,29.067352000000003,,16.179689,16.513655,34.994221,55.714325,64.335228,,27.98913,32.197235,32.271431,43.482578000000004,31.356144,12.778675,48.267651,45.949028000000006,,51.086346,26.295313,10.021585,19.665432,42.738735,10.456667,19.546545000000002,56.982498,53.65688299999999,51.632992,63.572891000000006,21.937153,23.610023,38.187843,17.935959,36.810790999999995,46.207786999999996
2011-05-05,28.531544,,15.900623999999999,16.558076999999997,34.687782,56.165707,63.909752000000005,,27.797886,32.794476,32.329029,44.022648,31.032954999999998,12.655887,47.893166,45.77903,,50.774853,25.999067,10.079655,19.39819,42.54705,10.323334,19.422787,56.166472999999996,53.180614,50.918236,62.615311,21.646078,23.244919,37.797215,17.797066,36.569859,45.957432
2011-05-06,28.439451000000002,,15.96405,15.9321,34.679619,56.321613,64.584106,,27.95587,32.999493,32.329029,44.503723,31.243027,12.712894,47.714424,45.940929,,50.812836,26.077026,10.05062,19.799059,42.494774,10.79,19.626621,56.525509,52.688213,51.074593,62.742435,21.675183999999998,23.13133,38.230305,17.491495,36.432186,45.915703
2011-05-09,28.556664,,16.014791,15.974504000000001,34.720463,57.002754,65.346756,,27.781256,33.409534,32.411343,46.536938,31.275353999999997,12.747975,47.535686,45.66571,,51.055958000000004,26.096521,10.075509,19.775812,42.747456,10.921667,19.757666,56.974327,52.583263,50.843788,63.267830000000004,21.665483,25.614031,38.875687,16.435896,37.086135999999996,45.982468
2011-05-10,27.970627,,16.033813000000002,16.620676,34.916579999999996,57.051998,66.01306899999999,,28.072284999999997,33.418453,32.633575,46.432545000000005,31.509645000000003,12.813757,48.208088000000004,46.135222999999996,,51.413047999999996,26.248534999999997,10.204096,19.880383,43.113407,10.913333,19.779503,57.145702,53.059543999999995,50.836342,63.886433,22.092392,25.305726999999997,39.232349,16.621092,37.430332,46.341312
2011-05-11,27.275759000000004,,16.002108,16.410667,34.757236,57.14226899999999,65.77956400000001,,27.99745,33.427364000000004,33.538902,45.393253,31.348063,12.717282,47.859119,45.868072999999995,,51.268684,26.240747,10.191653,19.909439000000003,42.947860999999996,10.84,19.699425,57.284424,53.212906000000004,50.754448,63.698925,21.7334,25.273272,38.569984000000005,16.676647,37.938007,46.345509
2011-05-12,27.041344,,16.186035,16.911607999999998,35.631584000000004,58.127056,67.083923,,28.554578999999997,34.042435,34.090340000000005,45.987789,31.921703000000004,13.0681,48.999634,46.548084,,51.967663,26.626633,10.47615,20.188292,43.793053,11.126667,19.910547,57.904587,53.955558999999994,50.784225,64.670631,22.286438,26.035931,38.926643,17.445194,38.660793,46.807545000000005
2011-05-13,26.957626,,16.186035,16.83626,35.361919,58.21733100000001,66.6008,,29.261364,33.988945,34.386635,45.46133,32.091362,13.085644,48.803883,46.596657,,51.884094,26.575962,10.471964,20.269625,43.296387,11.083333,19.881418,57.578178,53.971709999999995,50.858684999999994,64.304123,22.034176000000002,25.784418,39.079479,17.158148,38.695217,46.807545000000005
2011-05-16,26.798563,,16.154325,16.83219,35.116783,58.077816000000006,66.270721,,29.244734,34.185051,34.452477,45.438633,32.002495,12.976011999999999,48.565563,46.353790000000004,,51.73214,26.439541,10.451045,20.066294,43.575218,11.123333,20.012457,57.70874,54.036301,50.955475,64.116577,21.859531,26.068386,39.070999,17.139626,38.824276,47.093154999999996
2011-05-17,26.764906,,15.983077,16.813860000000002,35.247532,58.04501,66.592743,,29.186531,34.425724,34.748775,45.488556,32.212559000000006,13.07687,48.582581,46.36998,,51.929688,26.5019,10.58911,20.23477,43.618782,11.178333,20.136215,58.027,54.423767000000005,51.06715,65.386635,22.102093,26.263109000000004,39.274811,17.18593,38.118717,46.656319
2011-05-18,26.722835999999997,,16.078217000000002,16.710009,35.223011,57.733154000000006,67.01947,,29.336208000000003,34.363331,34.271423,46.291855,32.22871,13.195276000000002,47.220768,46.272846,,51.884094,26.622738000000002,10.610031,20.263815,43.845325,11.351666,20.289097,58.157539,54.391468,51.580890999999994,65.054199,22.034176000000002,26.490282,39.291782,17.056295000000002,38.17485,46.35392
2011-05-19,26.495655,,16.224091,16.982878,35.504925,57.9137,67.518677,,29.386096999999996,34.256359,34.798157,46.201096,32.277187,13.269822,46.888828000000004,46.394276,,51.990466999999995,26.685108000000003,10.660233999999999,20.327724,44.002167,11.49,20.369177,58.573730000000005,54.456055000000006,52.623211,65.829895,21.684889000000002,26.319902000000003,39.402187,17.18593,38.209408,46.605927
2011-05-20,26.302137,,16.186035,16.730375,35.361919,57.404881,67.148308,,29.302958,34.229622,34.650005,45.679176,32.091362,13.190891,47.78252,46.256648999999996,,51.800521999999994,26.622738000000002,10.446860000000001,20.467154999999998,43.836617,11.593333,20.194456,58.182041000000005,54.375328,52.258392,66.324272,21.19977,26.303675,39.487099,17.37112,38.330357,46.446323
2011-05-23,26.058128,,16.090904000000002,16.669280999999998,35.165821,57.552589000000005,66.5364,,29.061808000000003,33.846317,34.485405,44.617188,32.123684000000004,13.177732,47.221584,45.973324,,51.618183,26.307009000000004,10.283696,20.321911,43.453228,11.545,20.274542,57.969875,54.125092,51.446861,65.557121,21.151255,26.222540000000002,39.130444,17.260006,38.44265,46.38752
2011-05-24,26.049713,,16.046507000000002,16.518601999999998,34.973782,57.733154000000006,65.497772,,29.269679999999997,34.024597,34.493637,44.862251,31.962090000000003,13.164579000000002,46.973228000000006,45.730453000000004,,51.929688,26.29921,10.237672,20.258009,43.697196999999996,11.603333000000001,20.3255,57.920902000000005,54.09279300000001,52.012695,65.949203,21.073635,25.857435,39.079479,17.176668,38.261238,46.017891
2011-05-25,26.108614000000003,,15.697671,16.321077,34.761322,57.207924,64.668503,,28.795715,34.024597,34.106796,44.884941,31.655075,12.537484,46.322357000000004,45.503784,,51.375053,26.080931,10.128898,20.002388,43.078564,11.786667,20.318216,57.48843000000001,53.584247999999995,51.737217,65.054199,21.19977,25.906115,38.994576,16.945173,38.131664,45.833084
2011-05-26,26.369446000000003,,15.811831,16.695753,34.859383,56.978145999999995,65.06302600000001,,28.729189,34.006771,34.205578,45.202637,31.614684999999998,12.695352999999999,46.716301,45.965214,,51.443436,25.999067,10.183286,20.112764000000002,43.209259,11.803333,20.216297,57.46394300000001,53.430878,52.340294,65.906601,20.860186,25.914234,39.003052000000004,17.121113,37.751556,45.883476
2011-05-27,27.101463,,15.881601000000002,16.773135999999997,35.02282,56.863251,65.64269300000001,,28.804031,34.586182,33.794052,45.574795,31.743948,12.730437,47.118805,46.018211,,51.405457,25.925010999999998,10.342267999999999,20.188292,43.392223,11.815,20.340052,57.447609,53.438942000000004,52.504082,66.707832,21.034828,25.954798,39.597504,17.204626,37.760197,45.950695
2011-05-31,27.269743,,16.128957999999997,17.125412,35.762329,57.839828000000004,66.407562,,28.895498,34.488129,33.909275,46.523319,32.131763,12.861991,47.726841,46.466652,,51.891693,26.04195,10.384103999999999,20.316105,43.732040000000005,11.941667,20.427414000000002,58.03515600000001,54.084724,53.41985699999999,67.577271,21.306494,26.133291,39.614487,17.650055,37.691086,46.38752
2011-06-01,26.175924,,16.040163,16.697789999999998,35.509009999999996,56.904278000000005,64.57991,,28.63772,34.211796,33.695285999999996,45.515785,31.687405,12.844453,47.315773,46.026371000000005,,51.283901,26.022461,9.9992,20.176676,43.287673999999996,12.043333,20.3255,57.776230000000005,53.60038,52.91356700000001,67.628426,21.034828,25.760073000000002,39.130444,17.538698,37.423275,45.614674
2011-06-02,25.822535000000002,,15.818173000000002,16.595974,34.924759,56.29699300000001,63.60569399999999,,28.363319,34.345504999999996,33.547138000000004,45.148178,31.065285,12.664659,47.016056,45.243645,,50.828033000000005,25.741816,9.940627000000001,19.996574,42.695175,12.058333,20.0707,57.135101,53.285568000000005,52.049927000000004,67.295982,20.60792,25.338176999999998,37.933265999999996,16.805593,37.336899,44.984627
2011-06-03,25.570114,,15.520071,16.286459,34.365009,55.37785699999999,62.647602,,28.005768,33.846317,33.168541,44.51733,30.653229,12.432236999999999,46.682045,44.7789,,50.159454,25.543015,9.861135,19.810671,41.989391,12.13,20.092543,56.691227000000005,52.81736,51.364952,66.639648,20.258633,25.257038,37.787890999999995,16.480808,37.276413,45.07703
2011-06-06,25.460735,,15.450308999999999,16.449362,34.495754,55.205524,62.550964,,27.98913,33.204514,32.979244,44.072575,30.548206,12.471707,46.399440999999996,44.811496999999996,,50.258209,25.500139,9.689601,19.787437,42.268219,12.018333,19.837744,56.625484,52.873878000000005,50.866135,65.906601,20.248932,25.046095,37.659641,16.267376000000002,37.094997,45.161049
2011-06-07,25.351357,,15.431282000000001,16.278309,34.275124,55.28759,63.090431,,28.047341999999997,33.311474,33.061546,43.927345,30.580516999999997,12.454165,46.382309,45.113178000000005,,50.068267999999996,25.414382999999997,9.748175,19.775812,42.416340000000005,11.946667,19.728544,56.65834399999999,52.51868399999999,50.486416,66.324272,20.588514,24.96496,37.779346000000004,16.174574,37.086369,45.219845
2011-06-08,25.03162,,15.437628,16.205002,34.405869,54.85264599999999,63.549369999999996,,28.005768,33.436283,32.707638,43.219353000000005,30.645163,12.651501,46.767681,45.235485,,50.267925,25.492345999999998,9.882054,19.787437,42.512184000000005,12.125,19.866867000000003,56.584373,52.349174,50.657665,65.113861,20.540003,24.786465,38.044434,16.350893,37.302341,45.102234
2011-06-09,25.317695999999998,,15.570814000000002,16.433076999999997,34.769493,55.066017,63.629870999999994,,28.305115,33.650219,32.847553000000005,43.927345,30.750195,12.63396,46.673491999999996,45.488243,,50.244892,25.683335999999997,9.957361,19.880383,42.625473,12.186666,19.990625,57.135101,52.478336,50.717224,66.597023,20.63703,25.062325,38.258224,16.211697,37.665165,45.043434000000005
2011-06-10,24.854927,,15.336145000000002,16.184641,34.606075,54.672107999999994,63.042106999999994,,28.030708,33.168865000000004,33.176777,43.605118,30.346216,12.454165,46.176765,44.754425,,49.622879,25.488449,9.739807,19.630575,42.041676,11.931666,19.663027,56.461082,52.228081,50.143936,65.642349,20.375059,24.664766,37.813564,15.886904999999999,37.120922,44.287392
2011-06-13,25.073687,,15.418594,16.237581,34.86755,54.786991,63.16288,,28.205334000000004,33.257996,33.555359,43.931881,30.774426000000002,12.519941000000001,46.844769,45.178413,,49.837894,25.753416,9.794195,19.822289,42.503471000000005,11.98,19.884539,56.765213,52.284595,50.277958,65.54008499999999,20.540003,24.754011,37.847744,16.360174,37.578784999999996,44.203388000000004
2011-06-14,25.485977,,15.475679999999999,16.290529,35.382359,55.016773,63.798945999999994,,28.313431,33.792831,33.843433000000005,45.202637,30.927940000000003,12.682198,47.204453,44.811496999999996,,50.375434999999996,25.947197,9.714704,19.903624,43.000137,12.163333,20.209426999999998,57.184425,52.276516,51.312847,66.332764,20.937801,25.021757,38.249668,16.796322,38.097107,44.44701
2011-06-15,24.888582,,15.241010000000001,15.985079,35.039158,54.409473,62.744213,,28.072284999999997,33.12429,33.514216999999995,44.090721,30.483567999999998,12.489247,46.861897,44.28968,,50.037556,25.694094,9.601744,19.764194,42.66032,12.033334,19.648258,56.288475,51.46928,50.263062,65.13945,20.433277,24.705332000000002,37.753689,16.323053,37.829308000000005,43.951374
2011-06-16,24.838102,,15.646923000000001,16.192785,35.370094,54.828026,63.484928000000004,,28.330060999999997,33.284737,33.746502,43.954571,30.604757,12.673426,47.855309000000005,44.632126,,50.467587,25.899735999999997,10.036850999999999,19.926859,43.104690999999995,11.786667,19.884539,56.625484,51.872906,50.270503999999995,64.858147,20.481791,24.997417000000002,37.779346000000004,16.777758,38.339005,44.379795
2011-06-17,25.385012,,15.634241000000001,16.241653,35.905331,55.427096999999996,64.112961,,28.413206,33.275837,33.630344,44.167881,30.661315999999996,12.699739,47.666901,44.7789,,50.85154,25.951159,10.041037,20.031431,43.348679,12.051666,19.995295000000002,56.485741000000004,52.220005,50.985256,65.667923,20.501196,25.070435999999997,38.172707,16.87056,38.589512,44.371390999999996
2011-06-20,25.612188,,15.767435,16.469721,36.407875,55.689705000000004,65.417274,,28.463103999999998,33.418453,33.929008,45.039242,30.968332,12.774288,48.146503,45.047958,,51.281582,26.034206,10.05777,20.21734,43.836617,12.305,20.172503,56.699451,52.54290400000001,51.431988,66.383926,20.569113,25.248929999999998,38.224007,16.963356,39.030102,44.55621
