Date,A,ABBV,ABC,ABT,AET,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PFE,PKI,PRGO,REGN,RMD,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
2010-05-20,20.681707,,27.418118,16.634173999999998,26.572734999999998,42.132954,16.01,24.700001,45.657478000000005,45.250362,16.841169,61.52718,49.25,17.914274,6.34,27.650603999999998,27.905001000000002,20.2225,32.495396,10.845,34.927982,45.839581,19.5954,30.665001,49.755001,,24.040001,17.226515,,14.84,27.635,41.616505,30.264999,39.470001,12.0,,103.966667,47.368854999999996,75.980003,25.146027,63.593371999999995,33.760342,23.818302,110.82,19.440001000000002,12.2,11.440717,20.736007999999998,53.954552,27.200001,28.005699,48.186508,48.160404,40.213161,25.617453,43.275017,35.580002,63.860001000000004,31.449686,53.101742,
2010-05-21,20.88159,,27.55217,16.7988,26.289167,41.666424,15.86,24.92,45.226269,45.321117,16.484485999999997,61.389790000000005,48.98,17.813423,6.24,27.885711999999998,28.075001,20.782498999999998,32.515308000000005,10.83,34.689091,45.87471,19.934715,30.639999,50.294998,,24.6,17.040125,,15.08,27.969998999999998,41.963783,31.01,39.299999,12.46,,107.026665,47.62701,76.0,24.980103,64.242065,33.768710999999996,23.982982999999997,111.349998,19.51,11.71,11.568419,20.717175,56.39959,27.139999,27.365545,47.131209999999996,49.155895,40.38628,25.387461,42.547188,34.119999,65.5,31.650740000000003,52.874451,
2010-05-24,20.921568,,27.435989000000003,17.020687,26.15196,41.413731,15.84,24.74,45.416008000000005,45.188461,16.950611,61.252399,48.27,17.836695000000002,6.25,27.608615999999998,27.68,20.32,32.575058,10.68,35.634701,45.514732,19.642807,30.215,50.16,,25.0625,16.937616000000002,,15.0,27.690001000000002,42.057635999999995,30.535,39.029999,12.4,,105.453331,47.384495,75.400002,24.874508,64.07287600000001,34.028267,23.848249,111.32,19.24,12.01,11.433208,20.557167,54.907531999999996,27.389999,27.799774,47.560471,49.262203,39.895752,25.502458999999998,42.906715000000005,34.259997999999996,66.209999,31.325235,52.666092000000006,
2010-05-25,20.814962,,27.051708,16.902592000000002,25.877541,41.374855,15.25,24.305,45.321135999999996,44.834736,16.93034,61.346844,48.349998,17.735832000000002,6.1,27.549843,26.700001,20.2775,32.027332,10.675,35.40575,45.19865,19.677732000000002,30.445,49.564999,,24.775,16.8584,,14.91,27.469998999999998,41.494495,30.334999,39.630001,12.56,,106.386665,47.212376,75.459999,24.701035,63.753178000000005,33.450534999999995,23.997957,109.110001,19.15,11.87,11.313014,20.481861,54.002674,26.76,27.759490999999997,47.032821999999996,48.972248,40.242020000000004,25.53784,43.029484000000004,33.950001,66.970001,31.162481,51.94632,
2010-05-26,20.981533,,27.203634,16.881107,26.133665,42.307903,14.75,24.690001000000002,43.432392,45.00275,16.8209,60.677067,47.360001000000004,17.627214000000002,6.04,27.541443,25.83,20.360001,32.296211,10.995,35.296265000000005,45.426933,19.637815,30.280001000000002,49.724998,,25.455,16.224698999999998,,14.92,27.565001000000002,41.804221999999996,30.245001000000002,40.509997999999996,12.39,,105.823334,46.672592,74.989998,24.323917,63.818996,32.772308,24.26742,110.690002,19.32,11.81,11.350575,20.679525,55.990283999999996,27.389999,27.37002,46.675079,49.213875,40.722923,25.46707,42.801491,34.740002000000004,66.440002,30.588057,51.359146,
2010-05-27,21.821062,,28.213490000000004,17.131626,26.719091,42.959087,15.19,25.334999,44.355209,45.736740000000005,17.051935,62.008056999999994,48.279999,18.10824,6.2,28.263571000000002,26.709999,21.247498999999998,33.541065,11.34,36.849064,46.419048,20.084414000000002,31.584999,50.915001000000004,,25.9625,16.88636,,14.96,28.405001000000002,42.902363,31.105,42.25,13.12,,110.150002,46.601543,76.410004,24.753829999999997,65.877998,32.998385999999996,25.165665,116.639999,19.82,12.31,11.545888,21.724327,58.052581999999994,27.9,28.529466999999997,47.819813,50.963234,41.464394,25.935902,44.257141,34.439999,69.980003,31.315662,52.391453000000006,
2010-05-28,21.561208999999998,,27.954317,17.020687,26.673351,42.920212,14.92,25.014999,44.657055,45.365326,17.116791,61.226665000000004,47.43,18.007382999999997,6.05,28.960499,26.379998999999998,20.9275,33.331924,11.41,36.689803999999995,46.313697999999995,19.804981,31.715,50.299999,,25.264999,16.737251,,14.9,28.205,43.221478000000005,31.620001000000002,42.040001000000004,12.89,,107.589996,46.025238,75.610001,24.731201000000002,65.812164,32.805805,25.218065,114.529999,19.440001000000002,12.23,11.440717,21.357236999999998,57.252728000000005,28.57,28.153431,47.426323,50.315681,40.809578,25.714752,43.92392,34.59,68.440002,31.047588,52.969166,
2010-06-01,20.974873000000002,,27.534290000000002,16.7988,26.334902000000003,41.919121000000004,14.38,24.42,43.777374,45.144241,16.837114,60.719997,47.220001,17.859968,5.97,28.47348,25.940001000000002,20.475,32.724449,11.16,35.883545,45.251335,19.655276999999998,31.5,50.255001,,26.045,16.508934,,14.63,27.709999,42.72403,31.155001000000002,41.490002000000004,12.65,,108.05666399999998,46.388386,75.0,24.550188000000002,64.693375,32.068965999999996,25.098301,112.410004,18.940001000000002,12.14,11.260431,20.914845,54.467659,27.66,28.336972999999997,46.880783,49.233222999999995,40.347382,25.635139000000002,43.634544,34.189999,67.510002,30.664644,51.302326,
2010-06-02,21.467924,,28.356478000000003,16.992058,27.084982,43.182621000000005,14.77,26.17,48.374168,46.31155,16.946554000000003,62.171218999999994,48.349998,17.844454000000002,6.11,29.388734999999997,26.809998999999998,20.9825,33.620734999999996,11.04,36.958553,46.129326,20.261551,32.389998999999996,51.955002,,26.615,16.774529,,14.72,28.530001000000002,44.516705,32.125,42.93,13.28,,111.373337,47.154163,76.58000200000001,25.047974,66.047218,32.722069,25.719578,113.959999,18.950001,12.53,11.418182,21.394884,55.402439,30.280001000000002,29.089043,48.034462,50.180386,41.502895,26.457808,44.818359,35.41,69.589996,31.593296000000002,52.18309,
2010-06-03,21.587862,,28.669264000000002,17.081528,27.825907,43.678307000000004,14.43,26.674999,47.986076000000004,48.150925,17.100569,62.162624,49.25,17.751348,6.03,29.976511,26.815001000000002,21.1075,34.656441,11.41,37.784725,46.471728999999996,20.331411,32.689999,51.59,,26.9,16.727934,,15.27,28.594998999999998,45.267573999999996,32.169998,43.41,13.34,,112.459999,47.185738,76.870003,25.16865,67.015602,32.84766,25.667182999999998,115.32,18.85,12.83,11.440717,21.649029000000002,56.761230000000005,30.18,29.330776,48.320656,50.373669,41.753273,27.057398,45.467265999999995,35.540001000000004,70.5,31.593296000000002,52.306202,
2010-06-04,20.2153,,27.498549,16.652075,27.633815999999996,42.473125,13.79,25.885,46.864902,47.876781,16.768210999999997,60.179007999999996,47.84,17.409975,5.74,28.750576000000002,25.775,20.395,33.929455,11.79,37.048134000000005,45.242558,19.405781,31.48,49.564999,,26.23,16.173441,,14.78,27.5,44.479164000000004,31.09,41.599998,12.9,,108.223335,45.796295,75.050003,24.414423,64.45835100000001,31.81778,24.828829000000002,110.209999,18.5,11.72,11.087653999999999,20.444208,54.910954000000004,28.190001000000002,28.842827000000003,46.47834,47.870449,40.029606,26.950808000000002,43.406551,34.450001,66.540001,30.118944,50.364727,
2010-06-07,20.055384,,27.498549,16.544708,26.956919,41.676147,14.19,25.415001,46.149078,47.372707,16.731733,59.816425,47.639998999999996,18.511679,5.59,28.448294,26.91,19.8575,33.770111,11.805,36.85902,45.488388,18.991621,31.32,51.685001,,25.719998999999998,16.047634,,14.41,27.215,43.728302,30.434998999999998,42.450001,12.0,,107.010002,45.788406,75.0,24.572815,64.82498199999999,31.574953000000004,24.93362,107.959999,18.43,11.36,10.907369000000001,20.05829,53.793079000000006,27.030001000000002,28.175808,45.270992,48.054085,39.71183,27.057398,42.792721,34.119999,66.33000200000001,29.678551000000002,49.872257,
2010-06-08,19.882154,,27.364492,16.573339,26.911179999999998,41.083263,13.51,25.209999,46.416431,47.107418,16.827779999999997,59.497005,46.849998,18.853051999999998,5.52,28.347538,26.295,19.817498999999998,33.491276,11.515,35.535164,45.497169,19.128843,31.34,50.919998,,26.18,15.590997,,14.0,26.99,43.765839,30.645,42.139998999999996,11.82,,107.54333500000001,46.293659000000005,75.459999,24.814167,64.31598699999999,31.51635,25.30789,107.41999799999999,17.83,11.25,10.929903,20.105364,55.575886,26.5,28.12657,45.217341999999995,47.928447999999996,38.825935,27.439371,42.687492,33.049999,66.18,29.30518,50.184788,
2010-06-09,19.668941,,27.650476,16.412292,26.353203000000004,40.840286,13.27,25.115,45.8386,46.258484,16.618349,59.255291,47.080002,18.72891,5.44,28.397913,25.735001,19.525,33.152668,11.32,35.833771,45.505947,19.009085,31.165001,50.810001,,26.27,15.334714000000002,,14.01,26.9,43.962948,31.09,42.669998,11.86,,107.073334,45.922607,75.57,24.851879,64.62706,31.415871000000003,25.233032,110.360001,17.959999,11.83,10.907369000000001,20.510099,56.221573,25.040001,28.063898,44.251457,48.054085,39.36517,27.119581,42.854103,32.580002,66.860001,29.28603,50.402611,
2010-06-10,20.288588,,28.320726,16.89185,26.38979,41.530357,13.7,25.790001,46.580296000000004,46.682957,16.868837,60.222156999999996,48.139998999999996,19.116837,5.57,29.204003999999998,26.200001,20.077499,33.999165000000005,11.385,35.983089,46.164444,19.617859,31.93,52.639998999999996,,26.469998999999998,15.712143,,14.2,27.254998999999998,44.366535,31.860001,43.950001,12.69,,110.316666,46.183132,77.470001,25.236534,65.70165300000001,31.960125,25.936651,113.400002,18.280001000000002,12.48,11.200337,21.159569,57.426189,26.139999,28.498129,44.144138,49.98708,40.347382,27.270590000000002,44.318527,34.09,68.739998,29.726421000000002,51.198147,
2010-06-11,20.475147,,28.526281,16.89185,26.179405,41.472038,14.54,25.975,46.657913,46.559146999999996,17.004345,60.161736,46.220001,19.458212,5.77,29.447506,26.719998999999998,19.955,34.347721,11.455,36.630085,46.331249,19.627838,32.360001000000004,52.669998,,26.9,16.089569,,14.57,27.535,45.00478,32.294998,44.990002000000004,12.89,,112.370003,46.151543,78.239998,25.394918,65.673363,31.926636,26.383183000000002,113.16999799999999,18.32,12.7,11.613493,21.253698,57.724915,26.42,28.820442,45.244156,50.209381,40.57848,27.243944,44.257141,35.009997999999996,68.910004,29.870028,51.150803,
2010-06-14,20.961544,,28.785444000000002,16.938375,26.783123,41.501202,14.81,26.459999,46.632046,46.957081,17.024879000000002,60.593371999999995,46.790001000000004,19.621136,5.82,29.422325,26.495001000000002,20.040001,34.407482,11.415,36.749527,46.454166,19.790009,32.595001,53.259997999999996,,26.924999,16.140823,,14.67,27.870001000000002,45.145557000000004,32.075001,44.450001,13.05,,109.13333100000001,46.119972,78.809998,25.545773,65.805328,32.504379,26.504279999999998,115.589996,17.950001,13.14,11.515839,21.131334,57.590012,26.610001,29.151718,45.118953999999995,50.412338,40.713287,27.172878000000004,44.11684,34.669998,68.849998,29.937040000000003,50.819317,
2010-06-15,21.454604999999997,,29.008862,17.238993,27.066681,42.891052,15.0,26.924999,47.537601,47.779503000000005,17.394448999999998,61.387589,48.119999,19.884929999999997,6.11,29.984890000000004,27.42,20.5725,34.965168,11.545,38.182877000000005,47.139,20.298979,32.799999,53.27,,27.254998999999998,16.555526999999998,,14.8,27.934998999999998,45.971508,32.305,44.799999,13.34,,111.136665,46.688373999999996,79.599998,25.937973,66.43692800000001,32.487625,27.261114000000003,117.739998,18.389999,13.89,11.658563000000001,21.507839,57.994762,27.440001000000002,29.585946999999997,46.254753,51.688103000000005,41.62809,27.705856,45.432190000000006,35.09,70.32,30.090225,51.482262,
2010-06-16,21.74111,,29.276970000000002,17.46088,26.819708000000002,42.706383,14.85,26.665001,47.623855999999996,48.380833,17.468367,62.199055,48.349998,20.078889999999998,6.1,30.001686,27.690001000000002,20.375,35.044838,11.555,38.381954,47.10387,20.318943,32.904999,53.150002,,27.559998999999998,16.685997,,14.98,27.945,45.830711,32.349998,45.009997999999996,13.27,,111.476669,46.767326000000004,80.389999,25.726788,66.60659799999999,32.755558,27.253546000000004,118.25,17.9,13.48,11.628516000000001,21.611373999999998,57.079254000000006,27.08,29.303921000000003,46.710857,51.639782000000004,41.175507,27.883518,46.028481,35.049999,70.910004,30.157234000000003,52.239914,
2010-06-17,21.634501999999998,,29.384211999999998,17.403614,28.017998,43.017403,14.88,27.110001,47.81358,48.681507,17.484789000000003,62.086838,49.009997999999996,20.063372,6.11,30.379553,27.684998999999998,20.295,35.194214,11.67,38.680565,46.901955,20.239105,33.290001000000004,52.740002000000004,,27.445,16.76055,,14.99,27.955,46.450191,32.514998999999996,44.84,13.25,,113.44333600000002,46.719963,80.400002,25.937973,67.021339,32.629974,27.140022,118.019997,18.360001,13.12,11.621005,21.59255,57.262352,26.549999,28.963696000000002,46.540946999999996,51.649448,40.886616,27.981222,46.151245,35.75,71.809998,30.224255,52.097843,
2010-06-18,21.727776000000002,,29.098240000000004,17.453722,27.835055999999998,42.774421999999994,14.75,27.195,47.606598,48.831841,17.250726999999998,61.568870999999994,49.860001000000004,20.001303,6.33,30.035284000000004,27.674999,20.155001000000002,35.064747,11.83,39.61623,46.612198,20.313945999999998,33.314999,52.02,,27.525,16.78385,,14.98,28.209999,46.224934000000005,32.424999,44.509997999999996,13.17,,116.63333100000001,46.719963,80.25,26.103903,66.069275,32.54623,26.996218,116.980003,18.629998999999998,13.12,11.425695,21.385473,56.63596,26.110001,28.368313,46.344189,51.862068,39.798496,27.830216999999998,46.808921999999995,36.82,71.709999,30.367863,52.135735,
2010-06-21,21.607853,,28.973121999999996,17.285513,27.3594,41.821926,15.2,27.190001000000002,48.74501,48.849525,17.394448999999998,61.706993000000004,49.490002000000004,19.73752,6.18,29.85895,27.440001000000002,19.877501000000002,35.064747,11.715,40.711151,46.612198,20.219141,32.459998999999996,51.709998999999996,,27.52,16.821129,,15.01,28.405001000000002,46.23431,32.424999,44.580002,12.89,,117.09666399999999,46.680481,80.220001,26.141607,65.824211,32.38715,26.579962,116.760002,17.969998999999998,12.77,11.343063,21.554899,57.792384999999996,25.67,28.493656,46.129546999999995,51.833076,38.768143,27.670328,47.466599,36.779999,71.389999,30.118944,52.088387,
2010-06-22,21.334665,,28.562025,17.174572,26.709948999999998,41.967728,14.96,26.965,48.400036,47.505371000000004,17.10701,61.43077099999999,49.540001000000004,19.73752,6.02,29.287972999999997,27.305,19.442498999999998,34.068874,11.205,40.711151,45.778114,19.785014999999998,31.805,50.200001,,27.405001000000002,16.732592,,14.89,28.295,45.436523,31.705,43.91,12.06,,115.029999,46.70417,78.949997,25.983223000000002,64.523361,31.884771,26.587529999999997,115.010002,18.07,12.26,11.245407,21.206635000000002,57.002163,25.110001,28.328015999999998,45.557175,50.653954,37.776306,27.217297,46.668617,35.32,71.089996,29.927465,51.690624,
2010-06-23,21.30135,,28.481588000000002,17.020687,26.462971000000003,41.520641,14.75,26.945,48.469048,46.895191,16.967388,60.47251899999999,49.689999,19.582345999999998,6.04,29.061259999999997,27.690001000000002,19.309998999999998,33.809948,11.62,40.074104,45.295242,19.758242000000003,31.620001000000002,50.32,,26.075001,16.872385,,14.63,28.235001,45.652382,31.43,43.740002000000004,11.88,,112.80666399999998,46.767326000000004,78.410004,26.066193,64.504501,31.407491999999998,26.807007000000002,114.589996,17.790001,12.31,11.177800999999999,20.933666,56.42394300000001,25.4,27.732632000000002,45.736038,50.595966,38.305931,26.835328999999998,46.396778000000005,35.27,69.940002,29.783635999999998,51.311797999999996,
2010-06-24,20.495138,,28.231363,16.984898,26.21599,41.374855,14.49,26.34,48.425919,46.31155,16.889366,59.928661,49.380001,19.667692000000002,5.96,28.666615999999998,27.395,19.0,33.202465000000004,11.355,39.775482000000004,44.408455,19.358782,31.375,49.32,,26.5,16.644061999999998,,14.16,27.76,44.976620000000004,31.0,43.619999,11.66,,110.636665,47.051528999999995,77.050003,26.00585,63.825802,30.854878999999997,26.950810999999998,113.440002,17.74,12.22,10.862297,20.171247,55.681892000000005,24.469998999999998,27.481935999999997,44.895382,49.262203,38.758507,26.435596000000004,45.546184999999994,34.610001000000004,68.410004,29.706921,50.393143,
2010-06-25,20.448498,,28.481588000000002,16.888269,26.042192,41.394283,14.96,26.780001000000002,48.520782000000004,45.763268,17.160391,59.609244999999994,49.57,19.838376999999998,6.11,28.750576000000002,28.035,19.5175,33.152668,11.305,41.378056,44.54895,19.523563,31.66,49.630001,,26.66,16.937616000000002,,14.24,27.860001,45.145557000000004,31.424999,44.619999,12.21,,112.473335,46.341029999999996,77.190002,25.598564,64.249992,30.863246999999998,27.192987,114.519997,17.93,12.54,10.997511,20.613634,57.040699,24.530001000000002,27.616238,44.805935,49.194565000000004,38.585182,26.542191,46.186321,35.060001,69.150002,29.754868,50.44997,
2010-06-28,20.375207999999997,,29.071424,16.884691,25.648863000000002,40.927757,15.0,26.975,47.787715999999996,44.914326,17.324642,59.704197,49.57,19.838376999999998,6.05,29.002484999999997,27.945,19.532498999999998,33.053082,11.05,41.348202,44.84745,19.383753,31.865,49.060001,,27.040001,16.667360000000002,,14.06,28.370001000000002,45.108017,31.67,45.060001,11.82,,111.86666899999999,46.933102000000005,78.0,25.658903,64.589348,30.871610999999998,27.200561999999998,114.709999,17.67,12.25,10.922393,20.538339999999998,57.146708999999994,24.27,27.593853000000003,45.78368,49.339523,38.017036,25.929270000000002,46.721233000000005,34.709998999999996,68.760002,29.831578999999998,51.681149,
2010-06-29,19.462387,,28.347544,16.695009,24.606079,40.072464000000004,14.91,26.235001,46.675167,43.835460999999995,16.922218,58.227993000000005,48.700001,19.621136,5.77,28.601370000000003,26.620001000000002,19.0075,31.738531,10.62,39.845172999999996,43.943146,18.764591,31.365,47.209998999999996,,26.915001,16.29459,,13.63,27.655001000000002,43.1464,30.584999,43.369999,11.24,,108.28333300000001,46.767326000000004,76.519997,25.455269,63.580711,30.318995,26.814583000000002,110.550003,17.25,11.75,10.727082000000001,19.644135000000002,57.05996700000001,22.98,27.096946999999997,44.994308000000004,48.083088000000004,37.237061,25.431826,45.818024,33.060001,65.489998,28.843908000000003,51.709557000000004,
2010-06-30,18.942684,,28.374347999999998,16.741545000000002,24.130419,39.431,14.87,25.594998999999998,45.364253999999995,43.269505,16.688157999999998,58.374767000000006,47.450001,19.597563,5.8,28.381815000000003,25.41,18.9725,30.931867999999998,10.75,39.606274,43.6973,18.534897,31.219998999999998,47.02,,28.01,15.973079,,13.93,27.450001,42.864822,30.450001,43.529999,11.07,,105.20666499999999,46.625217,75.349998,25.266706,63.307365000000004,30.369234000000002,26.466433000000002,111.629997,17.040001,12.1,10.712058,19.455887,56.925068,22.32,27.222294,44.90461,47.406544,36.736332,25.227516,45.844334,32.900002,64.699997,28.680891,51.188666999999995,
2010-07-01,18.842733,,27.641534999999998,16.627014000000003,23.773682,39.508762,14.3,24.82,44.86404,42.261390999999996,16.893475,58.089867000000005,46.73,19.456125,5.9,28.364925,24.809998999999998,18.934998999999998,29.736821999999997,10.575,39.198166,43.380592,18.305212,30.860001,45.84,,27.790001,15.907847,,13.73,27.264999,41.851154,30.379998999999998,42.810001,10.56,,104.023331,46.633121,75.41999799999999,24.980103,63.165943000000006,30.176648999999998,26.065315,109.389999,16.860001,11.62,10.689523,18.646404,55.402439,20.790001,26.685101,44.635502,46.546364000000004,35.783024,24.738954999999997,45.397114,32.299999,63.560001,28.220619,51.027676,
2010-07-02,18.516253,,27.632596999999997,16.627014000000003,24.011509,39.450443,14.2,25.225,44.588074,41.943020000000004,17.1029,58.67691,49.419998,19.401117000000003,6.14,28.719595,25.370001000000002,19.025,29.647191999999997,10.67,39.018993,43.283806,18.100487,30.549999,45.599998,,27.705,16.247993,,13.64,27.125,41.616505,30.440001000000002,43.09,10.72,,103.300003,46.641014,74.5,25.394918,63.307365000000004,30.168278000000004,25.898811,108.41999799999999,16.889999,11.6,10.621917999999999,18.495796,55.17115,21.610001,27.383451,44.743149,45.98579,35.234131,25.138687,45.186657000000004,32.220001,63.110001000000004,28.182259000000002,51.444365999999995,
2010-07-06,18.489599,,28.00794,16.709332999999997,24.231041,40.218253999999995,14.1,25.215,44.243084,42.544361,17.160391,58.858192,48.380001,19.833296,6.03,28.880034999999996,24.51,19.495001000000002,30.065458000000003,10.775,38.919464000000005,43.028683,17.925724,30.195,45.639998999999996,,28.299999,16.201403,,13.58,27.084999,41.729141,30.155001000000002,42.470001,10.76,,104.980003,46.641014,74.199997,25.575935,63.769256999999996,30.310625,26.224257,111.410004,17.02,11.79,10.734594,18.401674,54.98805600000001,21.360001,27.732632000000002,45.227543,47.329227,35.08007,25.662777,45.932021999999996,32.169998,64.029999,28.43158,52.126259000000005,
2010-07-07,19.035969,,28.401165000000002,17.074366,24.853061999999998,40.830574,14.88,25.200001,44.329322999999995,43.25182,17.571022,60.67106999999999,49.84,20.273342,6.28,29.386698,24.74,19.879998999999998,30.573355,10.54,39.427105,43.785286,18.57984,30.379998999999998,45.970001,,27.620001000000002,16.280613,,14.02,27.365,42.602016,31.645,43.82,11.27,,107.40666999999999,47.848877,74.989998,26.141607,64.174591,31.216354,26.814583000000002,113.510002,17.440001000000002,12.1,10.982489,18.382849,54.390556000000004,21.68,28.659283000000002,46.869076,47.010273,35.378586,25.93815,46.949226,33.040001000000004,63.310001,29.22747,53.243801,
2010-07-08,19.195868,,28.526281,17.21394,25.282972,41.267941,14.88,25.674999,45.045155,44.10075,17.817401999999998,60.394817,50.849998,20.10047,6.38,29.124933000000002,25.025,19.9575,30.882076,10.465,39.377334999999995,43.88205,18.749609,29.985001,46.759997999999996,,27.799999,16.224698999999998,,14.23,27.459999,43.118233000000004,31.365,44.439999,11.56,,107.08333600000002,48.456757,75.620003,26.533815,64.089737,31.165803999999998,27.140022,114.519997,17.85,12.36,11.132729,18.571098000000003,55.412071,22.299999,29.097997999999997,47.075394,47.242233,35.378586,26.364535999999998,46.791385999999996,33.799999,64.089996,28.939795,53.347977,
2010-07-09,19.089264,,28.454782,17.188885,25.273827,41.384567,14.44,26.08,45.329758,45.250362,18.030935,59.963181000000006,51.709998999999996,20.116192,6.46,29.226267,25.59,20.057501000000002,31.160922999999997,10.425,39.596325,43.75008,18.839491,30.065001000000002,46.950001,,28.07,16.187424,,13.99,27.424999,43.362259,31.865,44.720001,12.03,,106.296669,47.793628999999996,74.33000200000001,26.526265999999996,63.561878,31.368015000000003,27.473024,115.900002,17.610001,12.95,11.095171,18.439320000000002,55.942097,23.219998999999998,29.066662,46.985687,47.628826000000004,35.137856,26.622134999999997,46.808921999999995,34.18,64.400002,28.978154999999997,53.243801,
2010-07-12,18.789433,,28.374347999999998,17.113737,24.889639000000003,41.384567,14.27,24.99,45.226269,45.347637,17.948809,59.635135999999996,51.66,19.849016,6.45,29.074271999999997,25.555,20.077499,31.001583,10.315,39.377334999999995,43.521339000000005,18.734629,30.25,47.880001,,27.995001000000002,16.066271,,14.12,27.379998999999998,43.099449,31.705,43.599998,11.7,,105.823334,47.533096,74.870003,26.496101,63.222530000000006,31.747169,27.314089000000003,116.059998,17.52,12.62,11.215359,18.326376,54.814583,22.43,29.254675,46.770405,46.604351,35.051189,26.684321999999998,46.808921999999995,33.470001,63.810001,28.930208,53.044909999999994,
2010-07-13,19.155891,,28.892689,17.393612,25.383592999999998,42.016312,14.84,25.424999,45.502239,45.639462,17.965227,60.01499200000001,52.68,19.888304,6.5,29.851153999999998,26.17,19.629998999999998,31.240595000000003,10.685,39.835209000000006,44.436295,19.019249,30.76,48.189999,,27.83,16.401761999999998,,14.31,28.004998999999998,43.512428,31.870001000000002,44.650002,12.26,,109.873337,47.762039,75.839996,26.556441999999997,63.354485,31.983071999999996,27.586544,117.900002,17.85,13.11,11.110192,18.505219,55.257884999999995,23.09,29.648622999999997,47.649475,47.880119,35.50375,26.773144,47.948890999999996,33.799999,64.93,29.50555,53.906738,
2010-07-14,19.115919,,29.303782,17.459288,25.392742000000002,42.657787,15.62,25.635,45.381512,45.957817,17.759912,60.075405,52.970001,19.715435,6.52,30.138268,26.065001000000002,19.7075,31.320263,10.905,39.646091,44.515465,19.019249,30.665001,48.290001000000004,,27.995001000000002,16.220036999999998,,14.43,27.805,44.000492,31.665001,44.25,12.38,,112.589996,47.856773,76.290001,26.247197999999997,64.71189100000001,32.067333000000005,27.397337,118.650002,17.85,12.93,11.147751,18.373432,55.036221,23.059998999999998,29.908265999999998,47.586681,48.073418,36.197078999999995,26.933037,47.975201,34.099998,64.730003,29.160345,54.44657900000001,
2010-07-15,18.922689000000002,,29.250159999999997,17.521317,25.813513,42.570324,15.27,25.684998999999998,45.640246999999995,47.001312,17.497107999999997,59.876862,53.43,20.037607,6.59,30.298706,26.645,19.7425,31.479603000000004,10.95,39.108589,44.603436,19.149071,30.615,47.759997999999996,,27.98,16.261978,,14.57,27.809998999999998,43.97234,31.290001,44.82,12.42,,111.889999,47.572571,76.58000200000001,26.526265999999996,65.418839,32.025211,27.616821,118.489998,18.32,12.74,11.170288000000001,18.354612,56.664867,23.33,29.921698,47.147144,48.47934,36.254871,27.430481,47.826126,33.77,65.07,29.169933,54.853798,
2010-07-16,18.009872,,28.722883000000003,17.174685999999998,24.843906,41.637271999999996,14.57,25.200001,44.993401,45.444908,17.431407999999998,58.487,51.860001000000004,19.778299,6.11,29.682257,26.02,18.655001000000002,30.214841999999997,10.5,38.481018,43.362999,18.679705,30.0,46.939999,,27.375,14.882735,,14.12,26.67,42.855434,30.445,43.630001,12.05,,108.203331,46.925213,75.029999,26.126528,64.099159,31.401723999999998,27.177858,116.279999,17.709999,12.08,10.937415,17.940454000000003,55.209702,22.48,29.751580999999998,45.927208,47.416206,35.445988,26.950808000000002,46.92292,32.470001,63.02,28.048012,52.950203,
2010-07-19,18.349686,,28.588834999999996,17.298748,25.301270000000002,42.346771000000004,14.29,25.125,46.2267,46.417656,17.497107999999997,58.754597,53.18,19.51899,6.11,29.73292,26.299999,18.594998999999998,31.021497999999998,10.46,38.042716999999996,43.477356,18.819511,29.9,46.389998999999996,,27.594998999999998,15.334714000000002,,14.25,26.285,43.662613,29.825001,43.889998999999996,11.96,,107.69333600000002,47.027836,75.269997,26.390504999999997,63.23196,31.250057,27.094606,116.779999,18.110001,12.04,11.065119000000001,18.015757,53.272675,22.360001,28.968173999999998,46.223217,47.425869,35.282284000000004,27.377184000000003,47.264912,32.759997999999996,63.5,27.626093,53.02598199999999,
2010-07-20,18.336351,,28.83013,17.320631,25.337857999999997,42.191257,14.44,25.375,45.881721,46.523781,17.538168,58.815018,54.02,19.660431,6.27,29.783594,26.030001000000002,19.077499,31.121086,10.63,38.122406,43.943638,19.034224,30.025,45.93,,27.790001,15.376653,,13.84,25.98,43.643837,30.48,43.349998,12.16,,108.69666299999999,46.246277,76.800003,26.594148999999998,63.552448,31.528101,26.988649,117.0,18.17,12.0,10.929903,18.10047,53.56179,22.59,28.945793,46.007938,47.79314,34.858585,27.38607,47.817356,32.630001,63.990002000000004,28.095961,52.230438,
2010-07-21,18.376333,,28.606704999999998,17.762135999999998,24.981108,42.220428000000005,14.49,25.559998999999998,45.062412,45.533352,17.164499,57.770447,54.970001,19.448263,5.97,29.344486,25.545,18.387501,30.563396,10.12,37.733909999999995,41.084438,18.874443,29.195,45.200001,,26.775,15.334714000000002,,13.31,25.65,42.902363,29.74,42.509997999999996,12.01,,105.36666899999999,45.093681,75.949997,26.360346000000003,62.638077,30.517046,26.632942,117.309998,17.780001000000002,12.07,10.892344,17.845406,53.118481,22.33,28.287724,41.935486,47.077927,33.654907,27.270590000000002,46.616005,32.150002,62.889998999999996,27.357603000000005,50.165848,
