Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNP,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2012-03-21,,-0.017951801182835268,0.04721703222349956,0.04999999999987482,,,,,,,,,,,,,,,,-0.027483639973368754,,,,,,,,-0.0352474335600632,,,0.04999999999387312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040000317411287775,0.012128654683982018,,,,,,-0.023116527479194238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918782072542269,,0.04999999999928807,,,,,,,,,,,,,0.0192703322204548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01168873825276512,,,,,,,,,,,,,,,,,,-0.01568334836780738,,,,,,,0.0484292981972614,,-0.03405084311290703,,,,,,,,,,-0.02406424617617764,,,,,,,,0.024406141962727463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028820163517090956,,,,,,,,,,,,,,,,,,-0.015950821965365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026269159582367235,0.030247445323178034,-0.01856216429800174,,,,,,,,-0.013601491843445456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03731658004553751,,,,,,,,,,0.04662910643276968,,,,,,,,,,,,,0.03255462637433572,,,,,,,,,,,,,,,,,,,,,0.049999999999590504,,,,,,,,,,,,,,,0.029479114386630714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-22,,-0.017951801182835268,0.04721703222349956,0.04999999999987482,,,,,,,,,,,,,,,,-0.027483639973368754,,,,,,,,-0.0352474335600632,,,0.04999999999387312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040000317411287775,0.012128654683982018,,,,,,-0.023116527479194238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918782072542269,,0.04999999999928807,,,,,,,,,,,,,0.0192703322204548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01168873825276512,,,,,,,,,,,,,,,,,,-0.01568334836780738,,,,,,,0.0484292981972614,,-0.03405084311290703,,,,,,,,,,-0.02406424617617764,,,,,,,,0.024406141962727463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028820163517090956,,,,,,,,,,,,,,,,,,-0.015950821965365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026269159582367235,0.030247445323178034,-0.01856216429800174,,,,,,,,-0.013601491843445456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03731658004553751,,,,,,,,,,0.04662910643276968,,,,,,,,,,,,,0.03255462637433572,,,,,,,,,,,,,,,,,,,,,0.049999999999590504,,,,,,,,,,,,,,,0.029479114386630714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,,-0.017951801182835268,0.04721703222349956,0.04999999999987482,,,,,,,,,,,,,,,,-0.027483639973368754,,,,,,,,-0.0352474335600632,,,0.04999999999387312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040000317411287775,0.012128654683982018,,,,,,-0.023116527479194238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918782072542269,,0.04999999999928807,,,,,,,,,,,,,0.0192703322204548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01168873825276512,,,,,,,,,,,,,,,,,,-0.01568334836780738,,,,,,,0.0484292981972614,,-0.03405084311290703,,,,,,,,,,-0.02406424617617764,,,,,,,,0.024406141962727463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028820163517090956,,,,,,,,,,,,,,,,,,-0.015950821965365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026269159582367235,0.030247445323178034,-0.01856216429800174,,,,,,,,-0.013601491843445456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03731658004553751,,,,,,,,,,0.04662910643276968,,,,,,,,,,,,,0.03255462637433572,,,,,,,,,,,,,,,,,,,,,0.049999999999590504,,,,,,,,,,,,,,,0.029479114386630714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-26,,-0.017951801182835268,0.04721703222349956,0.04999999999987482,,,,,,,,,,,,,,,,-0.027483639973368754,,,,,,,,-0.0352474335600632,,,0.04999999999387312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040000317411287775,0.012128654683982018,,,,,,-0.023116527479194238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918782072542269,,0.04999999999928807,,,,,,,,,,,,,0.0192703322204548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01168873825276512,,,,,,,,,,,,,,,,,,-0.01568334836780738,,,,,,,0.0484292981972614,,-0.03405084311290703,,,,,,,,,,-0.02406424617617764,,,,,,,,0.024406141962727463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028820163517090956,,,,,,,,,,,,,,,,,,-0.015950821965365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026269159582367235,0.030247445323178034,-0.01856216429800174,,,,,,,,-0.013601491843445456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03731658004553751,,,,,,,,,,0.04662910643276968,,,,,,,,,,,,,0.03255462637433572,,,,,,,,,,,,,,,,,,,,,0.049999999999590504,,,,,,,,,,,,,,,0.029479114386630714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-27,,-0.017951801182835268,0.04721703222349956,0.04999999999987482,,,,,,,,,,,,,,,,-0.027483639973368754,,,,,,,,-0.0352474335600632,,,0.04999999999387312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040000317411287775,0.012128654683982018,,,,,,-0.023116527479194238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918782072542269,,0.04999999999928807,,,,,,,,,,,,,0.0192703322204548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01168873825276512,,,,,,,,,,,,,,,,,,-0.01568334836780738,,,,,,,0.0484292981972614,,-0.03405084311290703,,,,,,,,,,-0.02406424617617764,,,,,,,,0.024406141962727463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028820163517090956,,,,,,,,,,,,,,,,,,-0.015950821965365295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026269159582367235,0.030247445323178034,-0.01856216429800174,,,,,,,,-0.013601491843445456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03731658004553751,,,,,,,,,,0.04662910643276968,,,,,,,,,,,,,0.03255462637433572,,,,,,,,,,,,,,,,,,,,,0.049999999999590504,,,,,,,,,,,,,,,0.029479114386630714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28,,,0.04999999999772809,0.04999999999907936,,,,0.01855800691429487,,,,,,,,,,,,,,,,,,,,-0.04124290363237037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034590254298362544,,0.024447631078487297,,,,,,,-0.01667569333849227,,,,,,,,,,,,,,0.018268239645251445,,0.01794285645093552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014066320861615604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03389865947534052,,,,,,,,,,,,,,,,,,-0.030834262054638142,,,,,,,,,-0.01781557760371227,,,,,,,,,,,,,-0.020689678189097203,,,,,0.018746901484931,,,-0.03396489907342465,,,,,,,,,,,,,,,,-0.020543882300142056,,,,,,,,,,,,,,,,,,,,,-0.017393313147083034,,,,,0.032352741007180275,,,0.04999999998802523,-0.01823746575943056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013467886819110573,,,,,,,,,,,,,,,,,,,,,,0.049999999997415535,,,,0.016889125077260148,,,,,0.049999999998275486,,,,,,,,,,,0.022472960729359698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021731881810100582,,,,,,,,-0.011452711510380525,,,,,-0.031420786349661785,,,,0.04063565076976637,,,,,0.02568968067276074,,,,,,,,,0.02281876506486053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01607402117193898,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011229830020917089,,,,,,,,,,,,,,,,,,,,0.01033739319710511,,,,,,,,,,
2012-03-29,,,0.04999999999772809,0.04999999999907936,,,,0.01855800691429487,,,,,,,,,,,,,,,,,,,,-0.04124290363237037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034590254298362544,,0.024447631078487297,,,,,,,-0.01667569333849227,,,,,,,,,,,,,,0.018268239645251445,,0.01794285645093552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014066320861615604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03389865947534052,,,,,,,,,,,,,,,,,,-0.030834262054638142,,,,,,,,,-0.01781557760371227,,,,,,,,,,,,,-0.020689678189097203,,,,,0.018746901484931,,,-0.03396489907342465,,,,,,,,,,,,,,,,-0.020543882300142056,,,,,,,,,,,,,,,,,,,,,-0.017393313147083034,,,,,0.032352741007180275,,,0.04999999998802523,-0.01823746575943056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013467886819110573,,,,,,,,,,,,,,,,,,,,,,0.049999999997415535,,,,0.016889125077260148,,,,,0.049999999998275486,,,,,,,,,,,0.022472960729359698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021731881810100582,,,,,,,,-0.011452711510380525,,,,,-0.031420786349661785,,,,0.04063565076976637,,,,,0.02568968067276074,,,,,,,,,0.02281876506486053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01607402117193898,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011229830020917089,,,,,,,,,,,,,,,,,,,,0.01033739319710511,,,,,,,,,,
2012-03-30,,,0.04999999999772809,0.04999999999907936,,,,0.01855800691429487,,,,,,,,,,,,,,,,,,,,-0.04124290363237037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034590254298362544,,0.024447631078487297,,,,,,,-0.01667569333849227,,,,,,,,,,,,,,0.018268239645251445,,0.01794285645093552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014066320861615604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03389865947534052,,,,,,,,,,,,,,,,,,-0.030834262054638142,,,,,,,,,-0.01781557760371227,,,,,,,,,,,,,-0.020689678189097203,,,,,0.018746901484931,,,-0.03396489907342465,,,,,,,,,,,,,,,,-0.020543882300142056,,,,,,,,,,,,,,,,,,,,,-0.017393313147083034,,,,,0.032352741007180275,,,0.04999999998802523,-0.01823746575943056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013467886819110573,,,,,,,,,,,,,,,,,,,,,,0.049999999997415535,,,,0.016889125077260148,,,,,0.049999999998275486,,,,,,,,,,,0.022472960729359698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021731881810100582,,,,,,,,-0.011452711510380525,,,,,-0.031420786349661785,,,,0.04063565076976637,,,,,0.02568968067276074,,,,,,,,,0.02281876506486053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01607402117193898,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011229830020917089,,,,,,,,,,,,,,,,,,,,0.01033739319710511,,,,,,,,,,
2012-04-02,,,0.04999999999772809,0.04999999999907936,,,,0.01855800691429487,,,,,,,,,,,,,,,,,,,,-0.04124290363237037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034590254298362544,,0.024447631078487297,,,,,,,-0.01667569333849227,,,,,,,,,,,,,,0.018268239645251445,,0.01794285645093552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014066320861615604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03389865947534052,,,,,,,,,,,,,,,,,,-0.030834262054638142,,,,,,,,,-0.01781557760371227,,,,,,,,,,,,,-0.020689678189097203,,,,,0.018746901484931,,,-0.03396489907342465,,,,,,,,,,,,,,,,-0.020543882300142056,,,,,,,,,,,,,,,,,,,,,-0.017393313147083034,,,,,0.032352741007180275,,,0.04999999998802523,-0.01823746575943056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013467886819110573,,,,,,,,,,,,,,,,,,,,,,0.049999999997415535,,,,0.016889125077260148,,,,,0.049999999998275486,,,,,,,,,,,0.022472960729359698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021731881810100582,,,,,,,,-0.011452711510380525,,,,,-0.031420786349661785,,,,0.04063565076976637,,,,,0.02568968067276074,,,,,,,,,0.02281876506486053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01607402117193898,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011229830020917089,,,,,,,,,,,,,,,,,,,,0.01033739319710511,,,,,,,,,,
2012-04-03,,,0.04999999999772809,0.04999999999907936,,,,0.01855800691429487,,,,,,,,,,,,,,,,,,,,-0.04124290363237037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034590254298362544,,0.024447631078487297,,,,,,,-0.01667569333849227,,,,,,,,,,,,,,0.018268239645251445,,0.01794285645093552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014066320861615604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03389865947534052,,,,,,,,,,,,,,,,,,-0.030834262054638142,,,,,,,,,-0.01781557760371227,,,,,,,,,,,,,-0.020689678189097203,,,,,0.018746901484931,,,-0.03396489907342465,,,,,,,,,,,,,,,,-0.020543882300142056,,,,,,,,,,,,,,,,,,,,,-0.017393313147083034,,,,,0.032352741007180275,,,0.04999999998802523,-0.01823746575943056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013467886819110573,,,,,,,,,,,,,,,,,,,,,,0.049999999997415535,,,,0.016889125077260148,,,,,0.049999999998275486,,,,,,,,,,,0.022472960729359698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021731881810100582,,,,,,,,-0.011452711510380525,,,,,-0.031420786349661785,,,,0.04063565076976637,,,,,0.02568968067276074,,,,,,,,,0.02281876506486053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01607402117193898,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011229830020917089,,,,,,,,,,,,,,,,,,,,0.01033739319710511,,,,,,,,,,
2012-04-04,,,0.04999999996392935,0.04999999999922981,,,,,,,,,,,,,,,,,,,,,,,,-0.027284137707358644,,,0.012862622226010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01484822101333425,,,0.04999999999259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013540617253489366,,,,,,,,,,,,,,0.02968271317376904,,,,,,,,,,,,,0.040146579675271535,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999605608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999049361,,,-0.049999999998968335,,,,,,,,,,,0.019947269412794802,,,,,-0.021660641972912103,,,,,,,,,,,,,,,,,,,,,-0.032301524933322084,,,,,,,,0.017787154095989872,-0.042242592752592734,,,,,,,,,,,,,,0.025596508311829625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999799755,,,,,,,,,0.04999999998744893,,,-0.026914017427353183,,,,,,,-0.04999999931934514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999188988,0.018226756631698596,,0.01160789149371881,,,,,,,,,,,0.01775444558212702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040229126114604545,,,,,,,,,,,,,,,,,,,,,-0.01686618237595459,,,0.015841270015265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05,,,0.04999999996392935,0.04999999999922981,,,,,,,,,,,,,,,,,,,,,,,,-0.027284137707358644,,,0.012862622226010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01484822101333425,,,0.04999999999259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013540617253489366,,,,,,,,,,,,,,0.02968271317376904,,,,,,,,,,,,,0.040146579675271535,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999605608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999049361,,,-0.049999999998968335,,,,,,,,,,,0.019947269412794802,,,,,-0.021660641972912103,,,,,,,,,,,,,,,,,,,,,-0.032301524933322084,,,,,,,,0.017787154095989872,-0.042242592752592734,,,,,,,,,,,,,,0.025596508311829625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999799755,,,,,,,,,0.04999999998744893,,,-0.026914017427353183,,,,,,,-0.04999999931934514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999188988,0.018226756631698596,,0.01160789149371881,,,,,,,,,,,0.01775444558212702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040229126114604545,,,,,,,,,,,,,,,,,,,,,-0.01686618237595459,,,0.015841270015265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,,,0.04999999996392935,0.04999999999922981,,,,,,,,,,,,,,,,,,,,,,,,-0.027284137707358644,,,0.012862622226010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01484822101333425,,,0.04999999999259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013540617253489366,,,,,,,,,,,,,,0.02968271317376904,,,,,,,,,,,,,0.040146579675271535,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999605608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999049361,,,-0.049999999998968335,,,,,,,,,,,0.019947269412794802,,,,,-0.021660641972912103,,,,,,,,,,,,,,,,,,,,,-0.032301524933322084,,,,,,,,0.017787154095989872,-0.042242592752592734,,,,,,,,,,,,,,0.025596508311829625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999799755,,,,,,,,,0.04999999998744893,,,-0.026914017427353183,,,,,,,-0.04999999931934514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999188988,0.018226756631698596,,0.01160789149371881,,,,,,,,,,,0.01775444558212702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040229126114604545,,,,,,,,,,,,,,,,,,,,,-0.01686618237595459,,,0.015841270015265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,,,0.04999999996392935,0.04999999999922981,,,,,,,,,,,,,,,,,,,,,,,,-0.027284137707358644,,,0.012862622226010551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01484822101333425,,,0.04999999999259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013540617253489366,,,,,,,,,,,,,,0.02968271317376904,,,,,,,,,,,,,0.040146579675271535,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999605608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999049361,,,-0.049999999998968335,,,,,,,,,,,0.019947269412794802,,,,,-0.021660641972912103,,,,,,,,,,,,,,,,,,,,,-0.032301524933322084,,,,,,,,0.017787154095989872,-0.042242592752592734,,,,,,,,,,,,,,0.025596508311829625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999799755,,,,,,,,,0.04999999998744893,,,-0.026914017427353183,,,,,,,-0.04999999931934514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999188988,0.018226756631698596,,0.01160789149371881,,,,,,,,,,,0.01775444558212702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040229126114604545,,,,,,,,,,,,,,,,,,,,,-0.01686618237595459,,,0.015841270015265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,,,0.049999999997068896,0.0499999999997497,,,,0.049875264985525976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03524094547616584,,,,,,-0.016173834756965925,,,,,,,0.04999999999918876,,,,,,,,,,,,,0.04126349226278778,,,,,,,,,,,,,,,0.04164639106734917,,,,-0.016062971666232204,,,,,,,,,,0.02828532290079762,,,,,,,,,,,,,0.01059164555013458,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029064704351610505,,,,,,,,,,,,,,,,,,-0.024050491831807342,,,,0.014035011576014113,,,,,,,,,,,,,,,,,,,,,,,0.017526791874596923,,,-0.049999999999465645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047618313876816476,,,,,,,,0.026100736927636026,-0.038670909244298834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04565181503425956,,,,,,,,,,,0.010208493322408856,,,,,,,,,,,0.03627191761473091,,,,0.020515602799241212,,,,,0.04999999999835186,,,-0.011427888455462304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012338747398683417,,,,,,,,,,,,,,,,,,,0.04114878156501759,,,,,,,,,,,,,,0.019014409167414516,,,,,,,,,,,,,,0.013212582215111315,,,,,,,,,,,,,,,,,,,,,0.011141634807912948,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026448800541437355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,,,0.049999999997068896,0.0499999999997497,,,,0.049875264985525976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03524094547616584,,,,,,-0.016173834756965925,,,,,,,0.04999999999918876,,,,,,,,,,,,,0.04126349226278778,,,,,,,,,,,,,,,0.04164639106734917,,,,-0.016062971666232204,,,,,,,,,,0.02828532290079762,,,,,,,,,,,,,0.01059164555013458,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029064704351610505,,,,,,,,,,,,,,,,,,-0.024050491831807342,,,,0.014035011576014113,,,,,,,,,,,,,,,,,,,,,,,0.017526791874596923,,,-0.049999999999465645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047618313876816476,,,,,,,,0.026100736927636026,-0.038670909244298834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04565181503425956,,,,,,,,,,,0.010208493322408856,,,,,,,,,,,0.03627191761473091,,,,0.020515602799241212,,,,,0.04999999999835186,,,-0.011427888455462304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012338747398683417,,,,,,,,,,,,,,,,,,,0.04114878156501759,,,,,,,,,,,,,,0.019014409167414516,,,,,,,,,,,,,,0.013212582215111315,,,,,,,,,,,,,,,,,,,,,0.011141634807912948,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026448800541437355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
